sys_time,timestamp,abs_timestamp,raw_x_mag,raw_y_mag,raw_z_mag
9100,14004.7,2528114136783757.0,-99.19375,96.625,57.58125
9200,14104.7,2528114236782351.0,-98.80625,96.48125,58.43125
9300,14204.7,2528114336777820.0,-99.0875,97.3125,57.15
9400,14304.9,2528114436793601.0,-99.35,96.975,56.8625
9500,14404.6,2528114536781101.0,-98.825,97.45,57.66875
9600,14504.8,2528114636782038.5,-97.98125,97.11875,56.95625
9700,14604.6,2528114736780945.0,-97.425,95.7875,57.8375
9800,14699.666666666664,2528114831781534.5,-97.5,96.03472222222223,56.02777777777778
9900,14799.636363636364,2528114931781456.5,-97.4318181818182,96.89772727272728,55.20454545454545
10000,14899.666666666664,2528115031784312.5,-96.29166666666669,95.77083333333331,56.46527777777778
10100,14999.636363636364,2528115131782024.0,-96.03977272727272,95.7443181818182,56.01136363636363
10200,15104.6,2528115236779069.0,-95.98125,95.35625,56.875
10300,15204.8,2528115336786726.0,-96.275,94.94375,55.9875
10400,15304.6,2528115436779069.0,-95.60625,94.86875,55.925
10500,15404.8,2528115536784069.0,-95.8125,94.26875,57.25625
10600,15504.8,2528115636782351.0,-95.38125,94.40625,55.8125
10700,15604.7,2528115736781101.0,-95.9375,94.925,55.3125
10800,15704.7,2528115836781569.0,-95.0375,94.775,56.20625
10900,15804.8,2528115936783601.0,-95.18125,93.6,54.73125
11000,15904.8,2528116036781726.5,-95.66875,93.06875,55.20625
11100,16004.5,2528116136780476.0,-96.86875,93.36875,53.96875
11200,16104.8,2528116236784695.0,-96.88125,93.30625,53.74375
11300,16204.7,2528116336780476.0,-95.66875,92.56875,55.25
11400,16304.8,2528116436782195.0,-95.36875,92.26875,54.025
11500,16404.7,2528116536783132.0,-95.73125,91.93125,54.3125
11600,16504.8,2528116636782195.0,-94.89375,91.41875,53.69375
11700,16604.7,2528116736782664.0,-95.7,91.0875,52.2875
11800,16704.7,2528116836782507.5,-95.4875,90.94375,52.59375
11900,16804.6,2528116936780007.0,-95.71875,90.00625,51.4375
12000,16904.6,2528117036781726.0,-96.7375,90.3,50.83125
12100,17004.7,2528117136780476.0,-96.05625,90.1,51.49375
12200,17104.6,2528117236781413.0,-96.35625,89.01875,49.8375
12300,17204.7,2528117336783289.0,-96.2125,88.5875,50.275
12400,17304.6,2528117436780632.0,-97.2375,88.71875,49.4375
12500,17404.8,2528117536780476.0,-96.66875,89.125,48.34375
12600,17504.7,2528117636784382.5,-93.93125,90.08125,50.9125
12700,17604.7,2528117736780163.5,-94.45,88.26875,49.475
12800,17704.6,2528117836778288.5,-94.90625,87.45,48.9875
12900,17804.8,2528117936785788.5,-95.5375,87.40625,48.3875
13000,17904.6,2528118036778444.5,-95.55,87.4625,47.55
13100,18004.6,2528118136782351.0,-93.9875,87.6125,48.575
13200,18104.8,2528118236781413.0,-93.54375,86.80625,47.29375
13300,18204.7,2528118336782351.0,-94.64375,86.75,46.5125
13400,18304.7,2528118436781726.5,-94.60625,87.875,46.825
13500,18404.7,2528118536780007.0,-93.7,87.36875,45.50625
13600,18504.9,2528118636784070.0,-93.55,86.63125,45.6625
13700,18604.5,2528118736779695.0,-94.9875,86.63125,44.85
13800,18704.8,2528118836784382.0,-94.46875,86.60625,44.23125
13900,18804.7,2528118936779694.5,-93.19375,86.2625,44.41875
14000,18904.7,2528119036784070.0,-94.3,86.55625,43.15
14100,19004.7,2528119136780164.0,-92.8375,86.21875,43.41875
14200,19104.6,2528119236781257.0,-93.69375,85.5375,43.6875
14300,19204.7,2528119336785163.0,-93.5625,86.05,43.025
14400,19304.6,2528119436778601.0,-93.3125,86.30625,42.9125
14500,19404.7,2528119536786257.0,-94.09375,86.80625,42.79375
14600,19504.6,2528119636781257.0,-93.40625,85.89375,42.1375
14700,19604.7,2528119736782351.0,-94.3875,85.95,42.925
14800,19704.6,2528119836778132.5,-93.06875,86.4375,41.9625
14900,19804.7,2528119936782976.5,-94.15625,86.2,42.4125
15000,19904.7,2528120036780320.0,-94.06875,86.26875,41.45
15100,20004.6,2528120136780007.5,-94.06875,85.2,41.36875
15200,20104.8,2528120236784382.5,-93.325,86.24375,42.375
15300,20199.666666666668,2528120331781014.0,-92.38194444444444,86.22916666666669,41.701388888888886
15400,20299.727272727272,2528120431782308.5,-93.375,86.375,41.41477272727273
15500,20404.7,2528120536780007.0,-93.1875,85.725,42.925
15600,20504.7,2528120636781257.0,-94.0125,85.44375,41.71875
15700,20604.7,2528120736782351.0,-94.425,86.45,42.29375
15800,20704.8,2528120836781101.0,-93.775,85.85625,40.775
15900,20804.8,2528120936782664.0,-95.8375,85.93125,39.55625
16000,20904.6,2528121036781413.0,-96.3875,86.4625,41.0625
16100,21004.8,2528121136781882.5,-97.2,85.94375,40.1125
16200,21104.7,2528121236782039.0,-97.0125,86.20625,40.44375
16300,21204.7,2528121336782507.0,-96.55625,86.31875,40.39375
16400,21304.7,2528121436780633.0,-95.675,85.95,40.0
16500,21404.7,2528121536782820.0,-95.35625,86.66875,41.44375
16600,21504.6,2528121636784070.0,-95.0875,86.2,40.45625
16700,21604.7,2528121736779694.5,-94.6,86.10625,39.78125
16800,21704.7,2528121836784382.5,-94.3125,86.625,41.3
16900,21804.7,2528121936782507.0,-95.1125,86.175,40.30625
17000,21904.6,2528122036777820.0,-94.975,86.09375,41.13125
17100,22004.7,2528122136785632.5,-95.16875,86.39375,40.30625
17200,22104.7,2528122236781725.0,-95.98125,86.23125,39.775
17300,22204.7,2528122336781882.5,-94.44375,86.5875,39.8875
17400,22304.9,2528122436784226.5,-95.5,86.59375,39.33125
17500,22404.7,2528122536781726.0,-94.925,86.1875,39.3125
17600,22504.7,2528122636780945.0,-94.69375,86.44375,39.93125
17700,22604.7,2528122736779538.5,-94.425,87.775,39.33125
17800,22704.8,2528122836783288.5,-94.975,87.19375,40.4625
17900,22804.6,2528122936778913.0,-95.4625,86.175,40.325
18000,22904.7,2528123036783132.0,-96.7,85.95,38.99375
18100,23004.7,2528123136779225.0,-99.11875,86.2875,39.1
18200,23104.7,2528123236783757.0,-101.575,85.88125,37.775
18300,23204.7,2528123336782819.5,-102.025,86.6875,38.5
18400,23304.7,2528123436777819.5,-99.70625,86.175,39.025
18500,23404.8,2528123536785632.5,-99.525,86.5,38.24375
18600,23504.6,2528123636781101.0,-100.8375,85.6375,39.4625
18700,23604.8,2528123736781882.5,-101.56875,85.75,39.6375
18800,23704.6,2528123836780789.0,-100.0,85.78125,39.6
18900,23804.7,2528123936785789.0,-98.58125,85.95625,40.26875
19000,23904.6,2528124036777976.0,-99.1375,86.025,38.69375
19100,24004.6,2528124136783445.0,-99.375,86.44375,40.1625
19200,24104.7,2528124236783601.0,-99.5375,86.6875,40.425
19300,24204.7,2528124336779538.5,-98.45,87.23125,39.5
19400,24304.8,2528124436788445.0,-97.1375,86.36875,40.1
19500,24404.6,2528124536778913.0,-96.25625,86.48125,39.275
19600,24504.8,2528124636783601.0,-95.4875,86.2125,39.2
19700,24604.7,2528124736782195.0,-94.4625,85.7375,40.2625
19800,24704.7,2528124836781101.0,-94.84375,85.7875,38.3
19900,24804.7,2528124936782194.5,-94.475,86.03125,39.025
20000,24904.8,2528125036783757.0,-94.2125,86.0375,38.68125
20100,25004.8,2528125136781726.0,-95.225,86.10625,36.70625
20200,25104.6,2528125236781101.0,-92.85625,86.325,38.83125
20300,25204.8,2528125336784851.0,-92.15625,85.625,37.225
20400,25304.8,2528125436781101.0,-92.10625,85.425,37.6875
20500,25404.7,2528125536782038.5,-92.7125,86.6,37.31875
20600,25504.7,2528125636783757.0,-94.21875,85.7875,36.41875
20700,25604.8,2528125736779070.0,-92.8125,85.91875,36.81875
20800,25704.7,2528125836783601.0,-93.7,85.85,35.73125
20900,25804.7,2528125936781882.5,-93.19375,85.6875,35.30625
21000,25904.7,2528126036779851.0,-93.15625,86.13125,36.09375
21100,26004.6,2528126136782351.0,-93.10625,85.8875,35.19375
21200,26104.7,2528126236780789.0,-92.525,86.16875,35.3375
21300,26204.6,2528126336781413.0,-93.4,86.725,35.08125
21400,26304.7,2528126436783601.0,-94.6125,86.25,33.7625
21500,26404.6,2528126536781725.0,-93.98125,86.2625,34.85
21600,26504.7,2528126636780788.5,-94.09375,86.4125,33.6125
21700,26604.7,2528126736785320.0,-93.675,86.15625,33.44375
21800,26704.7,2528126836780789.0,-92.38125,85.41875,33.6
21900,26804.7,2528126936779069.0,-92.3,85.775,33.46875
22000,26904.8,2528127036786101.0,-91.6375,86.06875,34.875
22100,27004.6,2528127136778288.5,-91.13125,85.6625,34.45625
22200,27104.7,2528127236782820.0,-91.33125,85.66875,33.84375
22300,27204.8,2528127336781569.0,-92.08125,86.2375,33.85625
22400,27304.7,2528127436782663.0,-92.8,86.475,34.10625
22500,27404.7,2528127536782038.5,-92.4875,85.6625,34.08125
22600,27504.7,2528127636779695.0,-92.2375,85.89375,33.84375
22700,27604.8,2528127736784382.5,-92.975,85.325,31.86875
22800,27704.6,2528127836780007.0,-92.26875,85.65625,34.6125
22900,27804.8,2528127936784381.0,-92.96875,86.19375,33.675
23000,27904.8,2528128036780475.5,-92.875,86.0375,32.89375
23100,28004.8,2528128136796413.0,-92.78125,86.5875,33.44375
23200,28104.7,2528128236779851.0,-93.0125,86.15625,32.60625
23300,28204.6,2528128336781257.0,-92.9625,86.06875,33.73125
23400,28304.7,2528128436786101.0,-92.91875,86.50625,33.64375
23500,28404.6,2528128536778445.0,-93.075,86.4375,33.0625
23600,28504.7,2528128636782820.0,-92.8125,86.55,33.6375
23700,28604.6,2528128736781569.0,-93.3875,86.19375,33.1
23800,28704.7,2528128836782351.0,-92.80625,85.8,33.65625
23900,28804.6,2528128936778132.5,-93.125,86.34375,33.86875
24000,28904.7,2528129036782975.5,-93.56875,86.38125,32.49375
24100,29004.7,2528129136781101.0,-93.025,86.25625,33.7
24200,29104.7,2528129236780007.0,-92.53125,86.99375,33.11875
24300,29204.8,2528129336784382.5,-92.35625,86.45,33.06875
24400,29304.7,2528129436780163.5,-92.89375,86.2,33.6625
24500,29404.8,2528129536784538.5,-92.51875,86.45625,32.775
24600,29504.7,2528129636779851.0,-92.61875,86.4625,33.9375
24700,29604.7,2528129736781569.0,-92.70625,86.0875,33.79375
24800,29704.7,2528129836782976.0,-93.23125,86.625,32.3875
24900,29804.8,2528129936781414.0,-93.0875,87.0375,33.00625
25000,29904.7,2528130036782507.0,-93.1,86.9125,32.20625
25100,30004.6,2528130136781100.5,-93.20625,86.6625,32.73125
25200,30104.8,2528130236782663.0,-93.41875,86.30625,32.24375
25300,30204.7,2528130336781569.0,-93.35625,86.4,31.175
25400,30304.7,2528130436782976.0,-93.2375,86.775,32.53125
25500,30404.7,2528130536781101.0,-92.80625,87.01875,31.875
25600,30504.7,2528130636783289.0,-92.8875,87.5125,32.525
25700,30604.6,2528130736784226.0,-92.5625,87.29375,32.5
25800,30704.7,2528130836780163.5,-92.9375,87.8125,30.91875
25900,30804.7,2528130936784694.5,-92.66875,87.7625,31.825
26000,30904.7,2528131036782819.5,-92.875,87.74375,32.14375
26100,31004.6,2528131136777976.0,-92.55625,87.61875,31.80625
26200,31104.7,2528131236785476.0,-92.075,87.90625,34.83125
26300,31204.7,2528131336781257.0,-91.3,87.7125,37.54375
26400,31304.7,2528131436782663.0,-90.81875,88.15,37.54375
26500,31404.7,2528131536780632.5,-91.325,88.1875,37.8375
26600,31504.7,2528131636782351.0,-90.85,87.6375,37.1875
26700,31604.7,2528131736781257.0,-91.29375,87.80625,37.81875
26800,31704.7,2528131836780163.0,-93.35,87.30625,33.34375
26900,31804.8,2528131936783444.5,-93.48125,86.94375,31.75625
27000,31904.6,2528132036779226.0,-93.15,87.0375,33.2625
27100,32004.7,2528132136783757.0,-93.65625,86.925,32.19375
27200,32104.8,2528132236780007.0,-93.7625,87.075,32.09375
27300,32204.7,2528132336783757.0,-93.16875,87.28125,32.5875
27400,32304.7,2528132436782038.5,-93.4625,87.375,32.34375
27500,32404.7,2528132536777664.0,-92.93125,87.26875,32.55625
27600,32504.8,2528132636785476.0,-93.30625,87.3125,32.39375
27700,32599.66666666667,2528132731781708.5,-93.83333333333331,87.21527777777777,31.20833333333333
27800,32699.636363636364,2528132831780888.0,-94.0568181818182,86.72727272727273,31.98295454545455
27900,32804.6,2528132936780788.5,-93.3125,87.43125,32.6625
28000,32904.7,2528133036785476.0,-93.175,87.43125,33.2625
28100,33004.6,2528133136777507.5,-92.9625,87.06875,33.1375
28200,33104.6,2528133236782507.0,-93.6,87.0375,32.66875
28300,33204.7,2528133336789381.0,-92.9625,87.4,34.16875
28400,33304.6,2528133436778913.0,-93.1625,87.34375,33.56875
28500,33404.8,2528133536787195.0,-93.275,86.7625,33.71875
28600,33504.6,2528133636779070.5,-93.7375,87.34375,33.3875
28700,33604.8,2528133736783289.0,-94.0625,87.00625,32.6625
28800,33704.8,2528133836782819.5,-93.9125,86.8625,33.83125
28900,33804.7,2528133936780632.5,-93.95,86.7875,33.4625
29000,33904.7,2528134036781882.5,-93.9125,86.56875,32.96875
29100,34004.8,2528134136783444.5,-94.5,87.2375,33.175
29200,34104.7,2528134236782351.0,-94.36875,86.8625,32.69375
29300,34204.6,2528134336781101.0,-93.69375,86.7,33.13125
29400,34304.8,2528134436784851.0,-93.3125,87.31875,34.8
29500,34404.7,2528134536777976.0,-93.24375,87.11875,34.525
29600,34504.8,2528134636782507.0,-93.1875,87.3,35.3625
29700,34604.7,2528134736783601.0,-93.20625,87.2375,35.14375
29800,34704.8,2528134836779539.0,-92.75,87.00625,34.63125
29900,34804.7,2528134936783601.0,-93.05625,87.6125,35.4625
30000,34904.7,2528135036782351.0,-93.075,87.50625,34.4625
30100,35004.7,2528135136780320.0,-92.83125,87.4625,35.0125
30200,35104.6,2528135236782351.0,-93.09375,87.28125,35.65
30300,35204.7,2528135336780632.0,-93.425,86.58125,34.36875
30400,35304.6,2528135436782038.5,-92.7875,87.00625,34.9875
30500,35404.7,2528135536783757.0,-92.81875,86.84375,34.11875
30600,35504.6,2528135636781569.0,-92.8375,87.3125,33.98125
30700,35604.7,2528135736780789.0,-92.63125,87.0,34.825
30800,35704.7,2528135836785007.0,-93.10625,86.75625,34.30625
30900,35804.7,2528135936780788.5,-92.6,86.575,34.71875
31000,35904.6,2528136036778913.0,-92.7625,86.875,34.5625
31100,36004.8,2528136136786257.0,-93.1,86.8625,34.3
31200,36104.6,2528136236778757.0,-92.39375,86.825,34.625
31300,36204.7,2528136336783445.0,-92.7875,86.78125,33.575
31400,36304.8,2528136436781882.5,-93.19375,87.69375,33.93125
31500,36404.8,2528136536783444.5,-93.28125,87.49375,33.56875
31600,36504.7,2528136636782195.0,-93.825,87.63125,31.41875
31700,36604.7,2528136736780476.0,-93.49375,87.8,32.1875
31800,36704.8,2528136836784694.5,-93.70625,87.5375,31.725
31900,36804.7,2528136936780945.0,-93.29375,88.11875,30.9625
32000,36904.8,2528137036785007.0,-93.2,88.28125,30.96875
32100,37004.8,2528137136780475.5,-93.71875,88.6,28.90625
32200,37104.8,2528137236785163.0,-93.9,88.575,28.39375
32300,37204.7,2528137336780163.0,-93.94375,88.96875,27.35625
32400,37304.7,2528137436778757.0,-93.65,89.25625,26.3875
32500,37404.7,2528137536786101.0,-93.14375,89.85,27.05625
32600,37504.6,2528137636778601.0,-93.1,90.2875,25.55625
32700,37604.7,2528137736783133.0,-92.38125,90.225,24.8125
32800,37704.6,2528137836781413.0,-91.84375,90.71875,24.51875
32900,37804.7,2528137936782663.5,-92.3,91.80625,23.23125
33000,37904.6,2528138036778601.0,-91.80625,91.28125,23.78125
33100,38004.7,2528138136783444.5,-91.525,91.875,22.79375
33200,38104.7,2528138236781569.0,-91.1375,92.525,22.325
33300,38204.7,2528138336780476.0,-90.7375,92.9625,23.55
33400,38304.8,2528138436784382.5,-91.15,92.6625,23.05625
33500,38404.6,2528138536780319.5,-90.80625,93.9625,23.35
33600,38504.8,2528138636784382.5,-91.40625,93.375,23.56875
33700,38604.7,2528138736780007.0,-90.2,93.0,22.4
33800,38704.7,2528138836781882.5,-89.9,93.44375,24.10625
33900,38804.7,2528138936782507.0,-91.10625,94.0875,22.61875
34000,38904.8,2528139036782351.0,-89.5625,94.0125,21.70625
34100,39004.7,2528139136783132.5,-88.425,93.76875,23.475
34200,39104.7,2528139236975319.5,-89.975,94.5125,20.85
34300,39204.8,2528139336782663.5,-90.0875,94.90625,21.56875
34400,39304.7,2528139436781569.0,-90.5375,95.21875,21.925
34500,39404.8,2528139536783757.0,-90.81875,95.41875,21.13125
34600,39504.7,2528139636780945.0,-90.34375,95.1875,21.9125
34700,39604.7,2528139736783289.0,-90.04375,95.75,21.04375
34800,39704.7,2528139836784382.5,-88.39375,96.4875,22.05
34900,39804.7,2528139936780007.0,-89.73125,97.325,21.7125
35000,39904.7,2528140036784695.0,-88.4125,96.775,21.10625
35100,40004.7,2528140136783132.5,-88.8625,97.89375,21.93125
35200,40104.6,2528140236778601.0,-90.3375,97.63125,21.6875
35300,40204.6,2528140336782663.5,-89.65,97.825,21.25625
35400,40304.7,2528140436781413.0,-87.70625,98.075,22.05625
35500,40404.7,2528140536782976.0,-89.75,98.10625,19.74375
35600,40504.8,2528140636781413.0,-88.1375,98.55,20.9375
35700,40604.7,2528140736782976.5,-88.51875,99.35,21.65625
35800,40704.7,2528140836781413.0,-89.79375,99.34375,20.425
35900,40804.7,2528140936779694.5,-88.625,99.8125,21.11875
36000,40904.8,2528141036784382.5,-88.71875,99.79375,20.48125
36100,41004.6,2528141136779539.0,-88.6,100.19375,20.625
36200,41104.7,2528141236783601.0,-88.51875,100.5125,21.53125
36300,41204.8,2528141336779851.0,-88.5375,101.2875,19.88125
36400,41304.7,2528141436784069.0,-88.71875,101.225,20.7375
36500,41404.7,2528141536782976.5,-88.9875,101.46875,21.00625
36600,41504.7,2528141636777975.5,-88.6875,101.46875,20.68125
36700,41604.8,2528141736785319.0,-88.68125,101.725,21.35625
36800,41704.7,2528141836781882.0,-89.2875,102.275,20.00625
36900,41804.8,2528141936782195.0,-88.6375,102.3625,20.7125
37000,41904.7,2528142036781570.0,-88.96875,102.08125,20.86875
37100,42004.7,2528142136785945.0,-88.45625,102.44375,20.675
37200,42104.6,2528142236777975.5,-88.325,102.55,19.74375
37300,42204.6,2528142336782507.0,-88.16875,103.4125,20.09375
37400,42304.7,2528142436783913.0,-87.3625,103.15625,20.64375
37500,42404.6,2528142536779226.0,-87.31875,102.73125,21.73125
37600,42504.8,2528142636786725.0,-88.9375,102.63125,19.275
37700,42604.6,2528142736779851.0,-89.23125,102.95625,20.275
37800,42704.8,2528142836783757.0,-88.6375,102.95,19.96875
37900,42804.8,2528142936782351.0,-88.68125,103.36875,19.03125
38000,42904.7,2528143036780945.0,-88.5375,103.21875,19.80625
38100,43004.7,2528143136781882.5,-88.025,103.28125,21.05
38200,43104.7,2528143236780944.5,-87.49375,103.79375,21.1875
38300,43204.8,2528143336782663.5,-88.2625,103.50625,21.275
38400,43304.6,2528143436780788.0,-87.4625,103.29375,20.625
38500,43404.8,2528143536785319.5,-87.6875,103.83125,21.36875
38600,43504.6,2528143636777820.0,-88.05625,103.65,20.85625
38700,43604.7,2528143736782194.5,-87.6125,104.6,19.925
38800,43704.7,2528143836783445.0,-87.125,104.19375,21.0375
38900,43804.7,2528143936778757.0,-87.58125,104.41875,19.71875
39000,43904.7,2528144036783132.0,-87.625,104.28125,20.025
39100,44004.7,2528144136782351.0,-87.95,103.525,20.525
39200,44104.7,2528144236780632.5,-87.6375,103.575,19.75625
39300,44204.6,2528144336781882.0,-87.80625,103.76875,20.30625
39400,44304.7,2528144436780320.0,-87.4625,104.0875,20.5
39500,44404.6,2528144536781726.5,-87.575,103.425,20.24375
39600,44504.7,2528144636783601.0,-87.46875,103.45,21.025
39700,44604.6,2528144736781725.0,-87.81875,103.65625,20.24375
39800,44704.7,2528144836780945.0,-88.05,103.875,20.30625
39900,44804.7,2528144936784538.5,-87.63125,104.18125,20.74375
40000,44904.7,2528145036780476.5,-87.2625,103.8375,20.01875
40100,45004.7,2528145136778913.0,-87.14375,103.875,21.05625
40200,45104.8,2528145236786570.0,-86.8625,104.05625,20.39375
40300,45204.6,2528145336778757.0,-87.31875,104.1,20.8875
40400,45304.7,2528145436783288.5,-87.99375,103.6125,21.40625
40500,45404.8,2528145536781882.0,-87.55,104.0375,20.0125
40600,45504.7,2528145636782507.0,-87.73125,103.99375,20.04375
40700,45604.7,2528145736781882.0,-87.14375,104.3375,20.6125
40800,45704.7,2528145836780632.0,-87.21875,103.3375,20.5625
40900,45804.9,2528145936785007.5,-87.38125,103.19375,21.0
41000,45904.6,2528146036780320.0,-87.34375,103.575,20.65625
41100,46004.8,2528146136784382.5,-87.65625,103.18125,21.3125
41200,46104.7,2528146236777038.5,-87.85625,103.1875,21.4625
41300,46204.7,2528146336784226.0,-87.275,103.7125,20.70625
41400,46304.7,2528146436780476.0,-87.99375,103.63125,21.56875
41500,46404.6,2528146536778757.0,-88.38125,103.7625,20.86875
41600,46504.7,2528146636785476.0,-88.275,103.40625,21.19375
41700,46604.6,2528146736778601.0,-88.8875,103.2125,21.01875
41800,46704.6,2528146836782507.5,-89.4,103.025,19.65625
41900,46804.6,2528146936781569.0,-90.1,102.7375,19.50625
42000,46904.7,2528147036782507.0,-90.875,101.9375,19.6
42100,47004.6,2528147136778445.0,-90.75,101.5375,19.06875
42200,47104.7,2528147236783288.5,-90.00625,100.9125,19.38125
42300,47204.7,2528147336780945.0,-90.5625,100.50625,18.4875
42400,47304.6,2528147436779694.5,-89.65625,100.6375,18.63125
42500,47404.8,2528147536783913.0,-88.8625,99.4875,19.8875
42600,47504.6,2528147636780007.0,-89.46875,98.45625,19.2
