sys_time,RPM,Speed
1970-01-01 00:00:06.820000,1834.0RPM,0.0km/h
1970-01-01 00:00:06.920000,1823.0RPM,0.0km/h
1970-01-01 00:00:07.050000,1815.0RPM,0.0km/h
1970-01-01 00:00:07.160000,1818.0RPM,0.0km/h
1970-01-01 00:00:07.270000,1825.0RPM,0.0km/h
1970-01-01 00:00:07.360000,1812.0RPM,0.0km/h
1970-01-01 00:00:07.470000,1803.0RPM,0.0km/h
1970-01-01 00:00:07.580000,1810.0RPM,0.0km/h
1970-01-01 00:00:07.700000,1766.0RPM,0.0km/h
1970-01-01 00:00:07.810000,1742.0RPM,0.0km/h
1970-01-01 00:00:07.910000,1684.0RPM,0.0km/h
1970-01-01 00:00:08,1659.0RPM,0.0km/h
1970-01-01 00:00:08.100000,1584.0RPM,0.0km/h
1970-01-01 00:00:08.220000,1445.0RPM,0.0km/h
1970-01-01 00:00:08.310000,1384.0RPM,0.0km/h
1970-01-01 00:00:08.420000,1238.0RPM,0.0km/h
1970-01-01 00:00:08.550000,1144.0RPM,0.0km/h
1970-01-01 00:00:08.650000,1097.0RPM,0.0km/h
1970-01-01 00:00:08.750000,1041.0RPM,0.0km/h
1970-01-01 00:00:08.850000,1048.0RPM,0.0km/h
1970-01-01 00:00:08.970000,1068.0RPM,0.0km/h
1970-01-01 00:00:09.070000,1072.0RPM,0.0km/h
1970-01-01 00:00:09.180000,1071.0RPM,0.0km/h
1970-01-01 00:00:09.280000,1046.0RPM,2.0km/h
1970-01-01 00:00:09.380000,1009.0RPM,2.0km/h
1970-01-01 00:00:09.490000,991.0RPM,2.0km/h
1970-01-01 00:00:09.590000,980.0RPM,2.0km/h
1970-01-01 00:00:09.700000,992.0RPM,2.0km/h
1970-01-01 00:00:09.790000,977.0RPM,3.0km/h
1970-01-01 00:00:09.900000,947.0RPM,3.0km/h
1970-01-01 00:00:10.010000,927.0RPM,3.0km/h
1970-01-01 00:00:10.120000,936.0RPM,3.0km/h
1970-01-01 00:00:10.240000,923.0RPM,3.0km/h
1970-01-01 00:00:10.380000,946.0RPM,3.0km/h
1970-01-01 00:00:10.500000,943.0RPM,4.0km/h
1970-01-01 00:00:10.600000,950.0RPM,4.0km/h
1970-01-01 00:00:10.700000,952.0RPM,4.0km/h
1970-01-01 00:00:10.840000,977.0RPM,4.0km/h
1970-01-01 00:00:10.950000,977.0RPM,4.0km/h
1970-01-01 00:00:11.050000,987.0RPM,4.0km/h
1970-01-01 00:00:11.160000,982.0RPM,5.0km/h
1970-01-01 00:00:11.280000,982.0RPM,5.0km/h
1970-01-01 00:00:11.380000,965.0RPM,5.0km/h
1970-01-01 00:00:11.480000,950.0RPM,5.0km/h
1970-01-01 00:00:11.570000,955.0RPM,5.0km/h
1970-01-01 00:00:11.670000,946.0RPM,5.0km/h
1970-01-01 00:00:11.780000,962.0RPM,5.0km/h
1970-01-01 00:00:11.880000,970.0RPM,5.0km/h
1970-01-01 00:00:11.980000,961.0RPM,5.0km/h
1970-01-01 00:00:12.090000,964.0RPM,5.0km/h
1970-01-01 00:00:12.190000,972.0RPM,6.0km/h
1970-01-01 00:00:12.290000,983.0RPM,6.0km/h
1970-01-01 00:00:12.390000,992.0RPM,6.0km/h
1970-01-01 00:00:12.500000,975.0RPM,6.0km/h
1970-01-01 00:00:12.610000,986.0RPM,6.0km/h
1970-01-01 00:00:12.710000,974.0RPM,6.0km/h
1970-01-01 00:00:12.810000,985.0RPM,6.0km/h
1970-01-01 00:00:12.920000,984.0RPM,6.0km/h
1970-01-01 00:00:13.030000,979.0RPM,6.0km/h
1970-01-01 00:00:13.120000,977.0RPM,6.0km/h
1970-01-01 00:00:13.220000,972.0RPM,6.0km/h
1970-01-01 00:00:13.330000,962.0RPM,6.0km/h
1970-01-01 00:00:13.420000,969.0RPM,5.0km/h
1970-01-01 00:00:13.530000,972.0RPM,5.0km/h
1970-01-01 00:00:13.660000,983.0RPM,5.0km/h
1970-01-01 00:00:13.780000,973.0RPM,4.0km/h
1970-01-01 00:00:13.880000,970.0RPM,4.0km/h
1970-01-01 00:00:14.010000,957.0RPM,4.0km/h
1970-01-01 00:00:14.130000,958.0RPM,3.0km/h
1970-01-01 00:00:14.270000,965.0RPM,3.0km/h
1970-01-01 00:00:14.370000,957.0RPM,3.0km/h
1970-01-01 00:00:14.460000,948.0RPM,2.0km/h
1970-01-01 00:00:14.570000,958.0RPM,2.0km/h
1970-01-01 00:00:14.680000,960.0RPM,2.0km/h
1970-01-01 00:00:14.780000,955.0RPM,0.0km/h
1970-01-01 00:00:14.880000,944.0RPM,0.0km/h
1970-01-01 00:00:14.990000,963.0RPM,0.0km/h
1970-01-01 00:00:15.090000,963.0RPM,0.0km/h
1970-01-01 00:00:15.200000,968.0RPM,0.0km/h
1970-01-01 00:00:15.330000,950.0RPM,0.0km/h
1970-01-01 00:00:15.430000,950.0RPM,0.0km/h
1970-01-01 00:00:15.560000,958.0RPM,0.0km/h
1970-01-01 00:00:15.670000,968.0RPM,0.0km/h
1970-01-01 00:00:15.760000,963.0RPM,0.0km/h
1970-01-01 00:00:15.870000,961.0RPM,0.0km/h
1970-01-01 00:00:15.970000,963.0RPM,0.0km/h
1970-01-01 00:00:16.070000,1019.0RPM,0.0km/h
1970-01-01 00:00:16.180000,1059.0RPM,0.0km/h
1970-01-01 00:00:16.290000,1107.0RPM,0.0km/h
1970-01-01 00:00:16.390000,1145.0RPM,0.0km/h
1970-01-01 00:00:16.500000,1202.0RPM,0.0km/h
1970-01-01 00:00:16.600000,1241.0RPM,0.0km/h
1970-01-01 00:00:16.700000,1240.0RPM,0.0km/h
1970-01-01 00:00:16.800000,1248.0RPM,0.0km/h
1970-01-01 00:00:16.910000,1231.0RPM,0.0km/h
1970-01-01 00:00:17.010000,1204.0RPM,0.0km/h
1970-01-01 00:00:17.120000,1129.0RPM,0.0km/h
1970-01-01 00:00:17.220000,1101.0RPM,0.0km/h
1970-01-01 00:00:17.350000,1059.0RPM,0.0km/h
1970-01-01 00:00:17.450000,1037.0RPM,0.0km/h
1970-01-01 00:00:17.580000,1031.0RPM,0.0km/h
1970-01-01 00:00:17.680000,1011.0RPM,0.0km/h
1970-01-01 00:00:17.790000,1004.0RPM,0.0km/h
1970-01-01 00:00:17.890000,992.0RPM,0.0km/h
1970-01-01 00:00:17.990000,968.0RPM,0.0km/h
1970-01-01 00:00:18.100000,958.0RPM,0.0km/h
1970-01-01 00:00:18.200000,946.0RPM,0.0km/h
1970-01-01 00:00:18.330000,933.0RPM,0.0km/h
1970-01-01 00:00:18.440000,920.0RPM,0.0km/h
1970-01-01 00:00:18.540000,901.0RPM,2.0km/h
1970-01-01 00:00:18.670000,905.0RPM,2.0km/h
1970-01-01 00:00:18.780000,926.0RPM,2.0km/h
1970-01-01 00:00:18.880000,965.0RPM,3.0km/h
1970-01-01 00:00:19,1076.0RPM,3.0km/h
1970-01-01 00:00:19.100000,1173.0RPM,3.0km/h
1970-01-01 00:00:19.220000,1216.0RPM,4.0km/h
1970-01-01 00:00:19.320000,1229.0RPM,4.0km/h
1970-01-01 00:00:19.420000,1253.0RPM,5.0km/h
1970-01-01 00:00:19.530000,1261.0RPM,5.0km/h
1970-01-01 00:00:19.630000,1278.0RPM,5.0km/h
1970-01-01 00:00:19.760000,1296.0RPM,6.0km/h
1970-01-01 00:00:19.870000,1330.0RPM,7.0km/h
1970-01-01 00:00:19.970000,1350.0RPM,7.0km/h
1970-01-01 00:00:20.110000,1432.0RPM,7.0km/h
1970-01-01 00:00:20.210000,1450.0RPM,8.0km/h
1970-01-01 00:00:20.310000,1486.0RPM,8.0km/h
1970-01-01 00:00:20.410000,1503.0RPM,9.0km/h
1970-01-01 00:00:20.510000,1529.0RPM,9.0km/h
1970-01-01 00:00:20.640000,1548.0RPM,10.0km/h
1970-01-01 00:00:20.740000,1571.0RPM,10.0km/h
1970-01-01 00:00:20.850000,1622.0RPM,11.0km/h
1970-01-01 00:00:20.950000,1664.0RPM,11.0km/h
1970-01-01 00:00:21.050000,1679.0RPM,12.0km/h
1970-01-01 00:00:21.160000,1664.0RPM,12.0km/h
1970-01-01 00:00:21.280000,1592.0RPM,13.0km/h
1970-01-01 00:00:21.380000,1544.0RPM,13.0km/h
1970-01-01 00:00:21.490000,1492.0RPM,14.0km/h
1970-01-01 00:00:21.590000,1496.0RPM,14.0km/h
1970-01-01 00:00:21.700000,1521.0RPM,15.0km/h
1970-01-01 00:00:21.820000,1528.0RPM,15.0km/h
1970-01-01 00:00:21.920000,1523.0RPM,16.0km/h
1970-01-01 00:00:22.020000,1523.0RPM,16.0km/h
1970-01-01 00:00:22.130000,1511.0RPM,17.0km/h
1970-01-01 00:00:22.220000,1478.0RPM,17.0km/h
1970-01-01 00:00:22.330000,1461.0RPM,17.0km/h
1970-01-01 00:00:22.440000,1417.0RPM,18.0km/h
1970-01-01 00:00:22.530000,1397.0RPM,18.0km/h
1970-01-01 00:00:22.640000,1382.0RPM,19.0km/h
1970-01-01 00:00:22.750000,1369.0RPM,19.0km/h
1970-01-01 00:00:22.870000,1352.0RPM,20.0km/h
1970-01-01 00:00:23,1342.0RPM,21.0km/h
1970-01-01 00:00:23.130000,1325.0RPM,21.0km/h
1970-01-01 00:00:23.260000,1307.0RPM,22.0km/h
1970-01-01 00:00:23.370000,1309.0RPM,22.0km/h
1970-01-01 00:00:23.480000,1315.0RPM,23.0km/h
1970-01-01 00:00:23.600000,1305.0RPM,23.0km/h
1970-01-01 00:00:23.700000,1313.0RPM,23.0km/h
1970-01-01 00:00:23.810000,1317.0RPM,24.0km/h
1970-01-01 00:00:23.910000,1298.0RPM,24.0km/h
1970-01-01 00:00:24.020000,1299.0RPM,24.0km/h
1970-01-01 00:00:24.120000,1292.0RPM,25.0km/h
1970-01-01 00:00:24.250000,1278.0RPM,25.0km/h
1970-01-01 00:00:24.340000,1268.0RPM,26.0km/h
1970-01-01 00:00:24.450000,1272.0RPM,26.0km/h
1970-01-01 00:00:24.540000,1252.0RPM,26.0km/h
1970-01-01 00:00:24.670000,1251.0RPM,27.0km/h
1970-01-01 00:00:24.800000,1224.0RPM,27.0km/h
1970-01-01 00:00:24.900000,1217.0RPM,27.0km/h
1970-01-01 00:00:25,1194.0RPM,27.0km/h
1970-01-01 00:00:25.130000,1203.0RPM,27.0km/h
1970-01-01 00:00:25.260000,1196.0RPM,27.0km/h
1970-01-01 00:00:25.400000,1202.0RPM,27.0km/h
1970-01-01 00:00:25.500000,1205.0RPM,27.0km/h
1970-01-01 00:00:25.640000,1197.0RPM,28.0km/h
1970-01-01 00:00:25.750000,1218.0RPM,28.0km/h
1970-01-01 00:00:25.870000,1198.0RPM,28.0km/h
1970-01-01 00:00:25.970000,1215.0RPM,28.0km/h
1970-01-01 00:00:26.080000,1202.0RPM,28.0km/h
1970-01-01 00:00:26.180000,1215.0RPM,28.0km/h
1970-01-01 00:00:26.310000,1194.0RPM,28.0km/h
1970-01-01 00:00:26.420000,1205.0RPM,28.0km/h
1970-01-01 00:00:26.520000,1186.0RPM,27.0km/h
1970-01-01 00:00:26.620000,1184.0RPM,27.0km/h
1970-01-01 00:00:26.730000,1186.0RPM,27.0km/h
1970-01-01 00:00:26.840000,1204.0RPM,27.0km/h
1970-01-01 00:00:26.940000,1189.0RPM,27.0km/h
1970-01-01 00:00:27.080000,1187.0RPM,27.0km/h
1970-01-01 00:00:27.190000,1192.0RPM,26.0km/h
1970-01-01 00:00:27.280000,1202.0RPM,27.0km/h
1970-01-01 00:00:27.380000,1226.0RPM,26.0km/h
1970-01-01 00:00:27.510000,1225.0RPM,26.0km/h
1970-01-01 00:00:27.630000,1225.0RPM,26.0km/h
1970-01-01 00:00:27.740000,1225.0RPM,26.0km/h
1970-01-01 00:00:27.840000,1217.0RPM,26.0km/h
1970-01-01 00:00:28,1249.0RPM,26.0km/h
1970-01-01 00:00:28.120000,1223.0RPM,27.0km/h
1970-01-01 00:00:28.250000,1240.0RPM,27.0km/h
1970-01-01 00:00:28.350000,1217.0RPM,27.0km/h
1970-01-01 00:00:28.480000,1224.0RPM,27.0km/h
1970-01-01 00:00:28.610000,1194.0RPM,27.0km/h
1970-01-01 00:00:28.710000,1201.0RPM,27.0km/h
1970-01-01 00:00:28.810000,1183.0RPM,27.0km/h
1970-01-01 00:00:28.920000,1198.0RPM,27.0km/h
1970-01-01 00:00:29.040000,1213.0RPM,27.0km/h
1970-01-01 00:00:29.140000,1212.0RPM,27.0km/h
1970-01-01 00:00:29.280000,1225.0RPM,27.0km/h
1970-01-01 00:00:29.370000,1226.0RPM,27.0km/h
1970-01-01 00:00:29.460000,1226.0RPM,27.0km/h
1970-01-01 00:00:29.570000,1228.0RPM,27.0km/h
1970-01-01 00:00:29.660000,1230.0RPM,27.0km/h
1970-01-01 00:00:29.770000,1221.0RPM,27.0km/h
1970-01-01 00:00:29.880000,1214.0RPM,27.0km/h
1970-01-01 00:00:29.970000,1212.0RPM,27.0km/h
1970-01-01 00:00:30.080000,1206.0RPM,27.0km/h
1970-01-01 00:00:30.180000,1211.0RPM,26.0km/h
1970-01-01 00:00:30.280000,1210.0RPM,26.0km/h
1970-01-01 00:00:30.390000,1206.0RPM,26.0km/h
1970-01-01 00:00:30.500000,1214.0RPM,26.0km/h
1970-01-01 00:00:30.590000,1220.0RPM,26.0km/h
1970-01-01 00:00:30.720000,1209.0RPM,25.0km/h
1970-01-01 00:00:30.830000,1200.0RPM,25.0km/h
1970-01-01 00:00:30.920000,1204.0RPM,25.0km/h
1970-01-01 00:00:31.030000,1203.0RPM,25.0km/h
1970-01-01 00:00:31.120000,1211.0RPM,25.0km/h
1970-01-01 00:00:31.220000,1211.0RPM,24.0km/h
1970-01-01 00:00:31.320000,1208.0RPM,24.0km/h
1970-01-01 00:00:31.460000,1195.0RPM,23.0km/h
1970-01-01 00:00:31.560000,1186.0RPM,23.0km/h
1970-01-01 00:00:31.670000,1169.0RPM,23.0km/h
1970-01-01 00:00:31.770000,1174.0RPM,22.0km/h
1970-01-01 00:00:31.870000,1201.0RPM,22.0km/h
1970-01-01 00:00:31.970000,1221.0RPM,22.0km/h
1970-01-01 00:00:32.080000,1202.0RPM,22.0km/h
1970-01-01 00:00:32.170000,1205.0RPM,22.0km/h
1970-01-01 00:00:32.270000,1239.0RPM,22.0km/h
1970-01-01 00:00:32.380000,1241.0RPM,22.0km/h
1970-01-01 00:00:32.480000,1234.0RPM,22.0km/h
1970-01-01 00:00:32.580000,1240.0RPM,22.0km/h
1970-01-01 00:00:32.690000,1239.0RPM,21.0km/h
1970-01-01 00:00:32.790000,1252.0RPM,21.0km/h
1970-01-01 00:00:32.890000,1252.0RPM,21.0km/h
1970-01-01 00:00:33,1250.0RPM,21.0km/h
1970-01-01 00:00:33.090000,1246.0RPM,21.0km/h
1970-01-01 00:00:33.200000,1250.0RPM,21.0km/h
1970-01-01 00:00:33.300000,1258.0RPM,21.0km/h
1970-01-01 00:00:33.390000,1316.0RPM,21.0km/h
1970-01-01 00:00:33.520000,1421.0RPM,21.0km/h
1970-01-01 00:00:33.640000,1528.0RPM,21.0km/h
1970-01-01 00:00:33.730000,1540.0RPM,21.0km/h
1970-01-01 00:00:33.840000,1553.0RPM,21.0km/h
1970-01-01 00:00:33.950000,1556.0RPM,21.0km/h
1970-01-01 00:00:34.040000,1554.0RPM,22.0km/h
1970-01-01 00:00:34.150000,1502.0RPM,22.0km/h
1970-01-01 00:00:34.260000,1463.0RPM,22.0km/h
1970-01-01 00:00:34.380000,1483.0RPM,22.0km/h
1970-01-01 00:00:34.490000,1502.0RPM,22.0km/h
1970-01-01 00:00:34.620000,1508.0RPM,23.0km/h
1970-01-01 00:00:34.720000,1528.0RPM,23.0km/h
1970-01-01 00:00:34.820000,1547.0RPM,23.0km/h
1970-01-01 00:00:34.930000,1574.0RPM,23.0km/h
1970-01-01 00:00:35.040000,1563.0RPM,24.0km/h
1970-01-01 00:00:35.150000,1531.0RPM,24.0km/h
1970-01-01 00:00:35.250000,1512.0RPM,24.0km/h
1970-01-01 00:00:35.350000,1468.0RPM,24.0km/h
1970-01-01 00:00:35.460000,1446.0RPM,24.0km/h
1970-01-01 00:00:35.580000,1409.0RPM,25.0km/h
1970-01-01 00:00:35.680000,1388.0RPM,25.0km/h
1970-01-01 00:00:35.800000,1352.0RPM,26.0km/h
1970-01-01 00:00:35.910000,1327.0RPM,26.0km/h
1970-01-01 00:00:36.040000,1283.0RPM,26.0km/h
1970-01-01 00:00:36.140000,1285.0RPM,27.0km/h
1970-01-01 00:00:36.250000,1281.0RPM,27.0km/h
1970-01-01 00:00:36.340000,1284.0RPM,27.0km/h
1970-01-01 00:00:36.440000,1282.0RPM,27.0km/h
1970-01-01 00:00:36.550000,1281.0RPM,28.0km/h
1970-01-01 00:00:36.650000,1292.0RPM,28.0km/h
1970-01-01 00:00:36.750000,1268.0RPM,28.0km/h
1970-01-01 00:00:36.860000,1271.0RPM,29.0km/h
1970-01-01 00:00:36.950000,1253.0RPM,29.0km/h
1970-01-01 00:00:37.080000,1247.0RPM,29.0km/h
1970-01-01 00:00:37.180000,1293.0RPM,29.0km/h
1970-01-01 00:00:37.300000,1417.0RPM,29.0km/h
1970-01-01 00:00:37.400000,1493.0RPM,29.0km/h
1970-01-01 00:00:37.510000,1497.0RPM,29.0km/h
1970-01-01 00:00:37.630000,1463.0RPM,29.0km/h
1970-01-01 00:00:37.740000,1423.0RPM,29.0km/h
1970-01-01 00:00:37.840000,1378.0RPM,29.0km/h
1970-01-01 00:00:37.940000,1349.0RPM,29.0km/h
1970-01-01 00:00:38.040000,1301.0RPM,29.0km/h
1970-01-01 00:00:38.140000,1295.0RPM,29.0km/h
1970-01-01 00:00:38.270000,1287.0RPM,29.0km/h
1970-01-01 00:00:38.370000,1276.0RPM,29.0km/h
1970-01-01 00:00:38.470000,1283.0RPM,29.0km/h
1970-01-01 00:00:38.570000,1274.0RPM,29.0km/h
1970-01-01 00:00:38.670000,1261.0RPM,29.0km/h
1970-01-01 00:00:38.790000,1248.0RPM,28.0km/h
1970-01-01 00:00:38.920000,1222.0RPM,28.0km/h
1970-01-01 00:00:39.020000,1198.0RPM,28.0km/h
1970-01-01 00:00:39.150000,1201.0RPM,27.0km/h
1970-01-01 00:00:39.250000,1198.0RPM,27.0km/h
1970-01-01 00:00:39.350000,1196.0RPM,26.0km/h
1970-01-01 00:00:39.450000,1181.0RPM,26.0km/h
1970-01-01 00:00:39.550000,1179.0RPM,25.0km/h
1970-01-01 00:00:39.680000,1187.0RPM,25.0km/h
1970-01-01 00:00:39.790000,1191.0RPM,24.0km/h
1970-01-01 00:00:39.890000,1193.0RPM,24.0km/h
1970-01-01 00:00:40.030000,1197.0RPM,23.0km/h
1970-01-01 00:00:40.140000,1204.0RPM,23.0km/h
1970-01-01 00:00:40.240000,1191.0RPM,22.0km/h
1970-01-01 00:00:40.340000,1197.0RPM,22.0km/h
1970-01-01 00:00:40.450000,1198.0RPM,21.0km/h
1970-01-01 00:00:40.540000,1201.0RPM,21.0km/h
1970-01-01 00:00:40.640000,1195.0RPM,20.0km/h
1970-01-01 00:00:40.740000,1190.0RPM,20.0km/h
1970-01-01 00:00:40.840000,1188.0RPM,20.0km/h
1970-01-01 00:00:41,1196.0RPM,19.0km/h
1970-01-01 00:00:41.100000,1203.0RPM,19.0km/h
1970-01-01 00:00:41.230000,1220.0RPM,19.0km/h
1970-01-01 00:00:41.340000,1218.0RPM,19.0km/h
1970-01-01 00:00:41.450000,1237.0RPM,19.0km/h
1970-01-01 00:00:41.540000,1236.0RPM,19.0km/h
1970-01-01 00:00:41.670000,1227.0RPM,18.0km/h
1970-01-01 00:00:41.780000,1222.0RPM,18.0km/h
1970-01-01 00:00:41.900000,1209.0RPM,18.0km/h
1970-01-01 00:00:42.040000,1204.0RPM,18.0km/h
1970-01-01 00:00:42.140000,1198.0RPM,18.0km/h
1970-01-01 00:00:42.260000,1211.0RPM,18.0km/h
1970-01-01 00:00:42.360000,1209.0RPM,18.0km/h
1970-01-01 00:00:42.490000,1237.0RPM,18.0km/h
1970-01-01 00:00:42.600000,1333.0RPM,18.0km/h
1970-01-01 00:00:42.700000,1474.0RPM,18.0km/h
1970-01-01 00:00:42.820000,1515.0RPM,18.0km/h
1970-01-01 00:00:42.920000,1532.0RPM,18.0km/h
1970-01-01 00:00:43.020000,1531.0RPM,18.0km/h
1970-01-01 00:00:43.130000,1527.0RPM,18.0km/h
1970-01-01 00:00:43.230000,1513.0RPM,18.0km/h
1970-01-01 00:00:43.340000,1466.0RPM,18.0km/h
1970-01-01 00:00:43.440000,1438.0RPM,19.0km/h
1970-01-01 00:00:43.540000,1396.0RPM,19.0km/h
1970-01-01 00:00:43.640000,1387.0RPM,19.0km/h
1970-01-01 00:00:43.770000,1374.0RPM,19.0km/h
1970-01-01 00:00:43.910000,1360.0RPM,19.0km/h
1970-01-01 00:00:44.020000,1336.0RPM,20.0km/h
1970-01-01 00:00:44.130000,1296.0RPM,19.0km/h
1970-01-01 00:00:44.230000,1275.0RPM,20.0km/h
1970-01-01 00:00:44.330000,1231.0RPM,20.0km/h
1970-01-01 00:00:44.440000,1220.0RPM,20.0km/h
1970-01-01 00:00:44.540000,1216.0RPM,20.0km/h
1970-01-01 00:00:44.640000,1201.0RPM,20.0km/h
1970-01-01 00:00:44.770000,1183.0RPM,20.0km/h
1970-01-01 00:00:44.870000,1184.0RPM,20.0km/h
1970-01-01 00:00:44.970000,1217.0RPM,20.0km/h
1970-01-01 00:00:45.090000,1281.0RPM,20.0km/h
1970-01-01 00:00:45.190000,1315.0RPM,20.0km/h
1970-01-01 00:00:45.300000,1347.0RPM,20.0km/h
1970-01-01 00:00:45.400000,1335.0RPM,20.0km/h
1970-01-01 00:00:45.500000,1310.0RPM,20.0km/h
1970-01-01 00:00:45.620000,1261.0RPM,20.0km/h
1970-01-01 00:00:45.710000,1244.0RPM,20.0km/h
1970-01-01 00:00:45.830000,1240.0RPM,20.0km/h
1970-01-01 00:00:45.950000,1240.0RPM,19.0km/h
1970-01-01 00:00:46.050000,1235.0RPM,19.0km/h
1970-01-01 00:00:46.150000,1218.0RPM,19.0km/h
1970-01-01 00:00:46.250000,1194.0RPM,18.0km/h
1970-01-01 00:00:46.350000,1174.0RPM,18.0km/h
1970-01-01 00:00:46.450000,1150.0RPM,18.0km/h
1970-01-01 00:00:46.550000,1116.0RPM,17.0km/h
1970-01-01 00:00:46.650000,1108.0RPM,17.0km/h
1970-01-01 00:00:46.780000,1095.0RPM,16.0km/h
1970-01-01 00:00:46.890000,1097.0RPM,16.0km/h
1970-01-01 00:00:46.990000,1119.0RPM,15.0km/h
1970-01-01 00:00:47.120000,1126.0RPM,14.0km/h
1970-01-01 00:00:47.220000,1119.0RPM,14.0km/h
1970-01-01 00:00:47.320000,1110.0RPM,13.0km/h
1970-01-01 00:00:47.430000,1091.0RPM,13.0km/h
1970-01-01 00:00:47.530000,1062.0RPM,12.0km/h
1970-01-01 00:00:47.630000,1021.0RPM,11.0km/h
1970-01-01 00:00:47.720000,999.0RPM,11.0km/h
1970-01-01 00:00:47.830000,986.0RPM,11.0km/h
1970-01-01 00:00:47.930000,986.0RPM,11.0km/h
1970-01-01 00:00:48.040000,1012.0RPM,11.0km/h
1970-01-01 00:00:48.140000,1027.0RPM,11.0km/h
1970-01-01 00:00:48.270000,1040.0RPM,11.0km/h
1970-01-01 00:00:48.390000,1042.0RPM,11.0km/h
1970-01-01 00:00:48.500000,1064.0RPM,11.0km/h
1970-01-01 00:00:48.600000,1136.0RPM,11.0km/h
1970-01-01 00:00:48.730000,1215.0RPM,11.0km/h
1970-01-01 00:00:48.860000,1272.0RPM,11.0km/h
1970-01-01 00:00:48.970000,1312.0RPM,11.0km/h
1970-01-01 00:00:49.100000,1324.0RPM,11.0km/h
1970-01-01 00:00:49.230000,1371.0RPM,12.0km/h
1970-01-01 00:00:49.330000,1392.0RPM,12.0km/h
1970-01-01 00:00:49.450000,1441.0RPM,12.0km/h
1970-01-01 00:00:49.560000,1522.0RPM,13.0km/h
1970-01-01 00:00:49.670000,1554.0RPM,13.0km/h
1970-01-01 00:00:49.770000,1592.0RPM,14.0km/h
1970-01-01 00:00:49.890000,1598.0RPM,14.0km/h
1970-01-01 00:00:49.990000,1598.0RPM,14.0km/h
1970-01-01 00:00:50.080000,1598.0RPM,15.0km/h
1970-01-01 00:00:50.190000,1590.0RPM,15.0km/h
1970-01-01 00:00:50.290000,1592.0RPM,16.0km/h
1970-01-01 00:00:50.420000,1567.0RPM,16.0km/h
1970-01-01 00:00:50.530000,1531.0RPM,17.0km/h
1970-01-01 00:00:50.630000,1520.0RPM,17.0km/h
1970-01-01 00:00:50.730000,1520.0RPM,17.0km/h
1970-01-01 00:00:50.860000,1531.0RPM,18.0km/h
1970-01-01 00:00:50.990000,1533.0RPM,18.0km/h
1970-01-01 00:00:51.090000,1501.0RPM,19.0km/h
1970-01-01 00:00:51.210000,1482.0RPM,19.0km/h
