sys_time,raw_x_rot,raw_y_rot,raw_z_rot
47600,-0.197652,-0.499354794,-0.268932396
47700,-0.19787000000000002,-0.499118,-0.26950959999999996
47800,-0.1952004,-0.506854994,-0.26580840000000006
47900,-0.1926314,-0.5195718000000001,-0.2561018
48000,-0.189632,-0.5317044,-0.24665
48100,-0.1894416,-0.5455952,-0.2362136
48200,-0.1894814,-0.5595904,-0.225124
48300,-0.1921352,-0.5643117999999999,-0.2203344
48400,-0.19310539999999998,-0.5638866,-0.2202514
48500,-0.1941724,-0.5657745999999999,-0.218379
48600,-0.1979428,-0.5664511999999999,-0.2156234
48700,-0.2044068,-0.5653544,-0.212519598
48800,-0.21187379999999997,-0.5664585999999999,-0.20917060000000004
48900,-0.21989,-0.5671644,-0.20604539999999996
49000,-0.22668200000000002,-0.5653951939999999,-0.204818398
49100,-0.23068320000000003,-0.5656893999999999,-0.20235180000000005
49200,-0.23319319800000002,-0.5658424,-0.19958300000000004
49300,-0.23542620000000006,-0.5649367999999999,-0.19685839800000002
49400,-0.2396016,-0.562574,-0.194710198
49500,-0.24307800000000004,-0.5616494000000001,-0.192863
49600,-0.242629598,-0.5639568,-0.190285
49700,-0.24032820000000005,-0.5697788,-0.186116
49800,-0.237087998,-0.5772959999999999,-0.1795264
49900,-0.23390780000000005,-0.5840948000000001,-0.17308279999999998
50000,-0.232143,-0.5887708,-0.1663834
50100,-0.23882960000000003,-0.5880128000000001,-0.16196960000000002
50200,-0.2498296,-0.5844292,-0.15893320000000002
50300,-0.2597198,-0.5791255999999999,-0.15848840000000006
50400,-0.26798059999999996,-0.5747244,-0.15865420000000002
50500,-0.2742122,-0.5721594,-0.156832798
50600,-0.27461599999999997,-0.5713425999999999,-0.154055
50700,-0.27188640000000003,-0.5692478000000001,-0.1537768
50800,-0.27283779999999996,-0.565742194,-0.15423099799999998
50900,-0.2751642,-0.5653632,-0.1510456
51000,-0.2787478,-0.5661630000000001,-0.14713919999999994
