sys_time,RPM,Speed
56700,887.0RPM,0.0km/h
56800,881.0RPM,0.0km/h
56900,871.0RPM,0.0km/h
57000,872.0RPM,0.0km/h
57100,878.0RPM,0.0km/h
57300,881.0RPM,0.0km/h
57400,877.0RPM,0.0km/h
57500,877.0RPM,0.0km/h
57600,876.0RPM,0.0km/h
57700,875.0RPM,0.0km/h
57900,876.0RPM,0.0km/h
58000,876.0RPM,0.0km/h
58100,876.0RPM,0.0km/h
58200,876.0RPM,0.0km/h
58300,880.0RPM,0.0km/h
58400,878.0RPM,0.0km/h
58600,879.0RPM,0.0km/h
58700,880.0RPM,0.0km/h
58800,879.0RPM,0.0km/h
58900,880.0RPM,0.0km/h
59000,866.0RPM,0.0km/h
59200,872.0RPM,0.0km/h
59300,880.0RPM,0.0km/h
59400,879.0RPM,0.0km/h
59500,873.0RPM,0.0km/h
59600,872.0RPM,0.0km/h
59700,873.0RPM,0.0km/h
59800,875.0RPM,0.0km/h
59900,872.0RPM,0.0km/h
60000,877.0RPM,0.0km/h
60100,877.0RPM,0.0km/h
60300,870.0RPM,0.0km/h
60400,875.0RPM,0.0km/h
60500,871.0RPM,0.0km/h
60600,871.0RPM,0.0km/h
60700,867.0RPM,0.0km/h
60800,865.0RPM,0.0km/h
60900,870.0RPM,0.0km/h
61000,870.0RPM,0.0km/h
61200,868.0RPM,0.0km/h
61300,874.0RPM,0.0km/h
61400,871.0RPM,0.0km/h
61500,869.0RPM,0.0km/h
61600,879.0RPM,0.0km/h
61700,874.0RPM,0.0km/h
61900,874.0RPM,0.0km/h
62000,870.0RPM,0.0km/h
62100,872.0RPM,0.0km/h
62200,876.0RPM,0.0km/h
62300,869.0RPM,0.0km/h
62400,865.0RPM,0.0km/h
62500,862.0RPM,0.0km/h
62600,869.0RPM,0.0km/h
62700,870.0RPM,0.0km/h
62800,867.0RPM,0.0km/h
62900,867.0RPM,0.0km/h
63000,874.0RPM,0.0km/h
63200,870.0RPM,0.0km/h
63300,872.0RPM,0.0km/h
63400,868.0RPM,0.0km/h
63500,867.0RPM,0.0km/h
63600,868.0RPM,0.0km/h
63700,866.0RPM,0.0km/h
63800,863.0RPM,0.0km/h
63900,854.0RPM,0.0km/h
64000,861.0RPM,0.0km/h
64100,877.0RPM,0.0km/h
64200,881.0RPM,0.0km/h
64400,872.0RPM,0.0km/h
64500,867.0RPM,0.0km/h
64600,862.0RPM,0.0km/h
64700,867.0RPM,0.0km/h
64900,872.0RPM,0.0km/h
65100,868.0RPM,0.0km/h
65200,862.0RPM,0.0km/h
65300,861.0RPM,0.0km/h
65400,865.0RPM,0.0km/h
65500,869.0RPM,0.0km/h
65600,867.0RPM,0.0km/h
65700,865.0RPM,0.0km/h
65900,867.0RPM,0.0km/h
66000,871.0RPM,0.0km/h
66100,866.0RPM,0.0km/h
66200,860.0RPM,0.0km/h
66300,865.0RPM,0.0km/h
66400,865.0RPM,0.0km/h
66500,868.0RPM,0.0km/h
66700,865.0RPM,0.0km/h
66800,871.0RPM,0.0km/h
66900,865.0RPM,0.0km/h
67000,867.0RPM,0.0km/h
67100,866.0RPM,0.0km/h
67200,863.0RPM,0.0km/h
67300,861.0RPM,0.0km/h
67400,866.0RPM,0.0km/h
67500,861.0RPM,0.0km/h
67700,853.0RPM,0.0km/h
67800,845.0RPM,0.0km/h
67900,845.0RPM,1.0km/h
68000,842.0RPM,2.0km/h
68100,842.0RPM,2.0km/h
68200,857.0RPM,2.0km/h
68300,856.0RPM,2.0km/h
68400,874.0RPM,2.0km/h
68500,990.0RPM,3.0km/h
68700,1096.0RPM,3.0km/h
68800,1256.0RPM,4.0km/h
68900,1443.0RPM,4.0km/h
69000,1512.0RPM,5.0km/h
69100,1591.0RPM,6.0km/h
69200,1610.0RPM,6.0km/h
69300,1625.0RPM,7.0km/h
69400,1641.0RPM,7.0km/h
69500,1654.0RPM,8.0km/h
69600,1693.0RPM,9.0km/h
69700,1741.0RPM,9.0km/h
69800,1760.0RPM,10.0km/h
70000,1800.0RPM,11.0km/h
70100,1792.0RPM,12.0km/h
70200,1767.0RPM,12.0km/h
70300,1726.0RPM,13.0km/h
70400,1714.0RPM,14.0km/h
70500,1709.0RPM,15.0km/h
70600,1702.0RPM,15.0km/h
70700,1692.0RPM,16.0km/h
70800,1672.0RPM,16.0km/h
70900,1654.0RPM,17.0km/h
71000,1624.0RPM,18.0km/h
71100,1601.0RPM,18.0km/h
71200,1535.0RPM,19.0km/h
71300,1493.0RPM,20.0km/h
71500,1431.0RPM,20.0km/h
71600,1388.0RPM,20.0km/h
71700,1347.0RPM,21.0km/h
71800,1342.0RPM,21.0km/h
71900,1351.0RPM,21.0km/h
72000,1387.0RPM,21.0km/h
72100,1400.0RPM,21.0km/h
72200,1403.0RPM,21.0km/h
72300,1422.0RPM,21.0km/h
72400,1469.0RPM,21.0km/h
72500,1512.0RPM,21.0km/h
72600,1630.0RPM,21.0km/h
72800,1761.0RPM,21.0km/h
72900,1816.0RPM,22.0km/h
73000,1897.0RPM,22.0km/h
73100,1899.0RPM,23.0km/h
73200,1892.0RPM,23.0km/h
73300,1882.0RPM,23.0km/h
73400,1875.0RPM,24.0km/h
73500,1855.0RPM,24.0km/h
73600,1850.0RPM,24.0km/h
73700,1853.0RPM,25.0km/h
73800,1863.0RPM,25.0km/h
73900,1871.0RPM,25.0km/h
74000,1887.0RPM,25.0km/h
74200,1903.0RPM,26.0km/h
74300,1913.0RPM,26.0km/h
74400,1915.0RPM,27.0km/h
74500,1910.0RPM,27.0km/h
74600,1906.0RPM,27.0km/h
74700,1910.0RPM,28.0km/h
74800,1921.0RPM,28.0km/h
74900,1888.0RPM,28.0km/h
75100,1783.5RPM,28.5km/h
75300,1692.0RPM,29.0km/h
75400,1664.0RPM,30.0km/h
75500,1563.0RPM,30.0km/h
75600,1529.0RPM,30.0km/h
75700,1469.0RPM,30.0km/h
75800,1418.0RPM,31.0km/h
75900,1360.0RPM,31.0km/h
76100,1336.0RPM,31.0km/h
76200,1267.0RPM,32.0km/h
76300,1253.0RPM,32.0km/h
76400,1258.0RPM,32.0km/h
76500,1259.0RPM,33.0km/h
76600,1265.0RPM,33.0km/h
76700,1275.0RPM,33.0km/h
76800,1283.0RPM,33.0km/h
76900,1276.0RPM,34.0km/h
77100,1292.5RPM,34.0km/h
77200,1318.0RPM,35.0km/h
77400,1324.5RPM,35.0km/h
77500,1345.0RPM,35.0km/h
77600,1349.0RPM,36.0km/h
77700,1369.0RPM,36.0km/h
77900,1376.0RPM,36.0km/h
78000,1396.0RPM,37.0km/h
78100,1409.0RPM,37.0km/h
78200,1417.0RPM,37.0km/h
78300,1434.0RPM,38.0km/h
78400,1471.0RPM,38.0km/h
78500,1491.0RPM,38.0km/h
78600,1518.0RPM,39.0km/h
78700,1540.0RPM,39.0km/h
78900,1579.0RPM,40.0km/h
79000,1598.0RPM,40.0km/h
79100,1611.0RPM,41.0km/h
79200,1625.0RPM,41.0km/h
79300,1647.0RPM,41.0km/h
79400,1670.0RPM,42.0km/h
79500,1678.0RPM,42.0km/h
79600,1688.0RPM,42.0km/h
79700,1687.0RPM,43.0km/h
79800,1695.0RPM,43.0km/h
79900,1688.0RPM,44.0km/h
80100,1680.0RPM,44.0km/h
80200,1681.0RPM,44.0km/h
80300,1676.0RPM,45.0km/h
80400,1677.0RPM,45.0km/h
80500,1686.0RPM,45.0km/h
80600,1690.0RPM,46.0km/h
80700,1695.0RPM,46.0km/h
80800,1695.0RPM,46.0km/h
80900,1697.0RPM,47.0km/h
81100,1711.0RPM,47.0km/h
81200,1730.0RPM,48.0km/h
81300,1753.0RPM,48.0km/h
81400,1752.0RPM,48.0km/h
81500,1771.0RPM,48.0km/h
81600,1784.0RPM,49.0km/h
81700,1796.0RPM,49.0km/h
81800,1814.0RPM,50.0km/h
81900,1824.0RPM,50.0km/h
82000,1831.0RPM,50.0km/h
82100,1850.0RPM,51.0km/h
82200,1856.0RPM,51.0km/h
82300,1844.0RPM,51.0km/h
82500,1835.0RPM,52.0km/h
82600,1824.0RPM,52.0km/h
82700,1791.0RPM,52.0km/h
82800,1764.0RPM,52.0km/h
82900,1744.0RPM,53.0km/h
83000,1720.0RPM,53.0km/h
83100,1695.0RPM,54.0km/h
83200,1670.0RPM,54.0km/h
83400,1661.0RPM,54.0km/h
83500,1637.0RPM,54.0km/h
83600,1639.0RPM,55.0km/h
83700,1636.0RPM,55.0km/h
83800,1634.0RPM,55.0km/h
83900,1637.0RPM,55.0km/h
84000,1641.0RPM,56.0km/h
84100,1649.0RPM,56.0km/h
84200,1655.0RPM,56.0km/h
84300,1655.0RPM,56.0km/h
84500,1651.0RPM,57.0km/h
84600,1652.0RPM,57.0km/h
84700,1653.0RPM,57.0km/h
84800,1651.0RPM,57.0km/h
84900,1649.0RPM,58.0km/h
85000,1641.0RPM,58.0km/h
85100,1629.0RPM,58.0km/h
85200,1621.0RPM,58.0km/h
85300,1591.0RPM,59.0km/h
85400,1548.0RPM,59.0km/h
85500,1531.0RPM,59.0km/h
85600,1482.0RPM,59.0km/h
85700,1429.0RPM,59.0km/h
85800,1416.0RPM,59.0km/h
85900,1389.0RPM,59.0km/h
86000,1379.0RPM,60.0km/h
86100,1362.0RPM,60.0km/h
86200,1353.0RPM,60.0km/h
86300,1342.0RPM,60.0km/h
86400,1335.0RPM,60.0km/h
86500,1343.0RPM,60.0km/h
86600,1342.0RPM,60.0km/h
86700,1347.0RPM,60.0km/h
86900,1348.0RPM,60.0km/h
87000,1355.0RPM,61.0km/h
87100,1356.0RPM,61.0km/h
87200,1377.0RPM,61.0km/h
87300,1390.0RPM,61.0km/h
87400,1398.0RPM,61.0km/h
87600,1404.0RPM,61.0km/h
87700,1407.0RPM,61.0km/h
87800,1410.0RPM,61.0km/h
87900,1406.0RPM,62.0km/h
88000,1413.0RPM,62.0km/h
88100,1415.0RPM,62.0km/h
88200,1417.0RPM,62.0km/h
88300,1414.0RPM,62.0km/h
88400,1404.0RPM,62.0km/h
88500,1394.0RPM,62.0km/h
88700,1385.0RPM,62.0km/h
88800,1384.0RPM,62.0km/h
88900,1373.0RPM,62.0km/h
89000,1368.0RPM,63.0km/h
