timestamp,RPM,Speed
1040,1367.0RPM,69.5km/h
1240,1366.0RPM,69.0km/h
1440,1361.5RPM,69.0km/h
1640,1375.5RPM,69.0km/h
1840,1362.5RPM,68.5km/h
1050,1407.0RPM,68.0km/h
1250,1386.5RPM,68.0km/h
1450,1394.5RPM,68.0km/h
1650,1386.0RPM,68.0km/h
1850,1387.5RPM,68.0km/h
1060,1382.5RPM,68.0km/h
1260,1379.0RPM,68.0km/h
1460,1373.5RPM,68.0km/h
1660,1375.0RPM,67.0km/h
1860,1365.0RPM,67.0km/h
1070,1362.0RPM,67.0km/h
1270,1347.0RPM,67.0km/h
1470,1366.0RPM,66.0km/h
1670,1372.0RPM,66.0km/h
1870,1367.0RPM,66.0km/h
1080,1368.0RPM,65.5km/h
1280,1367.5RPM,65.0km/h
1480,1365.5RPM,65.0km/h
1680,1362.0RPM,65.0km/h
1880,1359.5RPM,64.5km/h
1090,1357.0RPM,64.0km/h
1290,1352.0RPM,64.0km/h
1490,1350.5RPM,64.0km/h
1690,1356.0RPM,64.0km/h
1890,1360.0RPM,63.5km/h
1100,1367.0RPM,63.0km/h
1300,1369.0RPM,63.0km/h
1500,1366.5RPM,63.0km/h
1700,1374.0RPM,63.0km/h
1900,1374.0RPM,63.0km/h
1110,1376.0RPM,63.5km/h
1310,1377.0RPM,63.0km/h
1510,1376.0RPM,64.0km/h
1710,1376.5RPM,63.0km/h
1910,1369.5RPM,63.5km/h
1120,1364.0RPM,63.0km/h
1320,1359.0RPM,63.0km/h
1520,1359.0RPM,63.0km/h
1720,1357.0RPM,63.0km/h
1920,1361.5RPM,63.0km/h
1130,1364.0RPM,63.0km/h
1330,1364.0RPM,63.0km/h
1530,1358.0RPM,63.0km/h
1730,1358.0RPM,63.0km/h
1930,1351.5RPM,63.0km/h
1140,1350.0RPM,63.0km/h
1340,1346.5RPM,63.0km/h
1540,1350.0RPM,63.0km/h
1740,1349.5RPM,63.5km/h
1940,1353.0RPM,63.0km/h
1150,1347.5RPM,63.5km/h
1350,1349.0RPM,63.5km/h
1550,1341.5RPM,63.5km/h
1750,1332.0RPM,63.0km/h
1950,1326.0RPM,63.0km/h
1160,1329.0RPM,63.0km/h
1360,1325.5RPM,63.0km/h
1560,1325.5RPM,63.0km/h
1760,1327.0RPM,63.0km/h
1960,1325.0RPM,63.0km/h
1170,1332.0RPM,63.0km/h
1370,1333.0RPM,63.0km/h
1570,1338.5RPM,63.0km/h
1770,1344.0RPM,63.0km/h
1970,1346.5RPM,63.5km/h
1180,1346.0RPM,64.0km/h
1380,1341.5RPM,64.0km/h
1580,1341.5RPM,64.0km/h
1780,1344.0RPM,64.0km/h
1980,1345.0RPM,64.0km/h
1190,1346.0RPM,64.0km/h
1390,1348.0RPM,64.0km/h
1590,1350.0RPM,64.0km/h
1790,1348.5RPM,64.0km/h
1990,1347.5RPM,64.0km/h
1200,1345.5RPM,64.0km/h
1400,1345.0RPM,64.0km/h
1600,1341.5RPM,64.0km/h
1800,1330.0RPM,64.0km/h
2000,1331.0RPM,64.0km/h
1210,1325.0RPM,64.0km/h
1410,1327.5RPM,63.5km/h
1610,1326.5RPM,63.0km/h
1810,1325.5RPM,63.0km/h
2010,1347.0RPM,63.0km/h
1220,1345.0RPM,62.5km/h
1420,1338.0RPM,62.0km/h
1620,1331.0RPM,62.0km/h
1820,1324.0RPM,61.0km/h
2020,1315.0RPM,61.0km/h
1230,1311.0RPM,61.0km/h
1430,1305.0RPM,61.0km/h
1630,1300.5RPM,60.0km/h
1830,1295.0RPM,60.0km/h
2030,1289.0RPM,60.0km/h
1240,1282.5RPM,59.5km/h
1440,1279.0RPM,59.0km/h
1640,1272.5RPM,59.0km/h
1840,1265.0RPM,59.0km/h
2040,1263.5RPM,58.0km/h
1250,1252.5RPM,58.0km/h
1450,1247.5RPM,57.5km/h
1650,1241.0RPM,57.0km/h
1850,1239.5RPM,57.0km/h
2050,1233.0RPM,56.0km/h
1260,1232.0RPM,56.0km/h
1460,1236.0RPM,56.0km/h
1660,1238.5RPM,56.0km/h
1860,1241.0RPM,55.0km/h
2060,1228.5RPM,55.0km/h
1270,1228.0RPM,54.5km/h
1470,1238.5RPM,54.0km/h
1670,1255.0RPM,54.0km/h
1870,1256.5RPM,53.5km/h
2070,1250.5RPM,53.0km/h
1280,1240.0RPM,53.0km/h
1480,1236.0RPM,52.0km/h
1680,1231.0RPM,52.0km/h
1880,1236.0RPM,51.0km/h
2080,1232.0RPM,51.0km/h
1290,1231.0RPM,50.0km/h
1490,1227.0RPM,49.0km/h
1690,1223.5RPM,48.5km/h
1890,1225.5RPM,48.0km/h
2090,1227.5RPM,47.0km/h
1300,1232.0RPM,46.5km/h
1500,1231.5RPM,45.5km/h
1700,1239.0RPM,45.0km/h
1900,1232.0RPM,45.0km/h
2100,1237.5RPM,44.0km/h
1310,1239.0RPM,44.0km/h
1510,1243.0RPM,43.5km/h
1710,1243.5RPM,43.0km/h
1910,1236.0RPM,42.0km/h
2110,1232.5RPM,42.0km/h
1320,1238.0RPM,41.5km/h
1520,1234.5RPM,41.0km/h
1720,1238.5RPM,40.5km/h
1920,1252.0RPM,40.0km/h
2120,1242.0RPM,40.0km/h
1330,1242.0RPM,39.0km/h
1530,1248.0RPM,39.0km/h
1730,1245.5RPM,39.0km/h
1930,1241.0RPM,38.0km/h
2130,1238.5RPM,38.0km/h
1340,1244.5RPM,37.0km/h
1540,1241.0RPM,37.0km/h
1740,1240.5RPM,36.0km/h
1940,1238.0RPM,36.0km/h
2140,1240.5RPM,35.5km/h
1350,1242.0RPM,35.0km/h
1550,1241.5RPM,34.0km/h
1750,1242.0RPM,34.0km/h
1950,1242.5RPM,33.5km/h
2150,1243.0RPM,33.0km/h
1360,1242.5RPM,32.5km/h
1560,1239.0RPM,32.0km/h
1760,1242.0RPM,32.0km/h
1960,1245.5RPM,31.0km/h
2160,1248.5RPM,30.5km/h
1370,1253.0RPM,30.0km/h
1570,1254.5RPM,29.5km/h
1770,1254.5RPM,29.0km/h
1970,1251.0RPM,29.0km/h
2170,1251.0RPM,28.0km/h
1380,1265.5RPM,28.0km/h
1580,1258.5RPM,27.5km/h
1780,1224.0RPM,27.0km/h
1980,1250.5RPM,27.0km/h
2180,1217.5RPM,27.0km/h
1390,1200.5RPM,27.0km/h
1590,1189.0RPM,27.0km/h
1790,1180.5RPM,27.0km/h
1990,1177.0RPM,27.0km/h
2190,1174.0RPM,27.0km/h
1400,1172.5RPM,26.0km/h
1600,1168.5RPM,26.0km/h
1800,1164.0RPM,26.0km/h
2000,1161.5RPM,26.0km/h
2200,1163.0RPM,26.0km/h
1410,1161.5RPM,26.0km/h
1610,1156.5RPM,26.0km/h
1810,1158.0RPM,26.0km/h
2010,1158.0RPM,26.0km/h
2210,1159.0RPM,26.0km/h
1420,1153.5RPM,26.0km/h
1620,1151.5RPM,26.0km/h
1820,1178.5RPM,26.0km/h
2020,1250.0RPM,26.0km/h
2220,1254.5RPM,26.0km/h
1430,1226.0RPM,25.0km/h
1630,1232.0RPM,25.0km/h
1830,1225.0RPM,25.0km/h
2030,1203.5RPM,24.0km/h
2230,1202.0RPM,24.0km/h
1440,1204.0RPM,23.0km/h
1640,1205.5RPM,22.5km/h
1840,1210.5RPM,22.0km/h
2040,1180.0RPM,22.0km/h
2240,1083.5RPM,21.0km/h
1450,897.0RPM,21.0km/h
1650,1054.0RPM,20.0km/h
1850,1209.5RPM,20.0km/h
2050,1217.0RPM,20.0km/h
2250,1197.5RPM,20.0km/h
1460,1169.0RPM,19.5km/h
1660,1149.0RPM,19.0km/h
1860,1263.0RPM,19.0km/h
2060,1365.0RPM,19.0km/h
2260,1502.5RPM,19.0km/h
1470,1658.5RPM,19.0km/h
1670,1760.5RPM,20.0km/h
1870,1753.5RPM,21.0km/h
2070,1653.0RPM,21.0km/h
2270,1529.0RPM,21.5km/h
1480,1432.5RPM,22.0km/h
1680,1373.0RPM,22.0km/h
1880,1280.0RPM,23.0km/h
2080,1205.5RPM,23.0km/h
2280,1189.0RPM,23.0km/h
1490,1186.0RPM,23.0km/h
1690,1178.5RPM,23.5km/h
1890,1189.0RPM,24.0km/h
2090,1205.5RPM,24.5km/h
2290,1213.0RPM,25.0km/h
1500,1214.5RPM,25.0km/h
1700,1215.5RPM,26.0km/h
1900,1211.0RPM,26.0km/h
2100,1203.0RPM,26.5km/h
2300,1185.0RPM,27.0km/h
1510,1215.0RPM,27.0km/h
1710,1213.0RPM,27.0km/h
1910,1205.5RPM,27.0km/h
2110,1213.0RPM,27.0km/h
2310,1217.5RPM,27.0km/h
1520,1219.0RPM,26.0km/h
1720,1200.0RPM,26.0km/h
1920,1201.5RPM,25.5km/h
2120,1198.0RPM,25.0km/h
2320,1197.0RPM,24.5km/h
1530,1192.0RPM,24.0km/h
1730,1182.5RPM,23.0km/h
1930,1175.0RPM,22.0km/h
2130,1169.0RPM,21.5km/h
2330,1131.5RPM,20.5km/h
1540,980.5RPM,20.0km/h
1740,915.5RPM,19.0km/h
1940,1125.0RPM,19.0km/h
2140,1194.0RPM,19.0km/h
2340,1188.0RPM,19.0km/h
1550,1152.5RPM,18.0km/h
1750,1124.5RPM,17.5km/h
1950,1090.0RPM,17.0km/h
2150,1044.5RPM,16.0km/h
2350,1018.5RPM,15.0km/h
1560,1015.0RPM,14.0km/h
1760,1001.0RPM,13.0km/h
1960,976.0RPM,11.5km/h
2160,956.0RPM,11.0km/h
2360,915.0RPM,10.0km/h
1570,882.5RPM,10.0km/h
1770,892.5RPM,9.0km/h
1970,896.5RPM,8.5km/h
2170,882.5RPM,8.0km/h
2370,869.5RPM,8.0km/h
1580,843.0RPM,8.0km/h
1780,835.0RPM,7.0km/h
1980,820.0RPM,7.0km/h
2180,817.5RPM,7.0km/h
2380,805.0RPM,7.0km/h
1590,789.5RPM,7.0km/h
1790,778.5RPM,6.0km/h
1990,771.5RPM,6.0km/h
2190,753.0RPM,6.0km/h
2390,745.0RPM,5.0km/h
1600,741.0RPM,4.5km/h
1800,728.5RPM,4.0km/h
2000,712.0RPM,3.0km/h
2200,703.0RPM,2.5km/h
2400,698.0RPM,2.0km/h
1610,686.5RPM,1.5km/h
