timestamp,RPM,Speed
990,879.0RPM,0.0km/h
1090,873.0RPM,0.0km/h
1190,872.0RPM,0.0km/h
1290,873.0RPM,0.0km/h
1390,875.0RPM,0.0km/h
1490,872.0RPM,0.0km/h
600,877.0RPM,0.0km/h
700,877.0RPM,0.0km/h
900,870.0RPM,0.0km/h
1000,875.0RPM,0.0km/h
1100,871.0RPM,0.0km/h
1200,871.0RPM,0.0km/h
1300,867.0RPM,0.0km/h
1400,865.0RPM,0.0km/h
1500,870.0RPM,0.0km/h
610,870.0RPM,0.0km/h
810,868.0RPM,0.0km/h
910,874.0RPM,0.0km/h
1010,871.0RPM,0.0km/h
1110,869.0RPM,0.0km/h
1210,879.0RPM,0.0km/h
1310,874.0RPM,0.0km/h
1510,874.0RPM,0.0km/h
620,870.0RPM,0.0km/h
720,872.0RPM,0.0km/h
820,876.0RPM,0.0km/h
920,869.0RPM,0.0km/h
1020,865.0RPM,0.0km/h
1120,862.0RPM,0.0km/h
1220,869.0RPM,0.0km/h
1320,870.0RPM,0.0km/h
1420,867.0RPM,0.0km/h
1520,867.0RPM,0.0km/h
630,874.0RPM,0.0km/h
830,870.0RPM,0.0km/h
930,872.0RPM,0.0km/h
1030,868.0RPM,0.0km/h
1130,867.0RPM,0.0km/h
1230,868.0RPM,0.0km/h
1330,866.0RPM,0.0km/h
1430,863.0RPM,0.0km/h
1530,854.0RPM,0.0km/h
640,861.0RPM,0.0km/h
740,877.0RPM,0.0km/h
840,881.0RPM,0.0km/h
1040,872.0RPM,0.0km/h
1140,867.0RPM,0.0km/h
1240,862.0RPM,0.0km/h
1340,867.0RPM,0.0km/h
1540,872.0RPM,0.0km/h
750,868.0RPM,0.0km/h
850,862.0RPM,0.0km/h
950,861.0RPM,0.0km/h
1050,865.0RPM,0.0km/h
1150,869.0RPM,0.0km/h
1250,867.0RPM,0.0km/h
1350,865.0RPM,0.0km/h
1550,867.0RPM,0.0km/h
660,871.0RPM,0.0km/h
760,866.0RPM,0.0km/h
860,860.0RPM,0.0km/h
960,865.0RPM,0.0km/h
1060,865.0RPM,0.0km/h
1160,868.0RPM,0.0km/h
1360,865.0RPM,0.0km/h
1460,871.0RPM,0.0km/h
1560,865.0RPM,0.0km/h
670,867.0RPM,0.0km/h
770,866.0RPM,0.0km/h
870,863.0RPM,0.0km/h
970,861.0RPM,0.0km/h
1070,866.0RPM,0.0km/h
1170,861.0RPM,0.0km/h
1370,853.0RPM,0.0km/h
1470,845.0RPM,0.0km/h
1570,845.0RPM,1.0km/h
680,842.0RPM,2.0km/h
780,842.0RPM,2.0km/h
880,857.0RPM,2.0km/h
980,856.0RPM,2.0km/h
1080,874.0RPM,2.0km/h
1180,990.0RPM,3.0km/h
1380,1096.0RPM,3.0km/h
1480,1256.0RPM,4.0km/h
1580,1443.0RPM,4.0km/h
690,1512.0RPM,5.0km/h
790,1591.0RPM,6.0km/h
890,1610.0RPM,6.0km/h
990,1625.0RPM,7.0km/h
1090,1641.0RPM,7.0km/h
1190,1654.0RPM,8.0km/h
1290,1693.0RPM,9.0km/h
1390,1741.0RPM,9.0km/h
1490,1760.0RPM,10.0km/h
700,1800.0RPM,11.0km/h
800,1792.0RPM,12.0km/h
900,1767.0RPM,12.0km/h
1000,1726.0RPM,13.0km/h
1100,1714.0RPM,14.0km/h
1200,1709.0RPM,15.0km/h
1300,1702.0RPM,15.0km/h
1400,1692.0RPM,16.0km/h
1500,1672.0RPM,16.0km/h
1600,1654.0RPM,17.0km/h
710,1624.0RPM,18.0km/h
810,1601.0RPM,18.0km/h
910,1535.0RPM,19.0km/h
1010,1493.0RPM,20.0km/h
1210,1431.0RPM,20.0km/h
1310,1388.0RPM,20.0km/h
1410,1347.0RPM,21.0km/h
1510,1342.0RPM,21.0km/h
1610,1351.0RPM,21.0km/h
720,1387.0RPM,21.0km/h
820,1400.0RPM,21.0km/h
920,1403.0RPM,21.0km/h
1020,1422.0RPM,21.0km/h
1120,1469.0RPM,21.0km/h
1220,1512.0RPM,21.0km/h
1320,1630.0RPM,21.0km/h
1520,1761.0RPM,21.0km/h
1620,1816.0RPM,22.0km/h
730,1897.0RPM,22.0km/h
830,1899.0RPM,23.0km/h
930,1892.0RPM,23.0km/h
1030,1882.0RPM,23.0km/h
1130,1875.0RPM,24.0km/h
1230,1855.0RPM,24.0km/h
1330,1850.0RPM,24.0km/h
1430,1853.0RPM,25.0km/h
1530,1863.0RPM,25.0km/h
1630,1871.0RPM,25.0km/h
740,1887.0RPM,25.0km/h
940,1903.0RPM,26.0km/h
1040,1913.0RPM,26.0km/h
1140,1915.0RPM,27.0km/h
1240,1910.0RPM,27.0km/h
1340,1906.0RPM,27.0km/h
1440,1910.0RPM,28.0km/h
1540,1921.0RPM,28.0km/h
1640,1888.0RPM,28.0km/h
850,1783.5RPM,28.5km/h
1050,1692.0RPM,29.0km/h
1150,1664.0RPM,30.0km/h
1250,1563.0RPM,30.0km/h
1350,1529.0RPM,30.0km/h
1450,1469.0RPM,30.0km/h
1550,1418.0RPM,31.0km/h
1650,1360.0RPM,31.0km/h
860,1336.0RPM,31.0km/h
960,1267.0RPM,32.0km/h
1060,1253.0RPM,32.0km/h
1160,1258.0RPM,32.0km/h
1260,1259.0RPM,33.0km/h
1360,1265.0RPM,33.0km/h
1460,1275.0RPM,33.0km/h
1560,1283.0RPM,33.0km/h
1660,1276.0RPM,34.0km/h
870,1292.5RPM,34.0km/h
970,1318.0RPM,35.0km/h
1170,1324.5RPM,35.0km/h
1270,1345.0RPM,35.0km/h
1370,1349.0RPM,36.0km/h
1470,1369.0RPM,36.0km/h
1670,1376.0RPM,36.0km/h
780,1396.0RPM,37.0km/h
880,1409.0RPM,37.0km/h
980,1417.0RPM,37.0km/h
1080,1434.0RPM,38.0km/h
1180,1471.0RPM,38.0km/h
1280,1491.0RPM,38.0km/h
1380,1518.0RPM,39.0km/h
1480,1540.0RPM,39.0km/h
1680,1579.0RPM,40.0km/h
790,1598.0RPM,40.0km/h
890,1611.0RPM,41.0km/h
990,1625.0RPM,41.0km/h
1090,1647.0RPM,41.0km/h
1190,1670.0RPM,42.0km/h
1290,1678.0RPM,42.0km/h
1390,1688.0RPM,42.0km/h
1490,1687.0RPM,43.0km/h
1590,1695.0RPM,43.0km/h
1690,1688.0RPM,44.0km/h
900,1680.0RPM,44.0km/h
1000,1681.0RPM,44.0km/h
1100,1676.0RPM,45.0km/h
1200,1677.0RPM,45.0km/h
1300,1686.0RPM,45.0km/h
1400,1690.0RPM,46.0km/h
1500,1695.0RPM,46.0km/h
1600,1695.0RPM,46.0km/h
1700,1697.0RPM,47.0km/h
910,1711.0RPM,47.0km/h
1010,1730.0RPM,48.0km/h
1110,1753.0RPM,48.0km/h
1210,1752.0RPM,48.0km/h
1310,1771.0RPM,48.0km/h
1410,1784.0RPM,49.0km/h
1510,1796.0RPM,49.0km/h
1610,1814.0RPM,50.0km/h
1710,1824.0RPM,50.0km/h
820,1831.0RPM,50.0km/h
920,1850.0RPM,51.0km/h
1020,1856.0RPM,51.0km/h
1120,1844.0RPM,51.0km/h
1320,1835.0RPM,52.0km/h
1420,1824.0RPM,52.0km/h
1520,1791.0RPM,52.0km/h
1620,1764.0RPM,52.0km/h
1720,1744.0RPM,53.0km/h
830,1720.0RPM,53.0km/h
930,1695.0RPM,54.0km/h
1030,1670.0RPM,54.0km/h
1230,1661.0RPM,54.0km/h
1330,1637.0RPM,54.0km/h
1430,1639.0RPM,55.0km/h
1530,1636.0RPM,55.0km/h
1630,1634.0RPM,55.0km/h
1730,1637.0RPM,55.0km/h
840,1641.0RPM,56.0km/h
940,1649.0RPM,56.0km/h
1040,1655.0RPM,56.0km/h
1140,1655.0RPM,56.0km/h
1340,1651.0RPM,57.0km/h
1440,1652.0RPM,57.0km/h
1540,1653.0RPM,57.0km/h
1640,1651.0RPM,57.0km/h
1740,1649.0RPM,58.0km/h
850,1641.0RPM,58.0km/h
950,1629.0RPM,58.0km/h
1050,1621.0RPM,58.0km/h
1150,1591.0RPM,59.0km/h
1250,1548.0RPM,59.0km/h
1350,1531.0RPM,59.0km/h
1450,1482.0RPM,59.0km/h
1550,1429.0RPM,59.0km/h
1650,1416.0RPM,59.0km/h
1750,1389.0RPM,59.0km/h
860,1379.0RPM,60.0km/h
960,1362.0RPM,60.0km/h
1060,1353.0RPM,60.0km/h
1160,1342.0RPM,60.0km/h
1260,1335.0RPM,60.0km/h
1360,1343.0RPM,60.0km/h
1460,1342.0RPM,60.0km/h
1560,1347.0RPM,60.0km/h
1760,1348.0RPM,60.0km/h
870,1355.0RPM,61.0km/h
970,1356.0RPM,61.0km/h
1070,1377.0RPM,61.0km/h
1170,1390.0RPM,61.0km/h
1270,1398.0RPM,61.0km/h
1470,1404.0RPM,61.0km/h
1570,1407.0RPM,61.0km/h
1670,1410.0RPM,61.0km/h
1770,1406.0RPM,62.0km/h
880,1413.0RPM,62.0km/h
980,1415.0RPM,62.0km/h
1080,1417.0RPM,62.0km/h
1180,1414.0RPM,62.0km/h
1280,1404.0RPM,62.0km/h
1380,1394.0RPM,62.0km/h
1580,1385.0RPM,62.0km/h
1680,1384.0RPM,62.0km/h
1780,1373.0RPM,62.0km/h
890,1368.0RPM,63.0km/h
990,1362.0RPM,63.0km/h
1090,1352.0RPM,63.0km/h
1190,1349.0RPM,63.0km/h
1290,1350.0RPM,63.0km/h
1390,1346.0RPM,63.0km/h
1490,1341.0RPM,63.0km/h
1590,1346.0RPM,63.0km/h
1690,1344.0RPM,63.0km/h
1790,1345.0RPM,63.0km/h
900,1343.0RPM,63.0km/h
1100,1348.0RPM,63.0km/h
1200,1346.0RPM,63.0km/h
1300,1352.0RPM,64.0km/h
1400,1354.0RPM,64.0km/h
1500,1357.0RPM,64.0km/h
1600,1360.0RPM,64.0km/h
1700,1360.0RPM,64.0km/h
1800,1367.0RPM,64.0km/h
910,1371.0RPM,64.0km/h
1010,1389.0RPM,64.0km/h
1110,1402.0RPM,64.0km/h
1210,1419.0RPM,64.0km/h
1310,1435.0RPM,64.0km/h
1410,1455.0RPM,65.0km/h
1510,1486.0RPM,65.0km/h
1710,1509.0RPM,65.0km/h
