sys_time,raw_x_rot,raw_y_rot,raw_z_rot
6600,-0.1230232,-0.645338,-0.13117060000000003
6700,-0.12377759999999995,-0.641622594,-0.134385
6800,-0.12335699999999998,-0.6402581999999999,-0.1363708
6900,-0.122547,-0.6398469999999999,-0.1371346
7000,-0.1230998,-0.6386025999999999,-0.137472
7100,-0.1239465992,-0.637663594,-0.13740460000000002
7200,-0.1236371992,-0.6395722000000001,-0.13457639999999998
7300,-0.1235856,-0.6392522,-0.13399680000000005
7400,-0.1237622,-0.6373203999999999,-0.1354504
7500,-0.1234584,-0.6364761999999999,-0.136161198
7600,-0.12380319999999999,-0.635979,-0.136381
7700,-0.1240832,-0.6346185999999999,-0.1371622
7800,-0.1240828,-0.6339156,-0.1378664
7900,-0.1233724,-0.6347796000000001,-0.13708139999999994
8000,-0.12219080000000002,-0.6360868000000001,-0.13603420000000002
8100,-0.12046580000000001,-0.6368876,-0.136210196
8200,-0.12007919999999997,-0.6365704000000001,-0.1363766
8300,-0.1195419992,-0.6371047940000001,-0.1350662
8400,-0.1207148,-0.6361851940000001,-0.13559399800000002
8500,-0.12027180000000001,-0.6340014,-0.13839400000000002
8600,-0.1209362,-0.6325733939999999,-0.1396904
8700,-0.1202962,-0.6332561999999999,-0.1391334
8800,-0.12172239999999998,-0.6321985999999999,-0.139721398
8900,-0.1215381992,-0.6315998,-0.1399616
9000,-0.1226253984,-0.6319560000000001,-0.138011
9100,-0.12248379999999999,-0.6321887939999999,-0.1371076
9200,-0.1226902,-0.6313648000000001,-0.1377682
9300,-0.12130239999999999,-0.6305624000000001,-0.1390234
9400,-0.12251880000000001,-0.6284308000000001,-0.140041
9500,-0.1233402,-0.6270091999999999,-0.140347
9600,-0.12303639999999998,-0.6263126,-0.13995299600000002
9700,-0.1229293992,-0.6260201999999999,-0.14032119999999998
9800,-0.12272899999999999,-0.6261404,-0.13995000000000002
9900,-0.12310979999999999,-0.6263890000000001,-0.139999
10000,-0.1223914,-0.6264939999999999,-0.13938319999999998
10100,-0.12398379999999999,-0.625020994,-0.13987159999999998
10200,-0.1257592,-0.6218741999999999,-0.141908198
10300,-0.1250667992,-0.6228382,-0.14131760000000002
10400,-0.12235200000000003,-0.6267164000000001,-0.13901739999999999
10500,-0.1225473992,-0.6298090000000001,-0.13729999999999998
10600,-0.1208758,-0.6356796000000001,-0.1329014
10700,-0.1177077992,-0.6433008000000001,-0.1276794
10800,-0.1155748,-0.6474112000000001,-0.1243952
10900,-0.1151316,-0.6497335999999999,-0.1224828
11000,-0.1144586,-0.6516756000000001,-0.1221178
11100,-0.112225,-0.652942594,-0.122278
11200,-0.11088319999999999,-0.6508278000000001,-0.12558160000000002
11300,-0.1108828,-0.6486970000000001,-0.1282896
11400,-0.10821260000000002,-0.6499870000000001,-0.127475198
11500,-0.105251,-0.6509218000000001,-0.12712500000000002
11600,-0.1026596,-0.6496767999999999,-0.13027260000000002
11700,-0.09884099999999997,-0.6529896000000001,-0.1297584
11800,-0.0945498,-0.6557435999999999,-0.1305404
11900,-0.0883752,-0.6550678000000001,-0.1365094
12000,-0.07951440000000001,-0.6546748,-0.1437026
12100,-0.0710351992,-0.654447,-0.14937820000000002
12200,-0.0611489996,-0.6517831999999999,-0.1578474
12300,-0.05277819999999999,-0.6482171999999999,-0.16674899999999998
12400,-0.0445122,-0.645076,-0.17445000000000002
12500,-0.037787200000000014,-0.6434933999999999,-0.18012999999999998
12600,-0.035061600000000005,-0.6423302000000001,-0.18328640000000002
12700,-0.0355236,-0.6408965999999999,-0.18417679999999997
12800,-0.032767399999999995,-0.6422646000000001,-0.1846456
12900,-0.0267228,-0.6416328,-0.1867716
13000,-0.0265262,-0.6379560000000001,-0.1883746
13100,-0.023554399800000004,-0.6369241999999999,-0.19011979999999998
13200,-0.0195432,-0.6392706,-0.189296998
13300,-0.0182316,-0.6390834000000001,-0.189453
13400,-0.020264399800000003,-0.6418617999999999,-0.188640198
13500,-0.0130534,-0.648574,-0.190424
13600,-0.0135404,-0.6525582000000001,-0.19037340000000005
13700,-0.0167584,-0.6526858,-0.1918846
13800,-0.0177034,-0.6537314000000001,-0.1945718
13900,-0.0172044,-0.653923194,-0.1982616
14000,-0.021787200000000003,-0.6526352,-0.1992088
14100,-0.024828,-0.652796794,-0.1999816
14200,-0.023694200000000002,-0.656679594,-0.199837198
14300,-0.0274142,-0.6594687880000001,-0.197718798
14400,-0.037273,-0.6615217999999999,-0.1927936
14500,-0.0451236,-0.6644836,-0.1875126
14600,-0.0491284,-0.6654666,-0.1866172
14700,-0.055925800000000005,-0.6609574000000001,-0.189239798
14800,-0.062556,-0.6588177999999999,-0.1896076
14900,-0.06574279999999999,-0.6585184000000001,-0.19017560000000006
15000,-0.06920239999999998,-0.6552998000000001,-0.19333
15100,-0.07501519999999999,-0.6536003939999999,-0.1939756
15200,-0.08405399999999999,-0.6552258000000001,-0.1892538
15300,-0.08671179999999999,-0.6584802,-0.18499079999999998
15400,-0.0915448,-0.6583772,-0.183293798
15500,-0.0987592,-0.658310994,-0.18029080000000006
15600,-0.1014924,-0.6578946,-0.17921060000000005
15700,-0.1000728,-0.6572005999999999,-0.182134
15800,-0.10661040000000001,-0.652402394,-0.184674
15900,-0.1122204,-0.6498906,-0.184903598
16000,-0.1155861992,-0.6508948,-0.1822736
16100,-0.1173676,-0.65405,-0.1784662
16200,-0.12323640000000001,-0.6543985999999999,-0.1756456
16300,-0.124172,-0.6533502,-0.17692239999999998
16400,-0.1247189992,-0.6513394,-0.17986459999999999
16500,-0.12723900000000002,-0.6486035999999998,-0.1830388
16600,-0.13234600000000002,-0.6436854000000001,-0.1860062
16700,-0.1315022,-0.6430186,-0.1874004
16800,-0.13174860000000002,-0.6444798,-0.186074
16900,-0.13255479999999994,-0.6465433939999999,-0.18288900000000002
17000,-0.13314020000000001,-0.6461496,-0.1827172
17100,-0.1304376,-0.6473462000000001,-0.1829228
17200,-0.131606198,-0.6458478,-0.1838286
17300,-0.132474,-0.6449434000000001,-0.1847716
17400,-0.13390680000000002,-0.644522194,-0.1843828
17500,-0.13477860000000005,-0.6410419939999998,-0.1878632
17600,-0.13434879800000002,-0.6407385999999999,-0.1882394
17700,-0.13517479800000004,-0.6398891999999999,-0.1885118
17800,-0.1382018,-0.6383935999999999,-0.1884414
17900,-0.1350916,-0.639266,-0.1884996
18000,-0.133329596,-0.639203,-0.1889132
18100,-0.13814099800000001,-0.6328946,-0.192714
18200,-0.13968379999999994,-0.6261135999999999,-0.19805039800000002
18300,-0.13715739999999998,-0.6231831999999999,-0.2020728
18400,-0.141657198,-0.6159129999999999,-0.20725439999999998
18500,-0.143963,-0.6125503999999999,-0.20863920000000002
18600,-0.14510179799999998,-0.6109151999999999,-0.20983
18700,-0.14629939799999994,-0.6123442000000001,-0.2079678
18800,-0.14749600000000002,-0.6107767999999999,-0.20920739800000002
18900,-0.14931460000000002,-0.6087422,-0.210374196
19000,-0.15082920000000002,-0.6111079939999999,-0.2080924
19100,-0.1501636,-0.6123542,-0.207810598
19200,-0.1495386,-0.6102754,-0.2108074
19300,-0.15493360000000006,-0.6074957999999999,-0.2109524
19400,-0.15740159999999995,-0.6060239940000001,-0.21169079999999998
19500,-0.156617,-0.6031344,-0.21544760000000002
19600,-0.1632352,-0.5992900000000001,-0.21647719999999998
19700,-0.17030779999999998,-0.5975407939999999,-0.21471260000000003
19800,-0.1682332,-0.5984153999999999,-0.214683598
19900,-0.168281,-0.5987986000000001,-0.2150696
20000,-0.1736336,-0.5999554000000001,-0.2112908
20100,-0.169505,-0.6018247999999999,-0.21149320000000002
20200,-0.16895260000000006,-0.6013765999999999,-0.21255900000000003
20300,-0.1727134,-0.598368794,-0.213838998
20400,-0.17520979999999994,-0.6007300000000001,-0.2107054
20500,-0.1753564,-0.5975476000000001,-0.2132086
20600,-0.1791568,-0.5945793939999999,-0.2133496
20700,-0.17794859999999998,-0.5945060000000001,-0.2147294
20800,-0.175522398,-0.5969939999999999,-0.21421620000000002
20900,-0.17580879800000002,-0.5937462,-0.2180152
21000,-0.1752572,-0.5947707999999999,-0.2186542
21100,-0.1727674,-0.5967838000000001,-0.218954
21200,-0.1713488,-0.5985159999999999,-0.2185426
21300,-0.17578,-0.5971335999999999,-0.217709398
21400,-0.1798556,-0.5948631999999999,-0.217545198
21500,-0.1814718,-0.5939278,-0.2180514
21600,-0.17975539999999998,-0.595788994,-0.2172772
21700,-0.1823238,-0.5975701999999999,-0.2148906
21800,-0.1840818,-0.596611,-0.2156116
21900,-0.18057060000000005,-0.598400994,-0.2158648
22000,-0.18067639800000002,-0.5975916,-0.217247398
22100,-0.1870224,-0.5943930000000001,-0.21871040000000005
22200,-0.19209479999999998,-0.5902944,-0.220516
22300,-0.19265719600000006,-0.5894326000000001,-0.22051160000000006
22400,-0.1900788,-0.591395,-0.219299998
22500,-0.187897,-0.5939433999999999,-0.21829359800000006
22600,-0.18998320000000002,-0.5925102,-0.21797579999999997
22700,-0.1903692,-0.5910624,-0.2188322
22800,-0.1880838,-0.5945929999999999,-0.21825879999999998
22900,-0.1892382,-0.5972918,-0.2166004
23000,-0.1976118,-0.5949733939999999,-0.2155274
23100,-0.1970466,-0.592957,-0.2184048
23200,-0.190212,-0.5942381999999999,-0.22136599999999998
23300,-0.189600998,-0.5904710000000001,-0.22538320000000003
23400,-0.1924062,-0.583575,-0.23069720000000002
23500,-0.190877198,-0.5780367999999999,-0.236364
23600,-0.1903658,-0.5751994,-0.2390458
23700,-0.19281700000000002,-0.5702744000000001,-0.24145880000000006
23800,-0.192118,-0.5647648000000001,-0.2461176
23900,-0.19009399800000001,-0.559895994,-0.25061300000000003
24000,-0.1880516,-0.5577422000000001,-0.2531958
24100,-0.1849282,-0.5634942,-0.2508862
24200,-0.1852476,-0.562497194,-0.25206999999999996
24300,-0.1884864,-0.561463,-0.25183979999999995
24400,-0.19053399999999998,-0.561294,-0.2515026
24500,-0.1927794,-0.5615766000000001,-0.25012280000000003
24600,-0.19630179999999997,-0.5537704000000001,-0.25431739999999997
24700,-0.2003458,-0.5490571999999999,-0.2565672
24800,-0.1998628,-0.5453462,-0.2597982
24900,-0.1996124,-0.5428251999999999,-0.2610506
25000,-0.1997854,-0.539315,-0.26337319600000003
25100,-0.1997438,-0.5348626000000001,-0.267099396
25200,-0.1947728,-0.5343783999999999,-0.269206
25300,-0.19371900000000006,-0.5320382000000001,-0.2710275999999999
25400,-0.1984184,-0.5263300000000001,-0.27517480000000005
25500,-0.1987366,-0.5224460000000001,-0.27883959999999997
25600,-0.1983682,-0.5205294,-0.28146720000000003
25700,-0.196539798,-0.518606,-0.2844046
25800,-0.1982668,-0.5176442,-0.28384580000000004
25900,-0.200202398,-0.5166892,-0.2821602
26000,-0.2017924,-0.51481,-0.28140820000000005
26100,-0.20327860000000006,-0.5133738,-0.28124340000000003
26200,-0.206325798,-0.5106464000000001,-0.28218920000000003
26300,-0.2083264,-0.5046432,-0.2866288
26400,-0.2068484,-0.4989518000000001,-0.29167259999999995
26500,-0.20557820000000002,-0.4956982,-0.2941032
26600,-0.2059014,-0.4923844,-0.29434560000000004
26700,-0.209075398,-0.4907348,-0.293015
26800,-0.21021379999999998,-0.49781040000000004,-0.2876336
26900,-0.20921740000000005,-0.5111452000000001,-0.2791938
27000,-0.208083798,-0.527532,-0.2689002
27100,-0.20691079999999998,-0.5469812000000001,-0.2550884
27200,-0.20185279999999997,-0.5664170000000001,-0.2405188
27300,-0.1960154,-0.5812052,-0.22836460000000003
27400,-0.1930474,-0.5892674,-0.22091860000000002
27500,-0.19522,-0.5921564,-0.21706200000000006
27600,-0.196738398,-0.5933777999999998,-0.21599539999999998
27700,-0.20208299999999998,-0.593065,-0.21594680000000005
27800,-0.207312998,-0.5948688,-0.21268739999999997
27900,-0.216491,-0.5968441999999999,-0.20581519800000006
28000,-0.2215476,-0.5983905939999999,-0.2004758
28100,-0.226644,-0.5987905939999999,-0.1962326
28200,-0.233671598,-0.596938,-0.1938372
28300,-0.24132419800000002,-0.5923158000000001,-0.195136798
28400,-0.2450496,-0.5879898,-0.1973218
28500,-0.2517312,-0.5831092,-0.198126398
28600,-0.26269599999999993,-0.5757863999999999,-0.1982814
28700,-0.27041079999999995,-0.5719105999999999,-0.1943594
28800,-0.2779998,-0.5707504000000001,-0.1893126
28900,-0.280852396,-0.571645,-0.1854034
29000,-0.27878679999999995,-0.572818,-0.1837828
29100,-0.2724866,-0.576844794,-0.181760598
29200,-0.26699340000000005,-0.5819246,-0.1778428
29300,-0.26133520000000005,-0.587527794,-0.172031
29400,-0.2550022,-0.5958149880000001,-0.1631196
29500,-0.2567244,-0.6021837999999999,-0.1533366
29600,-0.259818196,-0.6064907939999999,-0.14545560000000002
29700,-0.26208200000000004,-0.6092591940000001,-0.1405036
29800,-0.26584260000000004,-0.6079972,-0.13940239999999998
29900,-0.2744548,-0.5996246000000001,-0.14210799999999998
30000,-0.277679,-0.5971413999999999,-0.13871499999999998
30100,-0.2778962,-0.6009559999999999,-0.12977619999999998
30200,-0.27417800000000003,-0.6056056,-0.1237088
30300,-0.2711942,-0.6090175999999999,-0.119349
30400,-0.2716514,-0.6128861999999999,-0.11338439999999997
30500,-0.273966,-0.6129536,-0.1098351992
30600,-0.2758584,-0.608537,-0.1105886
30700,-0.2748664,-0.6091928000000001,-0.10528460000000002
30800,-0.27388920000000005,-0.6098497999999999,-0.1005136
30900,-0.26706040000000003,-0.6119274,-0.0996841992
31000,-0.26254999999999995,-0.6124649999999999,-0.0998692
31100,-0.25918460000000004,-0.614325,-0.0990655992
31200,-0.25903360000000003,-0.6111553940000001,-0.1011493984
31300,-0.24335720000000002,-0.6167795999999999,-0.098797
31400,-0.2265376,-0.624315,-0.0953844
31500,-0.20385379999999997,-0.6344324,-0.09422819999999997
31600,-0.1821178,-0.640422,-0.099779
31700,-0.15888719999999998,-0.6494144000000001,-0.1044107992
31800,-0.14863379999999998,-0.653140594,-0.10832060000000003
31900,-0.14000999999999994,-0.6553688,-0.11117819999999999
32000,-0.13269360000000002,-0.6565534000000001,-0.1137342
32100,-0.129371,-0.6607989999999999,-0.1080259992
32200,-0.133001,-0.6614135999999999,-0.10279719999999999
32300,-0.13283740000000002,-0.663022,-0.0991692
32400,-0.1316528,-0.6664140000000001,-0.095873
32500,-0.1338282,-0.6668946,-0.0938733992
32600,-0.1325624,-0.6660661999999999,-0.0950928
32700,-0.13437800000000005,-0.6643198,-0.097024
32800,-0.13797379999999998,-0.6611674,-0.1006096
32900,-0.1413426,-0.6574666,-0.10508419999999999
33000,-0.143074,-0.6575259999999999,-0.1070846
33100,-0.14344079999999998,-0.6580999999999999,-0.1079836
33200,-0.141041,-0.663058794,-0.1017212
33300,-0.13808320000000002,-0.6674456,-0.09508639999999999
33400,-0.133172,-0.670067,-0.08903499919999999
33500,-0.1369716,-0.6643918000000001,-0.08600260000000001
33600,-0.14220239999999998,-0.65596,-0.08770220000000001
33700,-0.143673,-0.6478218000000001,-0.09504760000000001
33800,-0.14530359999999998,-0.6448168000000001,-0.09817
33900,-0.1529634,-0.639152194,-0.1031004
34000,-0.15458439799999998,-0.6368661999999999,-0.10919880000000001
34100,-0.1586276,-0.6334162,-0.1141512
34200,-0.164515598,-0.629406194,-0.11694200000000002
34300,-0.17218239800000001,-0.620899,-0.1227046
34400,-0.17603980000000002,-0.6156560000000001,-0.1250194
34500,-0.17760659799999998,-0.6120005999999999,-0.12678319999999998
34600,-0.17947419999999994,-0.611197,-0.126078998
34700,-0.1795094,-0.6074662,-0.12925979999999998
34800,-0.1782446,-0.6052635999999999,-0.1313466
34900,-0.17676560000000002,-0.6024956,-0.13478199999999999
35000,-0.1744144,-0.603218,-0.134631998
35100,-0.17010399999999998,-0.6044791999999999,-0.13511579999999998
35200,-0.1667536,-0.6041972,-0.13653240000000005
35300,-0.16631659999999998,-0.6021366,-0.138754
35400,-0.16592920000000005,-0.6014367999999999,-0.13905920000000002
35500,-0.16375,-0.6013136,-0.13989659999999998
35600,-0.1631356,-0.5996890000000001,-0.1419838
35700,-0.16342220000000002,-0.5986507999999999,-0.1428646
35800,-0.16059459999999998,-0.5999701999999999,-0.1431714
35900,-0.15876500000000002,-0.6004174000000001,-0.144248798
36000,-0.15793819999999995,-0.5999612000000001,-0.14540999999999998
36100,-0.1584864,-0.5994818000000001,-0.14605980000000002
36200,-0.15841100000000002,-0.6008593999999999,-0.14567999999999998
36300,-0.15995839999999997,-0.5999011999999999,-0.146002998
36400,-0.16099020000000006,-0.5980568,-0.14755440000000006
36500,-0.162986396,-0.5970552,-0.14799179999999995
36600,-0.16280080000000002,-0.5972494,-0.1483062
36700,-0.16261040000000002,-0.5955024,-0.149676198
36800,-0.15947260000000002,-0.5956041999999999,-0.15093299999999998
36900,-0.15414819800000001,-0.5990138,-0.1509686
37000,-0.1529012,-0.5968294000000001,-0.15422299999999994
37100,-0.15426959999999998,-0.5923544,-0.1578528
37200,-0.1549666,-0.5908291999999999,-0.1599894
37300,-0.1565584,-0.5926348000000001,-0.15824100000000002
37400,-0.1600144,-0.5912698000000001,-0.158189
37500,-0.16131019800000002,-0.5901702,-0.1579352
37600,-0.1596454,-0.5902646,-0.1577856
37700,-0.159169198,-0.588816194,-0.158634
37800,-0.159867398,-0.581775,-0.16367379999999998
37900,-0.16093220000000005,-0.5757272,-0.167575198
38000,-0.16073679999999999,-0.5717350000000001,-0.17063879999999998
38100,-0.16105359999999996,-0.5693803999999999,-0.1724058
38200,-0.16114440000000002,-0.5669864,-0.17455760000000006
38300,-0.15997019799999998,-0.5650111999999999,-0.1771584
38400,-0.16025720000000002,-0.563977794,-0.17843440000000002
38500,-0.1623828,-0.5625937940000001,-0.179992798
38600,-0.163175,-0.5610029940000001,-0.181575
38700,-0.16375420000000002,-0.5598668000000001,-0.1825662
38800,-0.1655932,-0.5596758000000001,-0.1819378
38900,-0.1658052,-0.5595064000000001,-0.181693998
39000,-0.16497160000000002,-0.5596456000000001,-0.1817776
39100,-0.165902198,-0.5588192000000001,-0.1819242
39200,-0.1666272,-0.5573397999999999,-0.1823634
39300,-0.1645708,-0.5563998,-0.18424300000000002
39400,-0.1621734,-0.554441,-0.18687720000000002
39500,-0.16113039999999998,-0.552322794,-0.188702
39600,-0.15910539999999998,-0.5499715999999999,-0.19132860000000002
39700,-0.157848,-0.546646,-0.194931
39800,-0.15870320000000002,-0.5435190000000001,-0.197868198
39900,-0.1611826,-0.5405492,-0.1993186
40000,-0.16184500000000002,-0.539308994,-0.199829598
40100,-0.1627418,-0.5383303939999999,-0.1997776
40200,-0.16305079999999997,-0.5381522,-0.198704598
40300,-0.16316879999999997,-0.5372281999999999,-0.197978798
40400,-0.16270020000000002,-0.5364406,-0.19827260000000002
40500,-0.1619858,-0.5353116,-0.19922479999999998
40600,-0.16250420000000002,-0.5356618000000001,-0.199565198
40700,-0.16245859999999998,-0.5359668000000001,-0.199748398
40800,-0.162688,-0.5364957939999999,-0.19969279999999998
40900,-0.1607906,-0.537684394,-0.19954960000000002
41000,-0.16037240000000005,-0.538344994,-0.1990642
41100,-0.16025699999999998,-0.5369838,-0.1997934
41200,-0.160609398,-0.5357906000000001,-0.20070219800000005
41300,-0.16050579999999998,-0.5356926,-0.2012414
41400,-0.16037720000000003,-0.5362631999999999,-0.20120760000000001
41500,-0.15978320000000001,-0.537802994,-0.1993594
41600,-0.15869559800000002,-0.5405244,-0.19697060000000002
41700,-0.15860739999999998,-0.5425766,-0.194998398
41800,-0.15698779999999998,-0.5443697999999999,-0.19332539999999998
41900,-0.1572136,-0.545117,-0.1922218
42000,-0.1566684,-0.5455289999999999,-0.1927706
42100,-0.157007998,-0.5453134,-0.19287120000000002
42200,-0.1556234,-0.5463462000000001,-0.1921492
42300,-0.1568354,-0.5462864000000001,-0.19146839999999998
42400,-0.15859079999999998,-0.5459878,-0.1915214
42500,-0.15995219800000002,-0.5458608,-0.191226198
42600,-0.1589066,-0.5459398,-0.192128798
42700,-0.15927180000000002,-0.5455186000000001,-0.19318
42800,-0.1591254,-0.546158194,-0.1925168
42900,-0.1576658,-0.5474593999999999,-0.1915694
43000,-0.15635579800000002,-0.5483256,-0.1914676
43100,-0.1562284,-0.549806,-0.19006679999999998
43200,-0.1566616,-0.5510191999999999,-0.18897880000000006
43300,-0.15693079999999998,-0.5516175999999999,-0.18901599800000002
43400,-0.1571388,-0.552720594,-0.1883922
43500,-0.157125,-0.5538496,-0.187554598
43600,-0.156567998,-0.5549282000000001,-0.186630398
43700,-0.1561318,-0.5561334,-0.185905198
43800,-0.155881,-0.5574944000000001,-0.185279398
43900,-0.15588639999999998,-0.5582904000000001,-0.184621598
44000,-0.15618959999999998,-0.5593804,-0.184169
44100,-0.156041,-0.56104,-0.18290200000000004
44200,-0.1551172,-0.5624534000000001,-0.1816654
44300,-0.15391379800000002,-0.5641598000000001,-0.179738
44400,-0.15280760000000002,-0.5662815999999999,-0.17768860000000006
44500,-0.15234560000000003,-0.5683256,-0.17638620000000002
44600,-0.1514122,-0.5730454,-0.17338320000000002
44700,-0.14790299999999998,-0.5852764,-0.16531880000000002
44800,-0.1445266,-0.5977752,-0.15685659999999998
44900,-0.1421842,-0.6045233999999999,-0.1522342
45000,-0.13960139800000002,-0.6099834,-0.14790799999999998
45100,-0.13760799799999998,-0.6149237999999999,-0.14414860000000002
45200,-0.13870860000000002,-0.6134022,-0.14504560000000002
45300,-0.1405136,-0.6090394,-0.14841600000000002
45400,-0.1406638,-0.6090823999999999,-0.14823360000000002
45500,-0.13997839999999998,-0.611784994,-0.1462008
45600,-0.14000320000000002,-0.6121055999999999,-0.14624120000000002
45700,-0.1400254,-0.6105924,-0.14697539999999998
45800,-0.1399826,-0.6103986,-0.1472628
45900,-0.13966779999999998,-0.6114470000000001,-0.1469616
46000,-0.1400576,-0.6113745939999999,-0.1472672
46100,-0.140992,-0.6103721999999999,-0.1484846
46200,-0.14125840000000006,-0.6098606,-0.1487588
46300,-0.14093719999999998,-0.6103134,-0.14804180000000006
46400,-0.14085399999999998,-0.6107492000000001,-0.14756579800000005
46500,-0.14101059999999999,-0.6098855999999999,-0.1482536
46600,-0.1413578,-0.609360794,-0.1487618
46700,-0.1410958,-0.6101108000000001,-0.14831639800000002
46800,-0.14116420000000002,-0.6103864000000001,-0.1491308
46900,-0.141425,-0.6096277999999999,-0.150003
47000,-0.1407348,-0.610039,-0.14897520000000003
47100,-0.140032,-0.6105937939999999,-0.14771320000000002
47200,-0.14015259799999996,-0.6103658000000001,-0.14776760000000003
47300,-0.14031319999999994,-0.6100142,-0.14767739799999996
47400,-0.14026,-0.6104274000000001,-0.14760100000000004
47500,-0.1405618,-0.6105579999999999,-0.14791060000000006
47600,-0.1404646,-0.6106442000000001,-0.1478932
47700,-0.1404122,-0.6102882000000001,-0.1483678
47800,-0.14015719999999998,-0.610421194,-0.1477896
47900,-0.1402598,-0.6103484,-0.147764
48000,-0.1402216,-0.6101972,-0.147897398
48100,-0.14033559999999998,-0.6100651999999999,-0.148552
48200,-0.1404606,-0.6101831999999999,-0.14853039999999998
48300,-0.13984860000000002,-0.6104391999999998,-0.14806399799999995
48400,-0.1397144,-0.6103913999999999,-0.1478506
48500,-0.1392566,-0.6106830000000001,-0.147312
48600,-0.1393438,-0.6104938,-0.147258
48700,-0.1397568,-0.6107397999999999,-0.14742900000000006
48800,-0.14028339999999997,-0.6107334,-0.14780779800000002
48900,-0.140003198,-0.6110281999999999,-0.1476522
49000,-0.139992,-0.6112698000000001,-0.1474146
49100,-0.13967519999999994,-0.6114795999999999,-0.14694620000000003
49200,-0.139090598,-0.6113736000000001,-0.1464106
49300,-0.139375998,-0.6114234000000001,-0.14622539999999998
49400,-0.139774,-0.6114436000000001,-0.14633020000000002
49500,-0.1401144,-0.6109354,-0.1470608
49600,-0.14000020000000002,-0.6107851999999999,-0.1472086
49700,-0.139927198,-0.6110306000000001,-0.1473624
49800,-0.13961360000000006,-0.61073,-0.1474134
49900,-0.139025,-0.6106906,-0.1468556
50100,-0.14001429999999998,-0.6105341999999999,-0.147423899
