system_time,timestamp,lat,lon,speed,bearing
1970-01-01 00:00:15.600,,,,,
1970-01-01 00:00:15.700,,,,,
1970-01-01 00:00:15.800,,,,,
1970-01-01 00:00:15.900,,,,,
1970-01-01 00:00:16.000,,,,,
1970-01-01 00:00:16.100,,,,,
1970-01-01 00:00:16.200,,,,,
1970-01-01 00:00:16.300,,,,,
1970-01-01 00:00:16.400,,,,,
1970-01-01 00:00:16.500,1508813150000.0,43.00409216352893,-78.78840596139923,7.0328029999999995,297.56296000000003
1970-01-01 00:00:16.600,,,,,
1970-01-01 00:00:16.700,,,,,
1970-01-01 00:00:16.800,,,,,
1970-01-01 00:00:16.900,,,,,
1970-01-01 00:00:17.000,,,,,
1970-01-01 00:00:17.100,,,,,
1970-01-01 00:00:17.200,,,,,
1970-01-01 00:00:17.300,,,,,
1970-01-01 00:00:17.400,,,,,
1970-01-01 00:00:17.500,1508813151000.0,43.00411954363449,-78.78848516848139,7.658282000000001,292.34268
1970-01-01 00:00:17.600,,,,,
1970-01-01 00:00:17.700,,,,,
1970-01-01 00:00:17.800,,,,,
1970-01-01 00:00:17.900,,,,,
1970-01-01 00:00:18.000,,,,,
1970-01-01 00:00:18.100,,,,,
1970-01-01 00:00:18.200,,,,,
1970-01-01 00:00:18.300,,,,,
1970-01-01 00:00:18.400,,,,,
1970-01-01 00:00:18.500,1508813148293.0,43.005123840078745,-78.78719413181864,4.518045,144.37657
1970-01-01 00:00:18.600,,,,,
1970-01-01 00:00:18.700,,,,,
1970-01-01 00:00:18.800,,,,,
1970-01-01 00:00:18.900,,,,,
1970-01-01 00:00:19.000,,,,,
1970-01-01 00:00:19.100,,,,,
1970-01-01 00:00:19.200,,,,,
1970-01-01 00:00:19.300,,,,,
1970-01-01 00:00:19.400,,,,,
1970-01-01 00:00:19.500,1508813153000.0,43.00416513618849,-78.7886920123028,9.159289999999999,281.73486
1970-01-01 00:00:19.600,,,,,
1970-01-01 00:00:19.700,,,,,
1970-01-01 00:00:19.800,,,,,
1970-01-01 00:00:19.900,,,,,
1970-01-01 00:00:20.000,,,,,
1970-01-01 00:00:20.100,,,,,
1970-01-01 00:00:20.200,,,,,
1970-01-01 00:00:20.300,,,,,
1970-01-01 00:00:20.400,,,,,
1970-01-01 00:00:20.500,1508813154000.0,43.00417836950056,-78.78880581729432,9.277117,279.72902999999997
1970-01-01 00:00:20.600,,,,,
1970-01-01 00:00:20.700,,,,,
1970-01-01 00:00:20.800,,,,,
1970-01-01 00:00:20.900,,,,,
1970-01-01 00:00:21.000,,,,,
1970-01-01 00:00:21.100,,,,,
1970-01-01 00:00:21.200,,,,,
1970-01-01 00:00:21.300,,,,,
1970-01-01 00:00:21.400,,,,,
1970-01-01 00:00:21.500,1508813155000.0,43.00418488881094,-78.78892046829493,9.240797,276.71875
1970-01-01 00:00:21.600,,,,,
1970-01-01 00:00:21.700,,,,,
1970-01-01 00:00:21.800,,,,,
1970-01-01 00:00:21.900,,,,,
1970-01-01 00:00:22.000,,,,,
1970-01-01 00:00:22.100,,,,,
1970-01-01 00:00:22.200,,,,,
1970-01-01 00:00:22.300,,,,,
1970-01-01 00:00:22.400,,,,,
1970-01-01 00:00:22.500,1508813156000.0,43.004191877776535,-78.78903629628336,9.0999,276.21117999999996
1970-01-01 00:00:22.600,,,,,
1970-01-01 00:00:22.700,,,,,
1970-01-01 00:00:22.800,,,,,
1970-01-01 00:00:22.900,,,,,
1970-01-01 00:00:23.000,,,,,
1970-01-01 00:00:23.100,,,,,
1970-01-01 00:00:23.200,,,,,
1970-01-01 00:00:23.300,,,,,
1970-01-01 00:00:23.400,,,,,
1970-01-01 00:00:23.500,1508813157000.0,43.004198774356716,-78.78914732829334,8.5972805,274.0604
1970-01-01 00:00:23.600,,,,,
1970-01-01 00:00:23.700,,,,,
1970-01-01 00:00:23.800,,,,,
1970-01-01 00:00:23.900,,,,,
1970-01-01 00:00:24.000,,,,,
1970-01-01 00:00:24.100,,,,,
1970-01-01 00:00:24.200,,,,,
1970-01-01 00:00:24.300,,,,,
1970-01-01 00:00:24.400,,,,,
1970-01-01 00:00:24.500,1508813158000.0,43.00420274465455,-78.78924811695619,7.830247999999999,272.1047
1970-01-01 00:00:24.600,,,,,
1970-01-01 00:00:24.700,,,,,
1970-01-01 00:00:24.800,,,,,
1970-01-01 00:00:24.900,,,,,
1970-01-01 00:00:25.000,,,,,
1970-01-01 00:00:25.100,,,,,
1970-01-01 00:00:25.200,,,,,
1970-01-01 00:00:25.300,,,,,
1970-01-01 00:00:25.400,,,,,
1970-01-01 00:00:25.500,1508813159000.0,43.004202922888965,-78.78933921937384,7.0028543,267.9168
1970-01-01 00:00:25.600,,,,,
1970-01-01 00:00:25.700,,,,,
1970-01-01 00:00:25.800,,,,,
1970-01-01 00:00:25.900,,,,,
1970-01-01 00:00:26.000,,,,,
1970-01-01 00:00:26.100,,,,,
1970-01-01 00:00:26.200,,,,,
1970-01-01 00:00:26.300,,,,,
1970-01-01 00:00:26.400,,,,,
1970-01-01 00:00:26.500,1508813160000.0,43.00420119304266,-78.78941505689049,5.3901,267.25574
1970-01-01 00:00:26.600,,,,,
1970-01-01 00:00:26.700,,,,,
1970-01-01 00:00:26.800,,,,,
1970-01-01 00:00:26.900,,,,,
1970-01-01 00:00:27.000,,,,,
1970-01-01 00:00:27.100,,,,,
1970-01-01 00:00:27.200,,,,,
1970-01-01 00:00:27.300,,,,,
1970-01-01 00:00:27.400,,,,,
1970-01-01 00:00:27.500,1508813161000.0,43.00419962127637,-78.7894697506462,3.8630698,267.4268
1970-01-01 00:00:27.600,,,,,
1970-01-01 00:00:27.700,,,,,
1970-01-01 00:00:27.800,,,,,
1970-01-01 00:00:27.900,,,,,
1970-01-01 00:00:28.000,,,,,
1970-01-01 00:00:28.100,,,,,
1970-01-01 00:00:28.200,,,,,
1970-01-01 00:00:28.300,,,,,
1970-01-01 00:00:28.400,,,,,
1970-01-01 00:00:28.500,1508813162000.0,43.004200326410725,-78.78951300153399,3.5215056000000002,273.62985
1970-01-01 00:00:28.600,,,,,
1970-01-01 00:00:28.700,,,,,
1970-01-01 00:00:28.800,,,,,
1970-01-01 00:00:28.900,,,,,
1970-01-01 00:00:29.000,,,,,
1970-01-01 00:00:29.100,,,,,
1970-01-01 00:00:29.200,,,,,
1970-01-01 00:00:29.300,,,,,
1970-01-01 00:00:29.400,,,,,
1970-01-01 00:00:29.500,1508813163000.0,43.00420966912919,-78.78955001008478,3.5094597000000003,295.2255
1970-01-01 00:00:29.600,,,,,
1970-01-01 00:00:29.700,,,,,
1970-01-01 00:00:29.800,,,,,
1970-01-01 00:00:29.900,,,,,
1970-01-01 00:00:30.000,,,,,
1970-01-01 00:00:30.100,,,,,
1970-01-01 00:00:30.200,,,,,
1970-01-01 00:00:30.300,,,,,
1970-01-01 00:00:30.400,,,,,
1970-01-01 00:00:30.500,1508813164000.0,43.00423109814993,-78.78958770903154,4.521659400000001,312.72696
1970-01-01 00:00:30.600,,,,,
1970-01-01 00:00:30.700,,,,,
1970-01-01 00:00:30.800,,,,,
1970-01-01 00:00:30.900,,,,,
1970-01-01 00:00:31.000,,,,,
1970-01-01 00:00:31.100,,,,,
1970-01-01 00:00:31.200,,,,,
1970-01-01 00:00:31.300,,,,,
1970-01-01 00:00:31.400,,,,,
1970-01-01 00:00:31.500,1508813165000.0,43.00426936801367,-78.7896177906957,5.645336,331.29572
1970-01-01 00:00:31.600,,,,,
1970-01-01 00:00:31.700,,,,,
1970-01-01 00:00:31.800,,,,,
1970-01-01 00:00:31.900,,,,,
1970-01-01 00:00:32.000,,,,,
1970-01-01 00:00:32.100,,,,,
1970-01-01 00:00:32.200,,,,,
1970-01-01 00:00:32.300,,,,,
1970-01-01 00:00:32.400,,,,,
1970-01-01 00:00:32.500,1508813166000.0,43.00432868685682,-78.78963741413067,7.227015,344.92847
1970-01-01 00:00:32.600,,,,,
1970-01-01 00:00:32.700,,,,,
1970-01-01 00:00:32.800,,,,,
1970-01-01 00:00:32.900,,,,,
1970-01-01 00:00:33.000,,,,,
1970-01-01 00:00:33.100,,,,,
1970-01-01 00:00:33.200,,,,,
1970-01-01 00:00:33.300,,,,,
1970-01-01 00:00:33.400,,,,,
1970-01-01 00:00:33.500,1508813167000.0,43.004407537332476,-78.78964950334641,8.7942705,351.04214
1970-01-01 00:00:33.600,,,,,
1970-01-01 00:00:33.700,,,,,
1970-01-01 00:00:33.800,,,,,
1970-01-01 00:00:33.900,,,,,
1970-01-01 00:00:34.000,,,,,
1970-01-01 00:00:34.100,,,,,
1970-01-01 00:00:34.200,,,,,
1970-01-01 00:00:34.300,,,,,
1970-01-01 00:00:34.400,,,,,
1970-01-01 00:00:34.500,1508813168000.0,43.004500256204174,-78.78965404103114,10.08763,354.96738
1970-01-01 00:00:34.600,,,,,
1970-01-01 00:00:34.700,,,,,
1970-01-01 00:00:34.800,,,,,
1970-01-01 00:00:34.900,,,,,
1970-01-01 00:00:35.000,,,,,
1970-01-01 00:00:35.100,,,,,
1970-01-01 00:00:35.200,,,,,
1970-01-01 00:00:35.300,,,,,
1970-01-01 00:00:35.400,,,,,
1970-01-01 00:00:35.500,1508813169000.0,43.004601316580974,-78.78965300843295,10.776800999999999,357.61400000000003
1970-01-01 00:00:35.600,,,,,
1970-01-01 00:00:35.700,,,,,
1970-01-01 00:00:35.800,,,,,
1970-01-01 00:00:35.900,,,,,
1970-01-01 00:00:36.000,,,,,
1970-01-01 00:00:36.100,,,,,
1970-01-01 00:00:36.200,,,,,
1970-01-01 00:00:36.300,,,,,
1970-01-01 00:00:36.400,,,,,
1970-01-01 00:00:36.500,1508813170000.0,43.004704543791725,-78.78964717879063,10.537003,359.61557
1970-01-01 00:00:36.600,,,,,
1970-01-01 00:00:36.700,,,,,
1970-01-01 00:00:36.800,,,,,
1970-01-01 00:00:36.900,,,,,
1970-01-01 00:00:37.000,,,,,
1970-01-01 00:00:37.100,,,,,
1970-01-01 00:00:37.200,,,,,
1970-01-01 00:00:37.300,,,,,
1970-01-01 00:00:37.400,,,,,
1970-01-01 00:00:37.500,1508813171000.0,43.00480140451821,-78.7896422931111,10.116064,1.7397546999999998
1970-01-01 00:00:37.600,,,,,
1970-01-01 00:00:37.700,,,,,
1970-01-01 00:00:37.800,,,,,
1970-01-01 00:00:37.900,,,,,
1970-01-01 00:00:38.000,,,,,
1970-01-01 00:00:38.100,,,,,
1970-01-01 00:00:38.200,,,,,
1970-01-01 00:00:38.300,,,,,
1970-01-01 00:00:38.400,,,,,
1970-01-01 00:00:38.500,1508813168284.5,43.005567073272005,-78.78783005193851,4.8145,2.6169185
1970-01-01 00:00:38.600,,,,,
1970-01-01 00:00:38.700,,,,,
1970-01-01 00:00:38.800,,,,,
1970-01-01 00:00:38.900,,,,,
1970-01-01 00:00:39.000,,,,,
1970-01-01 00:00:39.100,,,,,
1970-01-01 00:00:39.200,,,,,
1970-01-01 00:00:39.300,,,,,
1970-01-01 00:00:39.400,,,,,
1970-01-01 00:00:39.500,,,,,
1970-01-01 00:00:39.600,1508813173000.0,43.004964540098285,-78.78962718830392,7.8878555,2.339317
1970-01-01 00:00:39.700,,,,,
1970-01-01 00:00:39.800,,,,,
1970-01-01 00:00:39.900,,,,,
1970-01-01 00:00:40.000,,,,,
1970-01-01 00:00:40.100,,,,,
1970-01-01 00:00:40.200,,,,,
1970-01-01 00:00:40.300,,,,,
1970-01-01 00:00:40.400,,,,,
1970-01-01 00:00:40.500,1508813174000.0,43.00502347255789,-78.78962776059267,5.9825349999999995,359.75052
1970-01-01 00:00:40.600,,,,,
1970-01-01 00:00:40.700,,,,,
1970-01-01 00:00:40.800,,,,,
1970-01-01 00:00:40.900,,,,,
1970-01-01 00:00:41.000,,,,,
1970-01-01 00:00:41.100,,,,,
1970-01-01 00:00:41.200,,,,,
1970-01-01 00:00:41.300,,,,,
1970-01-01 00:00:41.400,,,,,
1970-01-01 00:00:41.500,1508813175000.0,43.00506629546045,-78.78962944882451,4.5129633,2.190466
1970-01-01 00:00:41.600,,,,,
1970-01-01 00:00:41.700,,,,,
1970-01-01 00:00:41.800,,,,,
1970-01-01 00:00:41.900,,,,,
1970-01-01 00:00:42.000,,,,,
1970-01-01 00:00:42.100,,,,,
1970-01-01 00:00:42.200,,,,,
1970-01-01 00:00:42.300,,,,,
1970-01-01 00:00:42.400,,,,,
1970-01-01 00:00:42.500,1508813176000.0,43.005096500663825,-78.78963065921647,3.1049182,0.32380104
1970-01-01 00:00:42.600,,,,,
1970-01-01 00:00:42.700,,,,,
1970-01-01 00:00:42.800,,,,,
1970-01-01 00:00:42.900,,,,,
1970-01-01 00:00:43.000,,,,,
1970-01-01 00:00:43.100,,,,,
1970-01-01 00:00:43.200,,,,,
1970-01-01 00:00:43.300,,,,,
1970-01-01 00:00:43.400,,,,,
1970-01-01 00:00:43.500,1508813177000.0,43.00511248644413,-78.78963271722728,1.5357345,1.0623956
1970-01-01 00:00:43.600,,,,,
1970-01-01 00:00:43.700,,,,,
1970-01-01 00:00:43.800,,,,,
1970-01-01 00:00:43.900,,,,,
1970-01-01 00:00:44.000,,,,,
1970-01-01 00:00:44.100,,,,,
1970-01-01 00:00:44.200,,,,,
1970-01-01 00:00:44.300,,,,,
1970-01-01 00:00:44.400,,,,,
1970-01-01 00:00:44.500,,,,,
1970-01-01 00:00:44.600,,,,,
1970-01-01 00:00:44.700,,,,,
1970-01-01 00:00:44.800,,,,,
1970-01-01 00:00:44.900,,,,,
1970-01-01 00:00:45.000,,,,,
1970-01-01 00:00:45.100,,,,,
1970-01-01 00:00:45.200,,,,,
1970-01-01 00:00:45.300,,,,,
1970-01-01 00:00:45.400,,,,,
1970-01-01 00:00:45.500,,,,,
1970-01-01 00:00:45.600,,,,,
1970-01-01 00:00:45.700,,,,,
1970-01-01 00:00:45.800,,,,,
1970-01-01 00:00:45.900,,,,,
1970-01-01 00:00:46.000,,,,,
1970-01-01 00:00:46.100,,,,,
1970-01-01 00:00:46.200,,,,,
1970-01-01 00:00:46.300,,,,,
1970-01-01 00:00:46.400,,,,,
1970-01-01 00:00:46.500,1508813180000.0,43.00509216985292,-78.789629092407,1.2345533000000002,150.94006000000002
1970-01-01 00:00:46.600,,,,,
1970-01-01 00:00:46.700,,,,,
1970-01-01 00:00:46.800,,,,,
1970-01-01 00:00:46.900,,,,,
1970-01-01 00:00:47.000,,,,,
1970-01-01 00:00:47.100,,,,,
1970-01-01 00:00:47.200,,,,,
1970-01-01 00:00:47.300,,,,,
1970-01-01 00:00:47.400,,,,,
1970-01-01 00:00:47.500,1508813181000.0,43.00507817466956,-78.78962883988855,1.5058391000000002,185.83441000000002
1970-01-01 00:00:47.600,,,,,
1970-01-01 00:00:47.700,,,,,
1970-01-01 00:00:47.800,,,,,
1970-01-01 00:00:47.900,,,,,
1970-01-01 00:00:48.000,,,,,
1970-01-01 00:00:48.100,,,,,
1970-01-01 00:00:48.200,,,,,
1970-01-01 00:00:48.300,,,,,
1970-01-01 00:00:48.400,,,,,
1970-01-01 00:00:48.500,1508813182000.0,43.00506367002039,-78.78963138420427,1.275217,196.53572
1970-01-01 00:00:48.600,,,,,
1970-01-01 00:00:48.700,,,,,
1970-01-01 00:00:48.800,,,,,
1970-01-01 00:00:48.900,,,,,
1970-01-01 00:00:49.000,,,,,
1970-01-01 00:00:49.100,,,,,
1970-01-01 00:00:49.200,,,,,
1970-01-01 00:00:49.300,,,,,
1970-01-01 00:00:49.400,,,,,
1970-01-01 00:00:49.500,1508813183000.0,43.00505264515688,-78.78963699858237,1.2443024,211.09203
1970-01-01 00:00:49.600,,,,,
1970-01-01 00:00:49.700,,,,,
1970-01-01 00:00:49.800,,,,,
1970-01-01 00:00:49.900,,,,,
1970-01-01 00:00:50.000,,,,,
1970-01-01 00:00:50.100,,,,,
1970-01-01 00:00:50.200,,,,,
1970-01-01 00:00:50.300,,,,,
1970-01-01 00:00:50.400,,,,,
1970-01-01 00:00:50.500,1508813184000.0,43.0050442392372,-78.78964245001043,1.2194513,225.23882000000003
1970-01-01 00:00:50.600,,,,,
1970-01-01 00:00:50.700,,,,,
1970-01-01 00:00:50.800,,,,,
1970-01-01 00:00:50.900,,,,,
1970-01-01 00:00:51.000,,,,,
1970-01-01 00:00:51.100,,,,,
1970-01-01 00:00:51.200,,,,,
1970-01-01 00:00:51.300,,,,,
1970-01-01 00:00:51.400,,,,,
1970-01-01 00:00:51.500,,,,,
1970-01-01 00:00:51.600,,,,,
1970-01-01 00:00:51.700,,,,,
1970-01-01 00:00:51.800,,,,,
1970-01-01 00:00:51.900,,,,,
1970-01-01 00:00:52.000,,,,,
1970-01-01 00:00:52.100,,,,,
1970-01-01 00:00:52.200,,,,,
1970-01-01 00:00:52.300,,,,,
1970-01-01 00:00:52.400,,,,,
1970-01-01 00:00:52.500,,,,,
1970-01-01 00:00:52.600,,,,,
1970-01-01 00:00:52.700,,,,,
1970-01-01 00:00:52.800,,,,,
1970-01-01 00:00:52.900,,,,,
1970-01-01 00:00:53.000,,,,,
1970-01-01 00:00:53.100,,,,,
1970-01-01 00:00:53.200,,,,,
1970-01-01 00:00:53.300,,,,,
1970-01-01 00:00:53.400,,,,,
1970-01-01 00:00:53.500,,,,,
1970-01-01 00:00:53.600,,,,,
1970-01-01 00:00:53.700,,,,,
1970-01-01 00:00:53.800,,,,,
1970-01-01 00:00:53.900,,,,,
1970-01-01 00:00:54.000,,,,,
1970-01-01 00:00:54.100,,,,,
1970-01-01 00:00:54.200,,,,,
1970-01-01 00:00:54.300,,,,,
1970-01-01 00:00:54.400,,,,,
1970-01-01 00:00:54.500,,,,,
1970-01-01 00:00:54.600,,,,,
1970-01-01 00:00:54.700,,,,,
1970-01-01 00:00:54.800,,,,,
1970-01-01 00:00:54.900,,,,,
1970-01-01 00:00:55.000,,,,,
1970-01-01 00:00:55.100,,,,,
1970-01-01 00:00:55.200,,,,,
1970-01-01 00:00:55.300,,,,,
1970-01-01 00:00:55.400,,,,,
1970-01-01 00:00:55.500,,,,,
1970-01-01 00:00:55.600,,,,,
1970-01-01 00:00:55.700,,,,,
1970-01-01 00:00:55.800,,,,,
1970-01-01 00:00:55.900,,,,,
1970-01-01 00:00:56.000,,,,,
1970-01-01 00:00:56.100,,,,,
1970-01-01 00:00:56.200,,,,,
1970-01-01 00:00:56.300,,,,,
1970-01-01 00:00:56.400,,,,,
1970-01-01 00:00:56.500,,,,,
1970-01-01 00:00:56.600,,,,,
1970-01-01 00:00:56.700,,,,,
1970-01-01 00:00:56.800,,,,,
1970-01-01 00:00:56.900,,,,,
1970-01-01 00:00:57.000,,,,,
1970-01-01 00:00:57.100,,,,,
1970-01-01 00:00:57.200,,,,,
1970-01-01 00:00:57.300,,,,,
1970-01-01 00:00:57.400,,,,,
1970-01-01 00:00:57.500,,,,,
1970-01-01 00:00:57.600,,,,,
1970-01-01 00:00:57.700,,,,,
1970-01-01 00:00:57.800,,,,,
1970-01-01 00:00:57.900,,,,,
1970-01-01 00:00:58.000,,,,,
1970-01-01 00:00:58.100,,,,,
1970-01-01 00:00:58.200,,,,,
1970-01-01 00:00:58.300,,,,,
1970-01-01 00:00:58.400,,,,,
1970-01-01 00:00:58.500,,,,,
1970-01-01 00:00:58.600,,,,,
1970-01-01 00:00:58.700,,,,,
1970-01-01 00:00:58.800,,,,,
1970-01-01 00:00:58.900,,,,,
1970-01-01 00:00:59.000,,,,,
1970-01-01 00:00:59.100,,,,,
1970-01-01 00:00:59.200,,,,,
1970-01-01 00:00:59.300,,,,,
1970-01-01 00:00:59.400,,,,,
1970-01-01 00:00:59.500,,,,,
1970-01-01 00:00:59.600,,,,,
1970-01-01 00:00:59.700,,,,,
1970-01-01 00:00:59.800,,,,,
1970-01-01 00:00:59.900,,,,,
1970-01-01 00:01:00.000,,,,,
1970-01-01 00:01:00.100,,,,,
1970-01-01 00:01:00.200,,,,,
1970-01-01 00:01:00.300,,,,,
1970-01-01 00:01:00.400,,,,,
1970-01-01 00:01:00.500,,,,,
1970-01-01 00:01:00.600,,,,,
1970-01-01 00:01:00.700,,,,,
1970-01-01 00:01:00.800,,,,,
1970-01-01 00:01:00.900,,,,,
1970-01-01 00:01:01.000,,,,,
1970-01-01 00:01:01.100,,,,,
1970-01-01 00:01:01.200,,,,,
1970-01-01 00:01:01.300,,,,,
1970-01-01 00:01:01.400,,,,,
1970-01-01 00:01:01.500,,,,,
1970-01-01 00:01:01.600,,,,,
1970-01-01 00:01:01.700,,,,,
1970-01-01 00:01:01.800,,,,,
1970-01-01 00:01:01.900,,,,,
1970-01-01 00:01:02.000,,,,,
1970-01-01 00:01:02.100,,,,,
1970-01-01 00:01:02.200,,,,,
1970-01-01 00:01:02.300,,,,,
1970-01-01 00:01:02.400,,,,,
1970-01-01 00:01:02.500,,,,,
1970-01-01 00:01:02.600,,,,,
1970-01-01 00:01:02.700,,,,,
1970-01-01 00:01:02.800,,,,,
1970-01-01 00:01:02.900,,,,,
1970-01-01 00:01:03.000,,,,,
1970-01-01 00:01:03.100,,,,,
1970-01-01 00:01:03.200,,,,,
1970-01-01 00:01:03.300,,,,,
1970-01-01 00:01:03.400,,,,,
1970-01-01 00:01:03.500,,,,,
1970-01-01 00:01:03.600,,,,,
1970-01-01 00:01:03.700,,,,,
1970-01-01 00:01:03.800,,,,,
1970-01-01 00:01:03.900,,,,,
1970-01-01 00:01:04.000,,,,,
1970-01-01 00:01:04.100,,,,,
1970-01-01 00:01:04.200,,,,,
1970-01-01 00:01:04.300,,,,,
1970-01-01 00:01:04.400,,,,,
1970-01-01 00:01:04.500,,,,,
1970-01-01 00:01:04.600,,,,,
1970-01-01 00:01:04.700,,,,,
1970-01-01 00:01:04.800,,,,,
1970-01-01 00:01:04.900,,,,,
1970-01-01 00:01:05.000,,,,,
1970-01-01 00:01:05.100,,,,,
1970-01-01 00:01:05.200,,,,,
1970-01-01 00:01:05.300,,,,,
1970-01-01 00:01:05.400,,,,,
1970-01-01 00:01:05.500,,,,,
1970-01-01 00:01:05.600,,,,,
1970-01-01 00:01:05.700,,,,,
1970-01-01 00:01:05.800,,,,,
1970-01-01 00:01:05.900,,,,,
1970-01-01 00:01:06.000,,,,,
1970-01-01 00:01:06.100,,,,,
1970-01-01 00:01:06.200,,,,,
1970-01-01 00:01:06.300,,,,,
1970-01-01 00:01:06.400,,,,,
1970-01-01 00:01:06.500,,,,,
1970-01-01 00:01:06.600,,,,,
1970-01-01 00:01:06.700,,,,,
1970-01-01 00:01:06.800,,,,,
1970-01-01 00:01:06.900,,,,,
1970-01-01 00:01:07.000,,,,,
1970-01-01 00:01:07.100,,,,,
1970-01-01 00:01:07.200,,,,,
1970-01-01 00:01:07.300,,,,,
1970-01-01 00:01:07.400,,,,,
1970-01-01 00:01:07.500,,,,,
1970-01-01 00:01:07.600,,,,,
1970-01-01 00:01:07.700,,,,,
1970-01-01 00:01:07.800,,,,,
1970-01-01 00:01:07.900,,,,,
1970-01-01 00:01:08.000,,,,,
1970-01-01 00:01:08.100,,,,,
1970-01-01 00:01:08.200,,,,,
1970-01-01 00:01:08.300,,,,,
1970-01-01 00:01:08.400,,,,,
1970-01-01 00:01:08.500,,,,,
1970-01-01 00:01:08.600,,,,,
1970-01-01 00:01:08.700,,,,,
1970-01-01 00:01:08.800,,,,,
1970-01-01 00:01:08.900,,,,,
1970-01-01 00:01:09.000,,,,,
1970-01-01 00:01:09.100,,,,,
1970-01-01 00:01:09.200,,,,,
1970-01-01 00:01:09.300,,,,,
1970-01-01 00:01:09.400,,,,,
1970-01-01 00:01:09.500,,,,,
1970-01-01 00:01:09.600,,,,,
1970-01-01 00:01:09.700,,,,,
1970-01-01 00:01:09.800,,,,,
1970-01-01 00:01:09.900,,,,,
1970-01-01 00:01:10.000,,,,,
1970-01-01 00:01:10.100,,,,,
1970-01-01 00:01:10.200,,,,,
1970-01-01 00:01:10.300,,,,,
1970-01-01 00:01:10.400,,,,,
1970-01-01 00:01:10.500,1508813204000.0,43.00507072046982,-78.78964084601209,2.7289789,0.3704663
1970-01-01 00:01:10.600,,,,,
1970-01-01 00:01:10.700,,,,,
1970-01-01 00:01:10.800,,,,,
1970-01-01 00:01:10.900,,,,,
1970-01-01 00:01:11.000,,,,,
1970-01-01 00:01:11.100,,,,,
1970-01-01 00:01:11.200,,,,,
1970-01-01 00:01:11.300,,,,,
1970-01-01 00:01:11.400,,,,,
1970-01-01 00:01:11.500,1508813205000.0,43.00510441437996,-78.78963892940268,4.1539392,0.30429757
1970-01-01 00:01:11.600,,,,,
1970-01-01 00:01:11.700,,,,,
