"timestamp","RPM","Speed","Consumption_Rate","AirFuelRatio","ThrottlePosition","MassAirFlow","FuelType","FuelLevel","FuelTrim","WidebandAirFuelRatio","EngineLoad","AirIntakeTemperature","AmbientAirTemperature","EngineCoolantTemperature","FuelPressure","DistanceMIL","DistanceSinceCCC","EquivalentRatio","IgnitionMonitor","ModuleVoltage","PendingTroubleCodes"
"1508813134987","1068RPM","8km/h"
"1508813135108","1074RPM","9km/h"
"1508813135208","1058RPM","9km/h"
"1508813135305","1059RPM","9km/h"
"1508813135412","1067RPM","9km/h"
"1508813135507","1069RPM","9km/h"
"1508813135605","1060RPM","9km/h"
"1508813135707","1072RPM","9km/h"
"1508813135807","1072RPM","9km/h"
"1508813135907","1068RPM","9km/h"
"1508813136010","1055RPM","9km/h"
"1508813136122","1048RPM","9km/h"
"1508813136222","1057RPM","10km/h"
"1508813136346","1083RPM","10km/h"
"1508813136446","1114RPM","10km/h"
"1508813136569","1241RPM","10km/h"
"1508813136674","1354RPM","10km/h"
"1508813136774","1407RPM","10km/h"
"1508813136870","1452RPM","11km/h"
"1508813136978","1466RPM","11km/h"
"1508813137082","1468RPM","11km/h"
"1508813137174","1475RPM","11km/h"
"1508813137277","1475RPM","12km/h"
"1508813137392","1489RPM","12km/h"
"1508813137514","1515RPM","13km/h"
"1508813137632","1544RPM","13km/h"
"1508813137745","1554RPM","13km/h"
"1508813137841","1517RPM","14km/h"
"1508813137953","1464RPM","14km/h"
"1508813138089","1427RPM","15km/h"
"1508813138209","1403RPM","15km/h"
"1508813138313","1400RPM","15km/h"
"1508813138415","1374RPM","16km/h"
"1508813138515","1357RPM","16km/h"
"1508813138628","1355RPM","16km/h"
"1508813138727","1341RPM","17km/h"
"1508813138849","1308RPM","17km/h"
"1508813138950","1297RPM","17km/h"
"1508813139053","1284RPM","18km/h"
"1508813139150","1279RPM","18km/h"
"1508813139254","1294RPM","19km/h"
"1508813139388","1307RPM","19km/h"
"1508813139484","1295RPM","20km/h"
"1508813139585","1287RPM","20km/h"
"1508813139699","1261RPM","20km/h"
"1508813139791","1257RPM","20km/h"
"1508813139897","1236RPM","21km/h"
"1508813140027","1245RPM","21km/h"
"1508813140129","1244RPM","22km/h"
"1508813140236","1245RPM","22km/h"
"1508813140353","1257RPM","22km/h"
"1508813140453","1245RPM","23km/h"
"1508813140555","1259RPM","23km/h"
"1508813140683","1260RPM","23km/h"
"1508813140773","1255RPM","24km/h"
"1508813140867","1260RPM","24km/h"
"1508813140970","1242RPM","24km/h"
"1508813141068","1242RPM","24km/h"
"1508813141170","1241RPM","25km/h"
"1508813141275","1241RPM","25km/h"
"1508813141378","1242RPM","25km/h"
"1508813141530","1234RPM","26km/h"
"1508813141634","1232RPM","26km/h"
"1508813141733","1234RPM","26km/h"
"1508813141829","1230RPM","27km/h"
"1508813141933","1224RPM","27km/h"
"1508813142033","1227RPM","27km/h"
"1508813142129","1221RPM","27km/h"
"1508813142233","1218RPM","28km/h"
"1508813142359","1212RPM","28km/h"
"1508813142468","1211RPM","28km/h"
"1508813142573","1213RPM","28km/h"
"1508813142675","1206RPM","29km/h"
"1508813142799","1206RPM","29km/h"
"1508813142907","1203RPM","29km/h"
"1508813143032","1201RPM","29km/h"
"1508813143138","1199RPM","29km/h"
"1508813143245","1199RPM","30km/h"
"1508813143349","1198RPM","30km/h"
"1508813143452","1196RPM","30km/h"
"1508813143552","1191RPM","30km/h"
"1508813143675","1194RPM","31km/h"
"1508813143779","1184RPM","31km/h"
"1508813143879","1185RPM","31km/h"
"1508813144023","1166RPM","31km/h"
"1508813144128","1168RPM","31km/h"
"1508813144233","1182RPM","32km/h"
"1508813144332","1192RPM","32km/h"
"1508813144434","1211RPM","32km/h"
"1508813144566","1230RPM","32km/h"
"1508813144685","1232RPM","32km/h"
"1508813144788","1235RPM","32km/h"
"1508813144881","1240RPM","32km/h"
"1508813144998","1239RPM","33km/h"
"1508813145108","1240RPM","33km/h"
"1508813145205","1243RPM","33km/h"
"1508813145306","1239RPM","33km/h"
"1508813145414","1241RPM","33km/h"
"1508813145522","1241RPM","33km/h"
"1508813145619","1247RPM","33km/h"
"1508813145750","1230RPM","33km/h"
"1508813145844","1233RPM","33km/h"
"1508813145974","1244RPM","33km/h"
"1508813146074","1229RPM","33km/h"
"1508813146205","1238RPM","32km/h"
"1508813146306","1227RPM","33km/h"
"1508813146412","1237RPM","32km/h"
"1508813146546","1236RPM","32km/h"
"1508813146644","1218RPM","32km/h"
"1508813146750","1226RPM","32km/h"
"1508813146855","1223RPM","32km/h"
"1508813146974","1225RPM","32km/h"
"1508813147077","1230RPM","32km/h"
"1508813147204","1217RPM","32km/h"
"1508813147302","1226RPM","32km/h"
"1508813147405","1233RPM","32km/h"
"1508813147517","1227RPM","32km/h"
"1508813147615","1240RPM","32km/h"
"1508813147716","1235RPM","32km/h"
"1508813147870","1228RPM","32km/h"
"1508813147963","1225RPM","32km/h"
"1508813148064","1230RPM","31km/h"
"1508813148162","1234RPM","31km/h"
"1508813148258","1246RPM","31km/h"
"1508813148370","1251RPM","31km/h"
"1508813148477","1239RPM","31km/h"
"1508813148574","1239RPM","31km/h"
"1508813148687","1238RPM","31km/h"
"1508813148793","1223RPM","31km/h"
"1508813148919","1235RPM","31km/h"
"1508813149024","1245RPM","31km/h"
"1508813149144","1224RPM","30km/h"
"1508813149241","1228RPM","30km/h"
"1508813149349","1236RPM","30km/h"
"1508813149452","1222RPM","30km/h"
"1508813149601","1215RPM","29km/h"
"1508813149703","1203RPM","29km/h"
"1508813149801","1216RPM","29km/h"
"1508813149929","1205RPM","29km/h"
"1508813150038","1222RPM","28km/h"
"1508813150162","1211RPM","28km/h"
"1508813150268","1200RPM","28km/h"
"1508813150374","1215RPM","27km/h"
"1508813150482","1207RPM","27km/h"
"1508813150574","1200RPM","26km/h"
"1508813150673","1226RPM","26km/h"
"1508813150777","1209RPM","26km/h"
"1508813150874","1190RPM","25km/h"
"1508813150977","1201RPM","25km/h"
"1508813151083","1192RPM","24km/h"
"1508813151185","1176RPM","24km/h"
"1508813151295","1169RPM","23km/h"
"1508813151393","1184RPM","22km/h"
"1508813151514","1185RPM","22km/h"
"1508813151623","1192RPM","21km/h"
"1508813151752","1196RPM","20km/h"
"1508813151843","1167RPM","20km/h"
"1508813151953","1161RPM","20km/h"
"1508813152054","1162RPM","19km/h"
"1508813152156","1150RPM","18km/h"
"1508813152263","1146RPM","17km/h"
"1508813152363","1149RPM","16km/h"
"1508813152459","1161RPM","16km/h"
"1508813152569","1179RPM","15km/h"
"1508813152670","1187RPM","14km/h"
"1508813152761","1188RPM","14km/h"
"1508813152873","1153RPM","13km/h"
"1508813152982","1137RPM","13km/h"
"1508813153073","1130RPM","12km/h"
"1508813153180","1123RPM","12km/h"
"1508813153289","1131RPM","12km/h"
"1508813153386","1152RPM","12km/h"
"1508813153492","1168RPM","12km/h"
"1508813153597","1161RPM","12km/h"
"1508813153692","1236RPM","12km/h"
"1508813153792","1269RPM","12km/h"
"1508813153925","1332RPM","13km/h"
"1508813154020","1359RPM","13km/h"
"1508813154150","1372RPM","13km/h"
"1508813154263","1381RPM","13km/h"
"1508813154361","1380RPM","13km/h"
"1508813154466","1393RPM","14km/h"
"1508813154564","1408RPM","14km/h"
"1508813154665","1442RPM","14km/h"
"1508813154773","1485RPM","14km/h"
"1508813154881","1502RPM","14km/h"
"1508813154984","1526RPM","15km/h"
"1508813155084","1535RPM","15km/h"
"1508813155189","1560RPM","15km/h"
"1508813155312","1575RPM","16km/h"
"1508813155412","1585RPM","16km/h"
"1508813155549","1596RPM","17km/h"
"1508813155649","1600RPM","17km/h"
"1508813155757","1599RPM","17km/h"
"1508813155861","1591RPM","18km/h"
"1508813155966","1589RPM","18km/h"
"1508813156067","1596RPM","19km/h"
"1508813156174","1598RPM","19km/h"
"1508813156273","1592RPM","19km/h"
"1508813156407","1554RPM","20km/h"
"1508813156517","1518RPM","20km/h"
"1508813156608","1507RPM","20km/h"
"1508813156746","1473RPM","21km/h"
"1508813156872","1443RPM","21km/h"
"1508813156964","1402RPM","22km/h"
"1508813157071","1373RPM","22km/h"
"1508813157173","1330RPM","23km/h"
"1508813157291","1320RPM","23km/h"
"1508813157394","1327RPM","24km/h"
"1508813157526","1330RPM","24km/h"
"1508813157632","1328RPM","24km/h"
"1508813157728","1338RPM","24km/h"
"1508813157833","1356RPM","25km/h"
"1508813157981","1378RPM","26km/h"
"1508813158102","1409RPM","26km/h"
"1508813158206","1418RPM","26km/h"
"1508813158304","1454RPM","27km/h"
"1508813158407","1466RPM","27km/h"
"1508813158507","1469RPM","28km/h"
"1508813158625","1499RPM","28km/h"
"1508813158754","1500RPM","29km/h"
"1508813158858","1497RPM","29km/h"
"1508813158951","1519RPM","29km/h"
"1508813159063","1527RPM","30km/h"
"1508813159163","1532RPM","30km/h"
"1508813159259","1544RPM","31km/h"
"1508813159382","1544RPM","31km/h"
"1508813159493","1545RPM","32km/h"
"1508813159591","1544RPM","32km/h"
"1508813159700","1533RPM","32km/h"
"1508813159804","1535RPM","33km/h"
"1508813159928","1483RPM","33km/h"
"1508813160048","1427RPM","33km/h"
"1508813160142","1407RPM","33km/h"
"1508813160237","1369RPM","33km/h"
"1508813160368","1337RPM","33km/h"
"1508813160464","1294RPM","33km/h"
"1508813160566","1289RPM","33km/h"
"1508813160669","1256RPM","33km/h"
"1508813160773","1246RPM","34km/h"
"1508813160872","1233RPM","34km/h"
"1508813160975","1225RPM","33km/h"
"1508813161084","1221RPM","34km/h"
"1508813161185","1209RPM","33km/h"
"1508813161297","1214RPM","33km/h"
"1508813161403","1210RPM","33km/h"
"1508813161532","1207RPM","33km/h"
"1508813161629","1212RPM","33km/h"
"1508813161756","1198RPM","33km/h"
"1508813161881","1203RPM","33km/h"
"1508813161991","1207RPM","33km/h"
"1508813162096","1202RPM","33km/h"
"1508813162214","1209RPM","33km/h"
"1508813162318","1217RPM","33km/h"
"1508813162427","1202RPM","33km/h"
"1508813162547","1229RPM","33km/h"
"1508813162652","1219RPM","33km/h"
"1508813162784","1193RPM","33km/h"
"1508813162913","1232RPM","32km/h"
"1508813163019","1211RPM","32km/h"
"1508813163133","1198RPM","32km/h"
"1508813163230","1221RPM","32km/h"
"1508813163339","1227RPM","32km/h"
"1508813163443","1218RPM","32km/h"
"1508813163539","1203RPM","32km/h"
"1508813163642","1205RPM","31km/h"
"1508813163747","1206RPM","31km/h"
"1508813163895","1202RPM","31km/h"
"1508813164001","1200RPM","31km/h"
"1508813164106","1203RPM","30km/h"
"1508813164203","1204RPM","30km/h"
"1508813164313","1197RPM","29km/h"
"1508813164445","1199RPM","29km/h"
"1508813164566","1195RPM","28km/h"
"1508813164672","1188RPM","28km/h"
"1508813164804","1204RPM","28km/h"
"1508813164903","1207RPM","27km/h"
"1508813165004","1201RPM","27km/h"
"1508813165107","1195RPM","26km/h"
"1508813165214","1198RPM","26km/h"
"1508813165343","1208RPM","26km/h"
"1508813165447","1205RPM","25km/h"
"1508813165547","1194RPM","24km/h"
"1508813165657","1192RPM","24km/h"
"1508813165782","1187RPM","23km/h"
"1508813165873","1189RPM","23km/h"
"1508813165980","1177RPM","23km/h"
"1508813166088","1184RPM","22km/h"
"1508813166186","1182RPM","21km/h"
"1508813166294","1174RPM","21km/h"
"1508813166395","1170RPM","20km/h"
"1508813166494","1164RPM","19km/h"
"1508813166599","1178RPM","19km/h"
"1508813166703","1179RPM","18km/h"
"1508813166796","1180RPM","18km/h"
"1508813166903","1165RPM","17km/h"
"1508813167002","1148RPM","16km/h"
"1508813167139","1142RPM","16km/h"
"1508813167241","1147RPM","15km/h"
"1508813167372","1166RPM","14km/h"
"1508813167469","1167RPM","14km/h"
"1508813167580","1162RPM","13km/h"
"1508813167722","1141RPM","12km/h"
"1508813167815","1121RPM","12km/h"
"1508813167922","1089RPM","12km/h"
"1508813168031","1063RPM","11km/h"
"1508813168127","1055RPM","11km/h"
"1508813168231","1033RPM","10km/h"
"1508813168378","1016RPM","9km/h"
"1508813168470","998RPM","9km/h"
"1508813168573","980RPM","8km/h"
"1508813168681","963RPM","8km/h"
"1508813168802","948RPM","7km/h"
"1508813168904","945RPM","7km/h"
"1508813169007","943RPM","6km/h"
"1508813169104","936RPM","6km/h"
"1508813169207","928RPM","5km/h"
"1508813169338","918RPM","5km/h"
"1508813169437","913RPM","4km/h"
"1508813169573","909RPM","4km/h"
"1508813169685","910RPM","3km/h"
"1508813169780","917RPM","3km/h"
"1508813169883","912RPM","3km/h"
"1508813169994","908RPM","2km/h"
"1508813170122","906RPM","2km/h"
"1508813170228","910RPM","1km/h"
"1508813170338","917RPM","0km/h"
"1508813170433","925RPM","0km/h"
"1508813170544","928RPM","0km/h"
"1508813170643","925RPM","0km/h"
"1508813170737","929RPM","0km/h"
"1508813170842","921RPM","0km/h"
"1508813170962","922RPM","0km/h"
"1508813171063","920RPM","0km/h"
"1508813171160","930RPM","0km/h"
"1508813171262","933RPM","0km/h"
"1508813171357","932RPM","0km/h"
"1508813171458","933RPM","0km/h"
"1508813171563","937RPM","0km/h"
"1508813171657","935RPM","0km/h"
"1508813171762","934RPM","0km/h"
"1508813171866","935RPM","0km/h"
"1508813171964","937RPM","0km/h"
"1508813172066","931RPM","0km/h"
"1508813172182","931RPM","0km/h"
"1508813172284","935RPM","0km/h"
"1508813172396","943RPM","0km/h"
"1508813172503","946RPM","0km/h"
"1508813172600","944RPM","0km/h"
"1508813172701","938RPM","0km/h"
"1508813172803","938RPM","0km/h"
"1508813172904","943RPM","0km/h"
"1508813173008","940RPM","0km/h"
"1508813173112","939RPM","0km/h"
"1508813173233","941RPM","0km/h"
"1508813173332","938RPM","0km/h"
"1508813173436","935RPM","0km/h"
"1508813173577","926RPM","0km/h"
"1508813173684","929RPM","0km/h"
"1508813173791","929RPM","0km/h"
"1508813173894","936RPM","0km/h"
"1508813174027","936RPM","0km/h"
"1508813174134","933RPM","0km/h"
"1508813174235","936RPM","0km/h"
"1508813174344","936RPM","0km/h"
"1508813174442","938RPM","0km/h"
"1508813174544","943RPM","0km/h"
"1508813174646","944RPM","0km/h"
"1508813174743","940RPM","0km/h"
"1508813174867","941RPM","0km/h"
"1508813174970","940RPM","0km/h"
"1508813175068","943RPM","0km/h"
"1508813175163","944RPM","0km/h"
"1508813175270","942RPM","0km/h"
"1508813175374","938RPM","0km/h"
"1508813175474","930RPM","0km/h"
"1508813175575","927RPM","0km/h"
"1508813175679","924RPM","0km/h"
"1508813175802","927RPM","0km/h"
"1508813175904","926RPM","0km/h"
"1508813176033","927RPM","0km/h"
"1508813176125","916RPM","0km/h"
"1508813176230","916RPM","0km/h"
"1508813176335","914RPM","0km/h"
"1508813176435","911RPM","0km/h"
"1508813176566","912RPM","0km/h"
"1508813176671","910RPM","0km/h"
"1508813176768","915RPM","0km/h"
"1508813176899","906RPM","0km/h"
"1508813177004","907RPM","0km/h"
"1508813177099","900RPM","0km/h"
"1508813177211","905RPM","0km/h"
"1508813177308","906RPM","0km/h"
"1508813177433","901RPM","0km/h"
"1508813177539","900RPM","0km/h"
"1508813177644","897RPM","0km/h"
"1508813177748","901RPM","0km/h"
"1508813177854","904RPM","0km/h"
"1508813177987","905RPM","0km/h"
"1508813178108","910RPM","0km/h"
"1508813178216","900RPM","0km/h"
"1508813178321","903RPM","0km/h"
"1508813178419","901RPM","0km/h"
"1508813178522","905RPM","0km/h"
"1508813178637","904RPM","0km/h"
"1508813178732","901RPM","0km/h"
"1508813178829","896RPM","0km/h"
"1508813178942","895RPM","0km/h"
"1508813179033","885RPM","0km/h"
"1508813179131","885RPM","0km/h"
"1508813179237","891RPM","0km/h"
"1508813179362","896RPM","0km/h"
"1508813179472","894RPM","0km/h"
"1508813179582","890RPM","0km/h"
"1508813179681","889RPM","0km/h"
"1508813179789","882RPM","0km/h"
"1508813179912","880RPM","0km/h"
"1508813180037","881RPM","0km/h"
"1508813180139","885RPM","0km/h"
"1508813180242","880RPM","0km/h"
"1508813180336","880RPM","0km/h"
"1508813180441","886RPM","0km/h"
"1508813180545","889RPM","0km/h"
"1508813180646","893RPM","0km/h"
"1508813180786","890RPM","0km/h"
"1508813180890","888RPM","0km/h"
"1508813180983","882RPM","0km/h"
"1508813181088","881RPM","0km/h"
"1508813181202","879RPM","0km/h"
"1508813181294","877RPM","0km/h"
"1508813181423","878RPM","0km/h"
"1508813181526","885RPM","0km/h"
"1508813181652","876RPM","0km/h"
"1508813181747","877RPM","0km/h"
"1508813181851","879RPM","0km/h"
"1508813181977","881RPM","0km/h"
"1508813182082","882RPM","0km/h"
"1508813182183","884RPM","0km/h"
"1508813182279","883RPM","0km/h"
"1508813182383","878RPM","0km/h"
"1508813182477","869RPM","0km/h"
"1508813182602","876RPM","0km/h"
"1508813182708","881RPM","0km/h"
"1508813182819","887RPM","0km/h"
"1508813182913","881RPM","0km/h"
"1508813183047","871RPM","0km/h"
"1508813183157","872RPM","0km/h"
"1508813183276","878RPM","0km/h"
"1508813183407","881RPM","0km/h"
"1508813183543","877RPM","0km/h"
"1508813183644","877RPM","0km/h"
"1508813183753","876RPM","0km/h"
"1508813183859","875RPM","0km/h"
"1508813183988","876RPM","0km/h"
"1508813184097","876RPM","0km/h"
"1508813184205","876RPM","0km/h"
"1508813184329","876RPM","0km/h"
"1508813184435","880RPM","0km/h"
"1508813184551","878RPM","0km/h"
"1508813184683","879RPM","0km/h"
"1508813184791","880RPM","0km/h"
"1508813184925","879RPM","0km/h"
"1508813185041","880RPM","0km/h"
"1508813185172","866RPM","0km/h"
"1508813185302","872RPM","0km/h"
"1508813185395","880RPM","0km/h"
"1508813185502","879RPM","0km/h"
"1508813185607","873RPM","0km/h"
"1508813185700","872RPM","0km/h"
"1508813185811","873RPM","0km/h"
"1508813185943","875RPM","0km/h"
"1508813186063","872RPM","0km/h"
"1508813186169","877RPM","0km/h"
"1508813186266","877RPM","0km/h"
"1508813186413","870RPM","0km/h"
"1508813186516","875RPM","0km/h"
"1508813186623","871RPM","0km/h"
"1508813186721","871RPM","0km/h"
"1508813186857","867RPM","0km/h"
"1508813186968","865RPM","0km/h"
"1508813187066","870RPM","0km/h"
"1508813187168","870RPM","0km/h"
"1508813187281","868RPM","0km/h"
"1508813187380","874RPM","0km/h"
"1508813187496","871RPM","0km/h"
"1508813187605","869RPM","0km/h"
"1508813187737","879RPM","0km/h"
"1508813187868","874RPM","0km/h"
"1508813187979","874RPM","0km/h"
"1508813188083","870RPM","0km/h"
"1508813188219","872RPM","0km/h"
"1508813188321","876RPM","0km/h"
"1508813188412","869RPM","0km/h"
"1508813188521","865RPM","0km/h"
"1508813188629","862RPM","0km/h"
"1508813188729","869RPM","0km/h"
"1508813188836","870RPM","0km/h"
"1508813188937","867RPM","0km/h"
"1508813189071","867RPM","0km/h"
"1508813189172","874RPM","0km/h"
"1508813189279","870RPM","0km/h"
"1508813189378","872RPM","0km/h"
"1508813189486","868RPM","0km/h"
"1508813189592","867RPM","0km/h"
"1508813189689","868RPM","0km/h"
"1508813189787","866RPM","0km/h"
"1508813189893","863RPM","0km/h"
"1508813189989","854RPM","0km/h"
"1508813190107","861RPM","0km/h"
"1508813190244","877RPM","0km/h"
"1508813190370","881RPM","0km/h"
"1508813190502","872RPM","0km/h"
"1508813190638","867RPM","0km/h"
"1508813190766","862RPM","0km/h"
"1508813190870","867RPM","0km/h"
"1508813190980","870RPM","0km/h"
"1508813191073","874RPM","0km/h"
"1508813191182","868RPM","0km/h"
"1508813191280","862RPM","0km/h"
"1508813191385","861RPM","0km/h"
"1508813191491","865RPM","0km/h"
"1508813191599","869RPM","0km/h"
"1508813191727","867RPM","0km/h"
"1508813191861","865RPM","0km/h"
"1508813191993","867RPM","0km/h"
"1508813192117","871RPM","0km/h"
"1508813192231","866RPM","0km/h"
"1508813192339","860RPM","0km/h"
"1508813192438","865RPM","0km/h"
"1508813192543","865RPM","0km/h"
"1508813192672","868RPM","0km/h"
"1508813192795","865RPM","0km/h"
"1508813192925","871RPM","0km/h"
"1508813193024","865RPM","0km/h"
"1508813193150","867RPM","0km/h"
"1508813193249","866RPM","0km/h"
"1508813193360","863RPM","0km/h"
"1508813193454","861RPM","0km/h"
"1508813193561","866RPM","0km/h"
"1508813193659","861RPM","0km/h"
"1508813193806","853RPM","0km/h"
"1508813193915","845RPM","0km/h"
"1508813194041","845RPM","1km/h"
"1508813194138","842RPM","2km/h"
"1508813194243","842RPM","2km/h"
"1508813194338","857RPM","2km/h"
"1508813194436","856RPM","2km/h"
"1508813194540","874RPM","2km/h"
"1508813194644","990RPM","3km/h"
"1508813194811","1096RPM","3km/h"
"1508813194907","1256RPM","4km/h"
"1508813195039","1443RPM","4km/h"
"1508813195133","1512RPM","5km/h"
"1508813195238","1591RPM","6km/h"
"1508813195341","1610RPM","6km/h"
"1508813195438","1625RPM","7km/h"
"1508813195545","1641RPM","7km/h"
"1508813195650","1654RPM","8km/h"
"1508813195757","1693RPM","9km/h"
"1508813195864","1741RPM","9km/h"
"1508813195971","1760RPM","10km/h"
"1508813196092","1800RPM","11km/h"
"1508813196199","1792RPM","12km/h"
"1508813196301","1767RPM","12km/h"
"1508813196402","1726RPM","13km/h"
"1508813196513","1714RPM","14km/h"
"1508813196648","1709RPM","15km/h"
"1508813196745","1702RPM","15km/h"
"1508813196847","1692RPM","16km/h"
"1508813196947","1672RPM","16km/h"
"1508813197043","1654RPM","17km/h"
"1508813197144","1624RPM","18km/h"
"1508813197245","1601RPM","18km/h"
"1508813197343","1535RPM","19km/h"
"1508813197450","1493RPM","20km/h"
"1508813197584","1431RPM","20km/h"
"1508813197682","1388RPM","20km/h"
"1508813197793","1347RPM","21km/h"
"1508813197903","1342RPM","21km/h"
"1508813198011","1351RPM","21km/h"
"1508813198119","1387RPM","21km/h"
"1508813198217","1400RPM","21km/h"
"1508813198342","1403RPM","21km/h"
"1508813198444","1422RPM","21km/h"
"1508813198555","1469RPM","21km/h"
"1508813198655","1512RPM","21km/h"
"1508813198758","1630RPM","21km/h"
"1508813198883","1761RPM","21km/h"
"1508813198978","1816RPM","22km/h"
"1508813199134","1897RPM","22km/h"
"1508813199237","1899RPM","23km/h"
"1508813199339","1892RPM","23km/h"
"1508813199447","1882RPM","23km/h"
"1508813199556","1875RPM","24km/h"
"1508813199653","1855RPM","24km/h"
"1508813199762","1850RPM","24km/h"
"1508813199867","1853RPM","25km/h"
"1508813199958","1863RPM","25km/h"
"1508813200060","1871RPM","25km/h"
"1508813200160","1887RPM","25km/h"
"1508813200283","1903RPM","26km/h"
"1508813200418","1913RPM","26km/h"
"1508813200527","1915RPM","27km/h"
"1508813200628","1910RPM","27km/h"
"1508813200734","1906RPM","27km/h"
"1508813200838","1910RPM","28km/h"
"1508813200942","1921RPM","28km/h"
"1508813201051","1888RPM","28km/h"
"1508813201178","1799RPM","28km/h"
"1508813201273","1768RPM","29km/h"
"1508813201383","1692RPM","29km/h"
"1508813201482","1664RPM","30km/h"
"1508813201628","1563RPM","30km/h"
"1508813201738","1529RPM","30km/h"
"1508813201841","1469RPM","30km/h"
"1508813201964","1418RPM","31km/h"
"1508813202069","1360RPM","31km/h"
"1508813202179","1336RPM","31km/h"
"1508813202328","1267RPM","32km/h"
"1508813202426","1253RPM","32km/h"
"1508813202563","1258RPM","32km/h"
"1508813202654","1259RPM","33km/h"
"1508813202756","1265RPM","33km/h"
"1508813202862","1275RPM","33km/h"
"1508813202958","1283RPM","33km/h"
"1508813203068","1276RPM","34km/h"
"1508813203177","1295RPM","34km/h"
"1508813203271","1290RPM","34km/h"
"1508813203372","1318RPM","35km/h"
"1508813203478","1316RPM","35km/h"
"1508813203570","1333RPM","35km/h"
"1508813203673","1345RPM","35km/h"
"1508813203772","1349RPM","36km/h"
"1508813203867","1369RPM","36km/h"
"1508813203977","1376RPM","36km/h"
"1508813204078","1396RPM","37km/h"
"1508813204194","1409RPM","37km/h"
"1508813204300","1417RPM","37km/h"
"1508813204415","1434RPM","38km/h"
"1508813204523","1471RPM","38km/h"
"1508813204634","1491RPM","38km/h"
"1508813204742","1518RPM","39km/h"
"1508813204862","1540RPM","39km/h"
"1508813204990","1579RPM","40km/h"
"1508813205118","1598RPM","40km/h"
"1508813205213","1611RPM","41km/h"
"1508813205326","1625RPM","41km/h"
"1508813205427","1647RPM","41km/h"
"1508813205527","1670RPM","42km/h"
"1508813205660","1678RPM","42km/h"
"1508813205763","1688RPM","42km/h"
"1508813205862","1687RPM","43km/h"
"1508813205967","1695RPM","43km/h"
"1508813206069","1688RPM","44km/h"
"1508813206191","1680RPM","44km/h"
"1508813206295","1681RPM","44km/h"
"1508813206404","1676RPM","45km/h"
"1508813206499","1677RPM","45km/h"
"1508813206603","1686RPM","45km/h"
"1508813206717","1690RPM","46km/h"
"1508813206828","1695RPM","46km/h"
"1508813206922","1695RPM","46km/h"
"1508813207031","1697RPM","47km/h"
"1508813207178","1711RPM","47km/h"
"1508813207286","1730RPM","48km/h"
