timestamp,RPM,Speed
390,914.0RPM,9.0km/h
490,918.0RPM,9.0km/h
590,926.0RPM,9.0km/h
690,944.0RPM,9.0km/h
790,958.0RPM,9.0km/h
890,960.0RPM,9.0km/h
990,967.0RPM,9.0km/h
1090,967.0RPM,9.0km/h
1190,971.0RPM,9.0km/h
300,974.0RPM,9.0km/h
400,980.0RPM,9.0km/h
500,1030.0RPM,9.0km/h
600,1084.0RPM,9.0km/h
800,1144.0RPM,9.0km/h
900,1177.0RPM,9.0km/h
1000,1190.0RPM,9.0km/h
1100,1208.0RPM,9.0km/h
1200,1218.0RPM,9.0km/h
310,1218.0RPM,10.0km/h
410,1210.0RPM,10.0km/h
510,1212.0RPM,10.0km/h
610,1206.0RPM,10.0km/h
710,1199.0RPM,10.0km/h
810,1197.0RPM,10.0km/h
910,1195.0RPM,10.0km/h
1110,1200.0RPM,10.0km/h
1210,1201.0RPM,10.0km/h
320,1213.0RPM,10.0km/h
420,1227.0RPM,10.0km/h
520,1230.0RPM,11.0km/h
620,1236.0RPM,11.0km/h
720,1238.0RPM,11.0km/h
820,1241.0RPM,11.0km/h
920,1236.0RPM,11.0km/h
1020,1231.0RPM,11.0km/h
1120,1222.0RPM,11.0km/h
330,1222.0RPM,11.0km/h
430,1235.0RPM,11.0km/h
530,1257.0RPM,11.0km/h
630,1281.0RPM,11.0km/h
730,1328.0RPM,11.0km/h
830,1347.0RPM,12.0km/h
930,1403.0RPM,12.0km/h
1030,1508.0RPM,12.0km/h
1130,1557.0RPM,12.0km/h
1230,1664.0RPM,13.0km/h
340,1750.0RPM,13.0km/h
540,1787.0RPM,14.0km/h
640,1771.0RPM,14.0km/h
740,1750.0RPM,15.0km/h
840,1738.0RPM,16.0km/h
940,1721.0RPM,16.0km/h
1040,1714.0RPM,16.0km/h
1140,1709.0RPM,17.0km/h
1240,1719.0RPM,17.0km/h
350,1714.0RPM,18.0km/h
450,1682.0RPM,19.0km/h
550,1660.0RPM,19.0km/h
650,1618.0RPM,19.0km/h
750,1573.0RPM,20.0km/h
850,1560.0RPM,20.0km/h
950,1517.0RPM,21.0km/h
1050,1441.0RPM,21.0km/h
1150,1420.0RPM,22.0km/h
1250,1391.0RPM,22.0km/h
360,1379.0RPM,23.0km/h
560,1363.0RPM,23.0km/h
660,1345.0RPM,24.0km/h
760,1312.0RPM,24.0km/h
860,1285.0RPM,24.0km/h
960,1294.0RPM,24.0km/h
1060,1355.0RPM,24.0km/h
1260,1333.0RPM,24.0km/h
370,1290.0RPM,24.0km/h
470,1224.0RPM,24.0km/h
570,1151.0RPM,24.0km/h
670,1064.0RPM,24.0km/h
770,1083.0RPM,24.0km/h
870,1132.0RPM,24.0km/h
970,1235.0RPM,24.0km/h
1070,1262.0RPM,24.0km/h
1170,1254.0RPM,24.0km/h
380,1223.0RPM,23.0km/h
480,1179.0RPM,23.0km/h
580,1139.0RPM,23.0km/h
680,1135.0RPM,23.0km/h
780,1180.0RPM,23.0km/h
880,1202.0RPM,23.0km/h
980,1217.0RPM,23.0km/h
1080,1216.0RPM,23.0km/h
1180,1214.0RPM,23.0km/h
1280,1207.0RPM,23.0km/h
390,1206.0RPM,23.0km/h
490,1204.0RPM,23.0km/h
590,1191.0RPM,23.0km/h
690,1167.0RPM,23.0km/h
790,1163.0RPM,23.0km/h
890,1149.0RPM,22.0km/h
990,1121.0RPM,22.0km/h
1090,1111.0RPM,22.0km/h
1290,1118.0RPM,22.0km/h
400,1107.0RPM,22.0km/h
500,1104.5RPM,22.0km/h
700,1117.0RPM,22.0km/h
800,1131.5RPM,21.0km/h
900,1127.0RPM,21.0km/h
1100,1126.0RPM,21.0km/h
1200,1137.0RPM,20.0km/h
1300,1137.0RPM,20.0km/h
410,1128.0RPM,20.0km/h
510,1123.0RPM,19.0km/h
610,1120.0RPM,19.0km/h
710,1121.0RPM,19.0km/h
810,1104.0RPM,19.0km/h
910,1104.0RPM,18.0km/h
1010,1097.0RPM,18.0km/h
1110,1108.0RPM,17.0km/h
1210,1108.0RPM,17.0km/h
1310,1106.0RPM,17.0km/h
420,1094.0RPM,16.0km/h
520,1097.0RPM,16.0km/h
620,1099.0RPM,15.0km/h
720,1102.0RPM,15.0km/h
820,1101.0RPM,15.0km/h
1020,1102.0RPM,14.0km/h
1120,1069.0RPM,14.0km/h
1220,1067.0RPM,14.0km/h
1320,1063.0RPM,14.0km/h
430,1063.0RPM,13.0km/h
530,1050.0RPM,13.0km/h
630,1045.0RPM,13.0km/h
830,1042.0RPM,13.0km/h
930,1041.0RPM,13.0km/h
1030,1047.0RPM,13.0km/h
1130,1036.0RPM,13.0km/h
1230,1029.0RPM,13.0km/h
1330,1034.0RPM,13.0km/h
440,1030.0RPM,13.0km/h
540,1035.0RPM,12.0km/h
640,1111.0RPM,12.0km/h
840,1252.0RPM,12.0km/h
940,1431.0RPM,13.0km/h
1040,1626.0RPM,13.0km/h
1140,1773.0RPM,13.0km/h
1240,1837.0RPM,14.0km/h
1340,1916.0RPM,14.0km/h
450,1927.0RPM,15.0km/h
550,1902.0RPM,15.0km/h
650,1844.0RPM,16.0km/h
750,1818.0RPM,16.0km/h
850,1780.0RPM,17.0km/h
950,1753.0RPM,17.0km/h
1050,1703.0RPM,18.0km/h
1150,1668.0RPM,18.0km/h
1250,1587.0RPM,19.0km/h
460,1459.0RPM,19.0km/h
560,1402.0RPM,19.0km/h
660,1320.0RPM,19.0km/h
760,1305.0RPM,19.0km/h
860,1293.0RPM,20.0km/h
960,1245.0RPM,20.0km/h
1060,1233.0RPM,20.0km/h
1160,1229.0RPM,20.0km/h
1260,1237.0RPM,20.0km/h
470,1281.0RPM,20.0km/h
570,1291.0RPM,20.0km/h
770,1282.0RPM,20.0km/h
870,1285.0RPM,20.0km/h
970,1312.0RPM,20.0km/h
1070,1322.0RPM,20.0km/h
1170,1335.0RPM,20.0km/h
1270,1302.0RPM,20.0km/h
1370,1279.0RPM,20.0km/h
480,1221.0RPM,20.0km/h
580,1169.0RPM,20.0km/h
680,1145.0RPM,20.0km/h
780,1091.0RPM,20.0km/h
880,1071.0RPM,19.0km/h
980,1073.0RPM,19.0km/h
1080,1157.0RPM,19.0km/h
1180,1182.0RPM,18.0km/h
1280,1188.0RPM,18.0km/h
1380,1164.0RPM,17.0km/h
490,1132.0RPM,17.0km/h
590,1092.0RPM,16.0km/h
790,1040.0RPM,15.0km/h
890,1021.0RPM,15.0km/h
990,994.0RPM,14.0km/h
1090,996.0RPM,13.0km/h
1190,1012.0RPM,13.0km/h
1290,1015.0RPM,12.0km/h
1390,1027.0RPM,12.0km/h
500,1031.0RPM,12.0km/h
600,1033.0RPM,12.0km/h
700,1021.0RPM,12.0km/h
900,1027.0RPM,12.0km/h
1000,1028.0RPM,12.0km/h
1100,1043.0RPM,12.0km/h
1200,1117.0RPM,12.0km/h
1300,1244.0RPM,12.0km/h
1400,1362.0RPM,12.0km/h
510,1417.0RPM,12.0km/h
710,1462.0RPM,12.0km/h
810,1577.0RPM,13.0km/h
910,1665.0RPM,13.0km/h
1010,1682.0RPM,14.0km/h
1110,1710.0RPM,14.0km/h
1210,1715.0RPM,15.0km/h
1310,1694.0RPM,15.0km/h
1410,1651.0RPM,16.0km/h
520,1634.0RPM,16.0km/h
620,1593.0RPM,16.0km/h
720,1575.0RPM,17.0km/h
820,1552.0RPM,17.0km/h
1020,1552.0RPM,17.0km/h
1120,1571.0RPM,18.0km/h
1220,1591.0RPM,18.0km/h
1320,1590.0RPM,19.0km/h
530,1562.0RPM,19.0km/h
630,1521.0RPM,20.0km/h
730,1486.0RPM,20.0km/h
830,1448.0RPM,21.0km/h
930,1426.0RPM,21.0km/h
1030,1384.0RPM,21.0km/h
1230,1319.0RPM,22.0km/h
1330,1317.0RPM,22.0km/h
1430,1324.0RPM,22.0km/h
540,1322.0RPM,23.0km/h
640,1330.0RPM,23.0km/h
740,1341.0RPM,24.0km/h
840,1331.0RPM,24.0km/h
940,1341.0RPM,24.0km/h
1040,1347.0RPM,25.0km/h
1140,1345.0RPM,25.0km/h
1240,1347.0RPM,25.0km/h
1440,1340.0RPM,26.0km/h
550,1351.0RPM,26.0km/h
650,1349.0RPM,26.0km/h
750,1356.0RPM,27.0km/h
850,1356.0RPM,27.0km/h
950,1369.0RPM,28.0km/h
1050,1375.0RPM,28.0km/h
1150,1395.0RPM,28.0km/h
1250,1407.0RPM,29.0km/h
1450,1428.5RPM,29.0km/h
660,1449.0RPM,30.0km/h
760,1450.0RPM,30.0km/h
860,1460.0RPM,30.0km/h
960,1469.0RPM,31.0km/h
1060,1470.0RPM,31.0km/h
1160,1484.0RPM,32.0km/h
1260,1483.0RPM,32.0km/h
1360,1475.0RPM,32.0km/h
1460,1470.0RPM,33.0km/h
570,1473.0RPM,33.0km/h
670,1478.0RPM,33.0km/h
870,1458.0RPM,34.0km/h
970,1461.0RPM,34.0km/h
1070,1444.0RPM,34.0km/h
1170,1450.0RPM,35.0km/h
1270,1431.0RPM,35.0km/h
1370,1431.0RPM,35.0km/h
1470,1410.0RPM,35.0km/h
580,1403.0RPM,36.0km/h
680,1387.0RPM,36.0km/h
780,1371.0RPM,36.0km/h
880,1320.0RPM,36.0km/h
1080,1301.0RPM,36.0km/h
1180,1283.0RPM,36.0km/h
1280,1269.0RPM,37.0km/h
1380,1245.0RPM,37.0km/h
1480,1246.0RPM,37.0km/h
590,1227.0RPM,37.0km/h
690,1194.0RPM,36.0km/h
790,1224.0RPM,36.0km/h
890,1226.0RPM,36.0km/h
1090,1226.0RPM,36.0km/h
1190,1200.0RPM,36.0km/h
1290,1191.0RPM,35.0km/h
1390,1189.0RPM,35.0km/h
600,1190.0RPM,35.0km/h
700,1165.0RPM,35.0km/h
800,1167.0RPM,34.0km/h
900,1166.0RPM,34.0km/h
1000,1172.0RPM,34.0km/h
1100,1169.0RPM,33.0km/h
1200,1184.0RPM,33.0km/h
1300,1183.0RPM,32.0km/h
1400,1191.0RPM,32.0km/h
1500,1187.0RPM,32.0km/h
610,1194.0RPM,31.0km/h
710,1195.0RPM,31.0km/h
810,1196.0RPM,30.0km/h
910,1200.0RPM,30.0km/h
1010,1201.0RPM,30.0km/h
1110,1203.0RPM,29.0km/h
1210,1200.0RPM,29.0km/h
1310,1205.0RPM,29.0km/h
1410,1201.0RPM,28.0km/h
1510,1205.0RPM,28.0km/h
620,1205.0RPM,28.0km/h
720,1198.0RPM,27.0km/h
820,1203.0RPM,26.0km/h
1020,1204.0RPM,26.0km/h
1120,1202.0RPM,26.0km/h
1220,1204.0RPM,25.0km/h
1320,1204.0RPM,25.0km/h
1420,1206.0RPM,24.0km/h
1520,1204.0RPM,24.0km/h
630,1195.0RPM,23.0km/h
830,1193.0RPM,22.0km/h
930,1180.0RPM,22.0km/h
1030,1175.0RPM,21.0km/h
1130,1162.0RPM,20.0km/h
1230,1162.0RPM,20.0km/h
1330,1143.0RPM,19.0km/h
1430,1049.0RPM,18.0km/h
1530,1000.0RPM,18.0km/h
640,1158.0RPM,17.0km/h
740,1197.0RPM,17.0km/h
840,1181.0RPM,16.0km/h
940,1169.0RPM,16.0km/h
1140,1137.0RPM,15.0km/h
1240,1119.0RPM,15.0km/h
1340,1104.0RPM,14.0km/h
1440,1088.0RPM,13.0km/h
1540,1078.0RPM,13.0km/h
650,1061.0RPM,12.0km/h
750,1022.0RPM,12.0km/h
850,1007.0RPM,11.0km/h
950,980.0RPM,11.0km/h
1050,962.0RPM,10.0km/h
1150,934.0RPM,10.0km/h
1350,905.0RPM,9.0km/h
1450,882.0RPM,8.0km/h
1550,860.0RPM,8.0km/h
660,860.0RPM,7.0km/h
760,841.0RPM,7.0km/h
860,823.0RPM,6.0km/h
960,798.0RPM,6.0km/h
1060,782.0RPM,5.0km/h
1260,764.0RPM,5.0km/h
1360,749.0RPM,4.0km/h
1460,744.0RPM,4.0km/h
1560,743.0RPM,3.0km/h
670,741.0RPM,3.0km/h
770,743.0RPM,2.0km/h
870,739.0RPM,2.0km/h
970,737.0RPM,2.0km/h
1070,735.0RPM,1.0km/h
1170,733.0RPM,0.0km/h
1270,729.0RPM,0.0km/h
1370,738.0RPM,0.0km/h
1470,731.0RPM,0.0km/h
1570,728.0RPM,0.0km/h
680,731.0RPM,0.0km/h
780,736.0RPM,0.0km/h
880,735.0RPM,0.0km/h
980,742.0RPM,0.0km/h
1180,745.0RPM,0.0km/h
1280,743.0RPM,0.0km/h
1380,744.0RPM,0.0km/h
1480,742.0RPM,0.0km/h
1580,746.0RPM,0.0km/h
690,748.0RPM,0.0km/h
790,752.0RPM,0.0km/h
890,751.0RPM,0.0km/h
990,750.0RPM,0.0km/h
1090,753.0RPM,0.0km/h
1190,754.0RPM,0.0km/h
1290,754.0RPM,0.0km/h
1390,758.0RPM,0.0km/h
1490,756.0RPM,0.0km/h
1590,751.0RPM,0.0km/h
700,743.0RPM,0.0km/h
800,743.0RPM,0.0km/h
900,745.0RPM,0.0km/h
1000,742.0RPM,0.0km/h
1100,742.0RPM,0.0km/h
1200,742.0RPM,0.0km/h
1400,738.0RPM,0.0km/h
1500,740.0RPM,0.0km/h
1600,742.0RPM,0.0km/h
710,741.0RPM,0.0km/h
810,743.0RPM,0.0km/h
910,742.0RPM,0.0km/h
1010,733.0RPM,0.0km/h
1110,731.0RPM,0.0km/h
1210,728.0RPM,0.0km/h
1310,727.0RPM,0.0km/h
1510,734.0RPM,0.0km/h
1610,738.0RPM,0.0km/h
720,730.0RPM,0.0km/h
820,731.0RPM,0.0km/h
920,729.0RPM,0.0km/h
1020,730.0RPM,0.0km/h
1120,734.0RPM,0.0km/h
1220,734.0RPM,0.0km/h
1320,733.0RPM,0.0km/h
1420,730.0RPM,0.0km/h
1520,723.0RPM,0.0km/h
1620,723.0RPM,0.0km/h
730,732.0RPM,0.0km/h
830,734.0RPM,0.0km/h
930,734.0RPM,0.0km/h
1030,727.0RPM,0.0km/h
1130,723.0RPM,0.0km/h
1230,725.0RPM,0.0km/h
1330,730.0RPM,0.0km/h
1430,730.0RPM,0.0km/h
1530,730.0RPM,0.0km/h
740,727.5RPM,0.0km/h
940,721.0RPM,0.0km/h
1040,724.0RPM,0.0km/h
1140,730.0RPM,0.0km/h
1240,720.0RPM,0.0km/h
1340,714.0RPM,0.0km/h
1440,709.0RPM,0.0km/h
1540,706.0RPM,0.0km/h
1640,702.0RPM,0.0km/h
750,706.0RPM,0.0km/h
850,707.0RPM,0.0km/h
950,715.0RPM,0.0km/h
1050,714.0RPM,0.0km/h
1250,711.0RPM,0.0km/h
1350,710.0RPM,0.0km/h
1450,706.0RPM,0.0km/h
1550,713.0RPM,0.0km/h
1650,714.0RPM,0.0km/h
760,718.0RPM,0.0km/h
860,709.0RPM,0.0km/h
960,708.0RPM,0.0km/h
1060,695.0RPM,0.0km/h
1160,699.0RPM,0.0km/h
1260,708.0RPM,0.0km/h
1360,709.0RPM,0.0km/h
1460,714.0RPM,0.0km/h
1560,706.0RPM,0.0km/h
1660,712.0RPM,0.0km/h
770,708.0RPM,0.0km/h
870,709.0RPM,0.0km/h
1070,711.0RPM,0.0km/h
1170,690.0RPM,0.0km/h
1270,672.0RPM,0.0km/h
1370,672.0RPM,0.0km/h
1470,662.0RPM,0.0km/h
1570,670.0RPM,0.0km/h
1670,690.0RPM,0.0km/h
780,697.0RPM,0.0km/h
880,707.0RPM,0.0km/h
980,718.0RPM,0.0km/h
1080,712.0RPM,0.0km/h
1280,723.0RPM,0.0km/h
1380,720.0RPM,0.0km/h
1480,718.0RPM,0.0km/h
1580,709.0RPM,0.0km/h
1680,710.0RPM,0.0km/h
790,709.0RPM,0.0km/h
890,710.0RPM,0.0km/h
990,708.0RPM,0.0km/h
1090,710.0RPM,0.0km/h
1190,706.0RPM,0.0km/h
1290,702.0RPM,0.0km/h
1390,698.0RPM,0.0km/h
1490,703.0RPM,0.0km/h
1690,703.0RPM,0.0km/h
800,709.0RPM,0.0km/h
900,706.0RPM,0.0km/h
1000,704.0RPM,0.0km/h
1100,705.0RPM,0.0km/h
1200,708.0RPM,0.0km/h
1300,707.0RPM,0.0km/h
1400,712.0RPM,0.0km/h
1500,717.0RPM,0.0km/h
1600,714.0RPM,0.0km/h
1700,712.0RPM,0.0km/h
910,704.0RPM,0.0km/h
1010,698.0RPM,0.0km/h
1110,703.0RPM,0.0km/h
1210,707.0RPM,0.0km/h
1310,703.0RPM,0.0km/h
1410,705.0RPM,0.0km/h
1510,700.0RPM,0.0km/h
1610,706.0RPM,0.0km/h
1710,705.0RPM,0.0km/h
920,704.0RPM,0.0km/h
1020,710.0RPM,0.0km/h
1120,699.0RPM,0.0km/h
1220,702.0RPM,0.0km/h
1420,698.0RPM,0.0km/h
1520,711.0RPM,0.0km/h
1620,708.0RPM,0.0km/h
1720,712.0RPM,0.0km/h
830,702.0RPM,0.0km/h
930,697.0RPM,0.0km/h
1030,703.0RPM,0.0km/h
1130,708.0RPM,0.0km/h
1230,716.0RPM,0.0km/h
1330,709.0RPM,0.0km/h
1430,694.0RPM,0.0km/h
1530,695.0RPM,0.0km/h
1630,689.0RPM,0.0km/h
1730,698.0RPM,0.0km/h
840,697.0RPM,0.0km/h
940,694.0RPM,0.0km/h
1040,697.0RPM,0.0km/h
1240,694.0RPM,0.0km/h
1340,696.0RPM,0.0km/h
1440,706.0RPM,0.0km/h
1540,713.0RPM,0.0km/h
1640,705.0RPM,0.0km/h
1740,707.0RPM,0.0km/h
850,702.0RPM,0.0km/h
950,704.0RPM,0.0km/h
1050,702.0RPM,0.0km/h
1150,707.0RPM,0.0km/h
1250,713.0RPM,0.0km/h
1350,709.0RPM,0.0km/h
1450,706.0RPM,0.0km/h
1550,690.0RPM,0.0km/h
1650,684.0RPM,0.0km/h
860,697.0RPM,0.0km/h
960,697.0RPM,0.0km/h
1060,703.0RPM,0.0km/h
1160,705.0RPM,0.0km/h
1260,700.0RPM,0.0km/h
1360,709.0RPM,0.0km/h
1460,722.0RPM,0.0km/h
1560,749.0RPM,0.0km/h
1660,765.0RPM,0.0km/h
870,805.0RPM,0.0km/h
970,852.0RPM,0.0km/h
1070,889.0RPM,0.0km/h
1170,1079.0RPM,0.0km/h
1270,1297.0RPM,2.0km/h
1370,1491.0RPM,3.0km/h
1570,1613.0RPM,3.0km/h
1670,1650.0RPM,4.0km/h
1770,1669.0RPM,5.0km/h
880,1644.0RPM,6.0km/h
980,1628.0RPM,7.0km/h
1080,1636.0RPM,7.0km/h
1180,1669.0RPM,8.0km/h
1280,1707.0RPM,9.0km/h
1480,1755.0RPM,10.0km/h
1580,1770.0RPM,10.0km/h
1680,1814.0RPM,11.0km/h
1780,1825.0RPM,12.0km/h
890,1784.0RPM,12.0km/h
990,1742.0RPM,13.0km/h
1090,1728.0RPM,14.0km/h
1190,1711.0RPM,14.0km/h
1290,1685.0RPM,15.0km/h
1390,1648.0RPM,15.0km/h
1490,1625.0RPM,16.0km/h
1590,1582.0RPM,16.0km/h
1690,1570.0RPM,17.0km/h
1790,1525.0RPM,18.0km/h
900,1506.0RPM,18.0km/h
1000,1456.0RPM,18.0km/h
1100,1403.0RPM,19.0km/h
1200,1379.0RPM,19.0km/h
1300,1356.0RPM,20.0km/h
1400,1344.0RPM,20.0km/h
1500,1327.0RPM,20.0km/h
1600,1322.0RPM,21.0km/h
1800,1312.0RPM,22.0km/h
910,1320.0RPM,22.0km/h
