timestamp,RPM,Speed
300,1497.0RPM,15.0km/h
400,1493.0RPM,15.0km/h
500,1497.0RPM,16.0km/h
600,1495.0RPM,16.0km/h
700,1486.0RPM,16.0km/h
800,1470.0RPM,17.0km/h
900,1444.0RPM,17.0km/h
1000,1416.0RPM,17.0km/h
1200,1380.0RPM,17.5km/h
410,1324.0RPM,18.0km/h
510,1257.0RPM,18.0km/h
610,1248.0RPM,18.0km/h
710,1207.0RPM,18.0km/h
810,1213.0RPM,18.0km/h
910,1257.0RPM,18.0km/h
1010,1279.0RPM,18.0km/h
1110,1282.0RPM,18.0km/h
1210,1257.0RPM,18.0km/h
320,1251.0RPM,18.0km/h
420,1223.0RPM,18.0km/h
520,1213.0RPM,18.0km/h
620,1193.0RPM,18.0km/h
720,1159.0RPM,18.0km/h
820,1142.0RPM,18.0km/h
920,1097.0RPM,17.0km/h
1020,1094.0RPM,17.0km/h
1120,1076.0RPM,17.0km/h
1220,1056.0RPM,17.0km/h
330,1040.0RPM,17.0km/h
430,1065.0RPM,16.0km/h
630,1051.0RPM,16.0km/h
730,1065.0RPM,16.0km/h
830,1059.0RPM,15.0km/h
930,1038.0RPM,15.0km/h
1030,1050.0RPM,14.0km/h
1130,1046.0RPM,14.0km/h
340,1042.0RPM,14.0km/h
440,1025.0RPM,13.0km/h
540,1012.0RPM,13.0km/h
640,1005.0RPM,13.0km/h
740,1016.0RPM,13.0km/h
840,1024.0RPM,13.0km/h
940,993.0RPM,13.0km/h
1040,1128.0RPM,13.0km/h
1240,1293.0RPM,13.0km/h
350,1428.0RPM,13.0km/h
450,1470.0RPM,13.0km/h
550,1526.0RPM,13.0km/h
650,1611.0RPM,14.0km/h
750,1672.0RPM,14.0km/h
850,1675.0RPM,15.0km/h
950,1659.0RPM,15.0km/h
1050,1632.0RPM,15.0km/h
1150,1629.0RPM,15.0km/h
1250,1628.0RPM,16.0km/h
460,1631.0RPM,16.0km/h
560,1632.0RPM,17.0km/h
660,1630.0RPM,17.0km/h
760,1621.0RPM,18.0km/h
860,1609.0RPM,18.0km/h
960,1588.0RPM,19.0km/h
1060,1546.0RPM,19.0km/h
1160,1512.0RPM,19.0km/h
1260,1457.0RPM,20.0km/h
370,1403.0RPM,20.0km/h
470,1366.0RPM,21.0km/h
570,1307.0RPM,21.0km/h
670,1291.0RPM,21.0km/h
770,1284.0RPM,21.0km/h
870,1256.0RPM,22.0km/h
1070,1288.0RPM,22.0km/h
1170,1346.0RPM,22.0km/h
1270,1377.0RPM,22.0km/h
380,1400.0RPM,21.0km/h
480,1382.0RPM,21.0km/h
580,1357.0RPM,22.0km/h
680,1316.0RPM,21.0km/h
780,1253.0RPM,21.0km/h
880,1198.0RPM,21.0km/h
980,1157.0RPM,21.0km/h
1080,1056.0RPM,20.0km/h
1180,1035.0RPM,20.0km/h
1280,1050.0RPM,20.0km/h
390,1115.0RPM,19.0km/h
490,1150.0RPM,18.0km/h
590,1141.0RPM,18.0km/h
790,1114.0RPM,17.0km/h
890,1070.0RPM,17.0km/h
990,1034.0RPM,16.0km/h
1090,975.0RPM,15.0km/h
1190,957.0RPM,14.0km/h
1290,968.0RPM,14.0km/h
400,974.0RPM,13.0km/h
500,992.0RPM,12.0km/h
600,990.0RPM,11.0km/h
700,979.0RPM,10.0km/h
800,950.0RPM,10.0km/h
900,926.0RPM,9.0km/h
1000,893.0RPM,9.0km/h
1100,852.0RPM,8.0km/h
1200,851.0RPM,7.0km/h
1300,851.0RPM,6.0km/h
410,834.0RPM,6.0km/h
510,829.0RPM,5.0km/h
610,811.0RPM,5.0km/h
810,787.0RPM,4.0km/h
910,783.0RPM,4.0km/h
1010,780.0RPM,3.0km/h
1110,779.0RPM,3.0km/h
1210,775.0RPM,2.0km/h
1310,778.0RPM,2.0km/h
420,763.0RPM,2.0km/h
520,760.0RPM,2.0km/h
620,752.0RPM,0.0km/h
720,748.0RPM,0.0km/h
820,748.0RPM,0.0km/h
920,754.0RPM,0.0km/h
1020,753.0RPM,0.0km/h
1120,746.0RPM,0.0km/h
1320,752.0RPM,0.0km/h
430,765.0RPM,0.0km/h
530,781.0RPM,0.0km/h
630,783.0RPM,0.0km/h
730,782.0RPM,0.0km/h
830,783.0RPM,0.0km/h
930,774.0RPM,0.0km/h
1030,778.0RPM,0.0km/h
1130,788.0RPM,0.0km/h
1230,789.0RPM,0.0km/h
1330,795.0RPM,0.0km/h
540,799.0RPM,0.0km/h
640,795.0RPM,0.0km/h
740,794.0RPM,0.0km/h
840,776.0RPM,0.0km/h
940,775.0RPM,0.0km/h
1040,781.0RPM,0.0km/h
1240,782.0RPM,0.0km/h
1340,777.0RPM,0.0km/h
550,776.0RPM,0.0km/h
750,782.0RPM,0.0km/h
850,783.0RPM,0.0km/h
950,783.0RPM,0.0km/h
1050,785.0RPM,0.0km/h
1150,776.0RPM,0.0km/h
1250,774.0RPM,0.0km/h
1350,786.0RPM,0.0km/h
460,783.0RPM,0.0km/h
660,779.0RPM,0.0km/h
760,786.0RPM,0.0km/h
860,774.0RPM,0.0km/h
960,776.0RPM,0.0km/h
1060,780.0RPM,0.0km/h
1160,782.0RPM,0.0km/h
1260,774.0RPM,0.0km/h
1360,774.0RPM,0.0km/h
470,777.0RPM,0.0km/h
570,782.0RPM,0.0km/h
670,782.0RPM,0.0km/h
870,788.0RPM,0.0km/h
970,783.0RPM,0.0km/h
1070,763.0RPM,0.0km/h
1170,760.0RPM,0.0km/h
1270,766.0RPM,0.0km/h
1370,773.0RPM,0.0km/h
480,778.0RPM,0.0km/h
680,770.0RPM,0.0km/h
780,773.0RPM,0.0km/h
880,770.0RPM,0.0km/h
980,776.0RPM,0.0km/h
1080,783.0RPM,0.0km/h
1280,779.0RPM,0.0km/h
1380,776.0RPM,0.0km/h
490,779.0RPM,0.0km/h
590,773.0RPM,0.0km/h
690,770.0RPM,0.0km/h
790,771.0RPM,0.0km/h
890,769.0RPM,0.0km/h
990,761.0RPM,0.0km/h
1090,771.0RPM,0.0km/h
1190,782.0RPM,0.0km/h
1390,802.0RPM,0.0km/h
500,808.0RPM,0.0km/h
600,813.0RPM,1.0km/h
700,812.0RPM,2.0km/h
800,805.0RPM,2.0km/h
900,805.0RPM,2.0km/h
1000,785.0RPM,2.0km/h
1100,782.0RPM,3.0km/h
1200,777.0RPM,3.0km/h
1300,780.0RPM,3.0km/h
1400,782.0RPM,3.0km/h
510,783.0RPM,3.0km/h
610,791.0RPM,3.0km/h
810,821.0RPM,4.0km/h
910,1147.0RPM,4.0km/h
1010,1456.0RPM,5.0km/h
1110,1623.0RPM,6.0km/h
1210,1726.0RPM,7.0km/h
1310,1753.0RPM,7.0km/h
1410,1776.0RPM,8.0km/h
520,1785.0RPM,9.0km/h
620,1805.0RPM,10.0km/h
820,1825.0RPM,11.0km/h
920,1839.0RPM,12.0km/h
1020,1815.0RPM,12.0km/h
1120,1792.0RPM,13.0km/h
1220,1724.0RPM,14.0km/h
1320,1689.0RPM,15.0km/h
530,1667.0RPM,15.0km/h
630,1660.0RPM,16.0km/h
730,1654.0RPM,16.0km/h
830,1623.0RPM,17.0km/h
930,1603.0RPM,18.0km/h
1030,1570.0RPM,18.0km/h
1130,1520.0RPM,19.0km/h
1230,1505.0RPM,19.0km/h
1330,1468.0RPM,20.0km/h
1430,1425.0RPM,20.0km/h
640,1396.0RPM,21.0km/h
740,1379.0RPM,21.0km/h
840,1392.0RPM,22.0km/h
940,1401.0RPM,22.0km/h
1040,1435.0RPM,22.0km/h
1140,1446.0RPM,23.0km/h
1240,1473.0RPM,23.0km/h
1340,1482.0RPM,24.0km/h
1440,1493.0RPM,24.0km/h
550,1502.0RPM,25.0km/h
650,1522.0RPM,25.0km/h
750,1535.0RPM,25.0km/h
850,1543.0RPM,26.0km/h
950,1566.0RPM,26.0km/h
1050,1568.0RPM,27.0km/h
1150,1583.0RPM,28.0km/h
1350,1594.0RPM,28.0km/h
1450,1591.0RPM,28.0km/h
560,1607.0RPM,29.0km/h
660,1601.0RPM,30.0km/h
760,1600.0RPM,30.0km/h
860,1589.0RPM,30.0km/h
960,1575.0RPM,31.0km/h
1060,1566.0RPM,31.0km/h
1160,1553.0RPM,32.0km/h
1260,1530.0RPM,32.0km/h
1360,1510.0RPM,32.0km/h
1460,1499.0RPM,33.0km/h
570,1475.0RPM,33.0km/h
770,1447.0RPM,33.0km/h
870,1443.0RPM,34.0km/h
970,1412.0RPM,34.0km/h
1070,1373.0RPM,34.0km/h
1170,1335.0RPM,34.0km/h
1270,1306.0RPM,34.0km/h
1370,1256.0RPM,34.0km/h
1470,1247.0RPM,35.0km/h
580,1217.0RPM,34.0km/h
680,1217.0RPM,34.0km/h
880,1193.0RPM,34.0km/h
980,1196.0RPM,34.0km/h
1080,1187.0RPM,34.0km/h
1180,1182.0RPM,34.0km/h
1280,1176.0RPM,34.0km/h
1380,1162.0RPM,35.0km/h
1480,1161.0RPM,35.0km/h
590,1154.0RPM,35.0km/h
790,1157.0RPM,35.0km/h
890,1154.0RPM,35.0km/h
990,1149.0RPM,35.0km/h
1090,1141.0RPM,35.0km/h
1190,1148.0RPM,35.0km/h
1290,1159.0RPM,35.0km/h
1390,1180.0RPM,35.0km/h
1490,1184.0RPM,35.0km/h
600,1210.0RPM,35.0km/h
800,1211.0RPM,35.0km/h
900,1196.0RPM,35.0km/h
1000,1215.0RPM,35.0km/h
1200,1180.0RPM,35.0km/h
1300,1276.0RPM,35.0km/h
1400,1239.0RPM,35.0km/h
1500,1192.0RPM,34.0km/h
610,1220.0RPM,34.0km/h
710,1217.0RPM,34.0km/h
810,1198.0RPM,34.0km/h
910,1172.0RPM,34.0km/h
1010,1175.0RPM,34.0km/h
1210,1157.0RPM,34.0km/h
1310,1160.0RPM,34.0km/h
1410,1141.0RPM,34.0km/h
1510,1143.0RPM,34.0km/h
620,1143.0RPM,35.0km/h
820,1145.0RPM,35.0km/h
920,1146.0RPM,34.0km/h
1020,1145.0RPM,35.0km/h
1120,1149.0RPM,35.0km/h
1220,1155.0RPM,35.0km/h
1320,1152.0RPM,35.0km/h
1420,1156.0RPM,35.0km/h
1520,1154.0RPM,35.0km/h
630,1155.0RPM,35.0km/h
730,1153.0RPM,35.0km/h
830,1152.0RPM,35.0km/h
1030,1150.0RPM,35.0km/h
1130,1152.0RPM,35.0km/h
1230,1145.0RPM,35.0km/h
1330,1154.0RPM,35.0km/h
1430,1141.0RPM,35.0km/h
640,1145.0RPM,35.0km/h
840,1183.0RPM,35.0km/h
940,1196.0RPM,35.0km/h
1040,1208.0RPM,35.0km/h
1140,1245.0RPM,35.0km/h
1240,1246.0RPM,35.0km/h
1340,1205.0RPM,35.0km/h
1440,1220.0RPM,35.0km/h
1540,1229.0RPM,34.0km/h
650,1214.0RPM,34.0km/h
750,1211.0RPM,34.0km/h
850,1204.0RPM,34.0km/h
950,1218.0RPM,34.0km/h
1050,1241.0RPM,34.0km/h
1150,1235.0RPM,33.0km/h
1250,1230.0RPM,33.0km/h
1350,1228.0RPM,33.0km/h
1550,1211.0RPM,33.0km/h
660,1214.0RPM,32.0km/h
760,1218.0RPM,32.0km/h
860,1223.0RPM,32.0km/h
960,1230.0RPM,32.0km/h
1060,1220.0RPM,31.0km/h
1160,1236.0RPM,31.0km/h
1260,1231.0RPM,31.0km/h
1360,1246.0RPM,31.0km/h
1460,1234.0RPM,30.0km/h
1560,1244.0RPM,30.0km/h
670,1253.0RPM,30.0km/h
770,1282.0RPM,30.0km/h
970,1241.0RPM,30.0km/h
1070,1241.0RPM,30.0km/h
1170,1240.0RPM,30.0km/h
1270,1224.0RPM,30.0km/h
1470,1227.0RPM,30.0km/h
1570,1224.0RPM,30.0km/h
680,1237.0RPM,30.0km/h
780,1253.0RPM,31.0km/h
880,1278.0RPM,31.0km/h
980,1270.0RPM,31.0km/h
1080,1296.0RPM,31.0km/h
1180,1294.0RPM,31.0km/h
1280,1316.0RPM,32.0km/h
1480,1323.0RPM,32.0km/h
1580,1348.0RPM,32.0km/h
690,1356.0RPM,33.0km/h
790,1371.0RPM,33.0km/h
890,1378.0RPM,33.0km/h
990,1401.0RPM,34.0km/h
1190,1424.0RPM,34.0km/h
1290,1427.0RPM,34.0km/h
1390,1428.0RPM,34.0km/h
1490,1433.0RPM,35.0km/h
700,1450.5RPM,35.5km/h
800,1456.0RPM,36.0km/h
900,1463.0RPM,36.0km/h
1000,1479.0RPM,36.0km/h
1100,1487.0RPM,37.0km/h
1300,1505.0RPM,37.0km/h
1400,1528.0RPM,37.0km/h
1500,1530.0RPM,38.0km/h
1600,1545.0RPM,38.0km/h
710,1549.0RPM,38.0km/h
810,1566.0RPM,39.0km/h
910,1569.0RPM,39.0km/h
1010,1583.0RPM,39.0km/h
1110,1586.0RPM,40.0km/h
1210,1587.0RPM,40.0km/h
1310,1599.0RPM,41.0km/h
1410,1591.0RPM,41.0km/h
1510,1593.0RPM,41.0km/h
1610,1594.0RPM,42.0km/h
820,1592.0RPM,42.0km/h
920,1581.0RPM,42.0km/h
1020,1588.0RPM,43.0km/h
1120,1590.0RPM,43.0km/h
1220,1590.0RPM,43.0km/h
1320,1587.0RPM,44.0km/h
1420,1591.0RPM,44.0km/h
1520,1585.0RPM,44.0km/h
1620,1583.0RPM,45.0km/h
730,1577.0RPM,45.0km/h
830,1582.0RPM,45.0km/h
930,1575.0RPM,46.0km/h
1030,1574.0RPM,46.0km/h
1230,1570.0RPM,47.0km/h
1330,1561.0RPM,47.0km/h
1430,1555.0RPM,47.0km/h
1530,1557.0RPM,47.0km/h
1630,1554.0RPM,48.0km/h
740,1547.0RPM,48.0km/h
940,1536.0RPM,48.0km/h
1040,1537.0RPM,48.0km/h
1140,1530.0RPM,49.0km/h
1240,1528.0RPM,49.0km/h
1340,1530.0RPM,49.0km/h
1440,1526.0RPM,50.0km/h
1640,1529.0RPM,50.0km/h
750,1549.5RPM,50.0km/h
850,1555.0RPM,51.0km/h
1050,1571.0RPM,51.0km/h
1150,1575.0RPM,51.0km/h
1250,1586.0RPM,51.0km/h
1350,1583.0RPM,52.0km/h
1450,1598.0RPM,52.0km/h
1550,1594.0RPM,52.0km/h
760,1594.0RPM,52.0km/h
860,1594.0RPM,53.0km/h
960,1598.0RPM,53.0km/h
1060,1596.0RPM,53.0km/h
1160,1596.0RPM,54.0km/h
1260,1594.0RPM,54.0km/h
1360,1597.0RPM,54.0km/h
1460,1591.0RPM,54.0km/h
1560,1593.0RPM,54.0km/h
1660,1586.0RPM,55.0km/h
770,1589.0RPM,55.0km/h
870,1591.0RPM,55.0km/h
970,1586.0RPM,55.0km/h
1070,1583.0RPM,56.0km/h
1170,1590.0RPM,56.0km/h
1270,1584.0RPM,56.0km/h
1370,1589.0RPM,56.0km/h
1470,1585.0RPM,57.0km/h
1670,1591.0RPM,57.0km/h
780,1591.0RPM,57.0km/h
880,1591.0RPM,57.0km/h
980,1585.0RPM,58.0km/h
1180,1576.0RPM,58.0km/h
1280,1562.0RPM,58.0km/h
1380,1547.0RPM,58.0km/h
1480,1527.0RPM,58.0km/h
1580,1517.0RPM,58.0km/h
1680,1491.0RPM,59.0km/h
790,1484.0RPM,59.0km/h
890,1473.0RPM,59.0km/h
990,1458.0RPM,59.0km/h
1090,1460.0RPM,59.0km/h
1190,1453.0RPM,59.0km/h
1290,1452.0RPM,59.0km/h
1390,1452.0RPM,59.0km/h
1490,1456.0RPM,60.0km/h
1690,1462.0RPM,60.0km/h
800,1466.0RPM,60.0km/h
900,1462.0RPM,60.0km/h
1000,1469.0RPM,60.0km/h
1100,1476.0RPM,60.0km/h
1200,1472.0RPM,60.0km/h
1300,1479.0RPM,60.0km/h
1400,1483.0RPM,60.0km/h
1500,1489.0RPM,61.0km/h
1600,1489.0RPM,61.0km/h
1700,1490.0RPM,61.0km/h
810,1498.0RPM,61.0km/h
910,1500.0RPM,61.0km/h
1010,1499.0RPM,61.0km/h
1110,1500.0RPM,61.0km/h
1310,1507.0RPM,61.0km/h
1410,1508.0RPM,62.0km/h
1510,1508.0RPM,62.0km/h
1610,1519.0RPM,62.0km/h
1710,1515.0RPM,62.0km/h
820,1519.0RPM,62.0km/h
920,1521.0RPM,62.0km/h
1020,1518.0RPM,62.0km/h
1120,1513.0RPM,62.0km/h
1220,1505.0RPM,62.0km/h
1320,1506.0RPM,62.0km/h
1420,1500.0RPM,63.0km/h
1520,1507.0RPM,63.0km/h
1620,1507.0RPM,63.0km/h
1720,1502.0RPM,63.0km/h
830,1513.0RPM,63.0km/h
930,1515.0RPM,63.0km/h
1130,1516.0RPM,63.0km/h
1230,1519.0RPM,63.0km/h
1330,1523.0RPM,63.0km/h
1430,1516.0RPM,63.0km/h
1530,1525.0RPM,63.0km/h
1630,1529.0RPM,64.0km/h
840,1522.0RPM,64.0km/h
940,1528.0RPM,64.0km/h
1040,1516.0RPM,64.0km/h
1140,1499.0RPM,64.0km/h
1240,1464.0RPM,64.0km/h
1440,1435.0RPM,64.0km/h
1540,1426.0RPM,64.0km/h
1640,1403.0RPM,64.0km/h
1740,1379.0RPM,64.0km/h
850,1369.0RPM,64.0km/h
950,1354.0RPM,64.0km/h
1050,1344.0RPM,64.0km/h
1150,1337.0RPM,64.0km/h
1350,1334.0RPM,64.0km/h
1450,1324.0RPM,64.0km/h
1550,1332.0RPM,64.0km/h
1650,1332.0RPM,64.0km/h
1750,1326.0RPM,64.0km/h
860,1328.0RPM,64.0km/h
960,1330.0RPM,64.0km/h
1060,1325.0RPM,64.0km/h
1160,1325.0RPM,64.0km/h
1260,1328.0RPM,64.0km/h
1360,1327.0RPM,64.0km/h
1460,1326.0RPM,64.0km/h
1560,1331.0RPM,64.0km/h
1660,1325.0RPM,64.0km/h
1760,1328.0RPM,64.0km/h
870,1329.0RPM,63.0km/h
970,1326.0RPM,63.0km/h
1070,1331.0RPM,64.0km/h
1170,1328.0RPM,63.0km/h
1370,1331.0RPM,64.0km/h
1470,1329.0RPM,63.0km/h
1570,1329.0RPM,63.0km/h
1670,1332.0RPM,63.0km/h
1770,1334.0RPM,63.0km/h
880,1330.0RPM,64.0km/h
980,1340.0RPM,64.0km/h
1080,1338.0RPM,64.0km/h
1180,1334.0RPM,64.0km/h
1280,1340.0RPM,64.0km/h
1480,1339.0RPM,64.0km/h
1580,1339.0RPM,64.0km/h
1680,1334.0RPM,64.0km/h
1780,1337.0RPM,64.0km/h
890,1336.0RPM,64.0km/h
990,1339.0RPM,64.0km/h
1090,1337.0RPM,64.0km/h
1190,1341.0RPM,64.0km/h
1290,1339.0RPM,64.0km/h
1390,1336.0RPM,64.0km/h
1590,1341.0RPM,64.0km/h
1690,1344.0RPM,64.0km/h
1790,1344.0RPM,64.0km/h
900,1338.0RPM,64.0km/h
1000,1343.0RPM,64.0km/h
1100,1349.0RPM,64.0km/h
1200,1351.0RPM,64.0km/h
1300,1350.0RPM,64.0km/h
1400,1352.0RPM,64.0km/h
1500,1354.0RPM,64.0km/h
1700,1353.0RPM,64.0km/h
1800,1353.0RPM,64.0km/h
910,1355.0RPM,64.0km/h
1010,1357.0RPM,64.0km/h
1110,1360.0RPM,64.0km/h
1210,1362.0RPM,64.0km/h
1310,1361.0RPM,64.0km/h
