sys_time,RPM,Speed
1970-01-01 00:00:10.100,855.0RPM,0.0km/h
1970-01-01 00:00:10.200,848.0RPM,0.0km/h
1970-01-01 00:00:10.400,848.0RPM,0.0km/h
1970-01-01 00:00:10.500,844.0RPM,0.0km/h
1970-01-01 00:00:10.600,841.0RPM,0.0km/h
1970-01-01 00:00:10.700,830.0RPM,0.0km/h
1970-01-01 00:00:10.800,825.0RPM,0.0km/h
1970-01-01 00:00:10.900,825.0RPM,0.0km/h
1970-01-01 00:00:11.000,801.0RPM,0.0km/h
1970-01-01 00:00:11.100,796.0RPM,0.0km/h
1970-01-01 00:00:11.200,799.0RPM,0.0km/h
1970-01-01 00:00:11.300,809.0RPM,1.0km/h
1970-01-01 00:00:11.500,813.0RPM,1.0km/h
1970-01-01 00:00:11.600,809.0RPM,2.0km/h
1970-01-01 00:00:11.700,808.0RPM,2.0km/h
1970-01-01 00:00:11.800,808.0RPM,2.0km/h
1970-01-01 00:00:11.900,818.0RPM,2.0km/h
1970-01-01 00:00:12.000,801.0RPM,2.0km/h
1970-01-01 00:00:12.100,800.0RPM,2.0km/h
1970-01-01 00:00:12.200,808.0RPM,2.0km/h
1970-01-01 00:00:12.300,813.0RPM,2.0km/h
1970-01-01 00:00:12.400,812.0RPM,2.0km/h
1970-01-01 00:00:12.500,811.0RPM,3.0km/h
1970-01-01 00:00:12.600,818.0RPM,3.0km/h
1970-01-01 00:00:12.700,819.0RPM,3.0km/h
1970-01-01 00:00:12.800,825.0RPM,3.0km/h
1970-01-01 00:00:12.900,819.0RPM,3.0km/h
1970-01-01 00:00:13.100,816.0RPM,3.0km/h
1970-01-01 00:00:13.200,804.0RPM,3.0km/h
1970-01-01 00:00:13.300,816.0RPM,3.0km/h
1970-01-01 00:00:13.400,830.0RPM,3.0km/h
1970-01-01 00:00:13.500,820.0RPM,3.0km/h
1970-01-01 00:00:13.600,825.0RPM,4.0km/h
1970-01-01 00:00:13.800,836.0RPM,4.0km/h
1970-01-01 00:00:13.900,839.0RPM,4.0km/h
1970-01-01 00:00:14.000,850.0RPM,4.0km/h
1970-01-01 00:00:14.100,851.0RPM,4.0km/h
1970-01-01 00:00:14.200,851.0RPM,4.0km/h
1970-01-01 00:00:14.300,850.0RPM,4.0km/h
1970-01-01 00:00:14.500,856.0RPM,4.0km/h
1970-01-01 00:00:14.600,851.0RPM,4.0km/h
1970-01-01 00:00:14.700,848.0RPM,4.0km/h
1970-01-01 00:00:14.800,849.0RPM,4.0km/h
1970-01-01 00:00:14.900,847.0RPM,4.0km/h
1970-01-01 00:00:15.000,833.0RPM,4.0km/h
1970-01-01 00:00:15.100,836.0RPM,4.0km/h
1970-01-01 00:00:15.300,832.0RPM,4.0km/h
1970-01-01 00:00:15.400,833.0RPM,5.0km/h
1970-01-01 00:00:15.500,837.0RPM,5.0km/h
1970-01-01 00:00:15.600,844.0RPM,5.0km/h
1970-01-01 00:00:15.700,834.0RPM,5.0km/h
1970-01-01 00:00:15.800,836.0RPM,5.0km/h
1970-01-01 00:00:15.900,834.0RPM,5.0km/h
1970-01-01 00:00:16.000,841.0RPM,5.0km/h
1970-01-01 00:00:16.100,830.0RPM,4.0km/h
1970-01-01 00:00:16.200,815.0RPM,4.0km/h
1970-01-01 00:00:16.300,812.0RPM,4.0km/h
1970-01-01 00:00:16.400,820.0RPM,4.0km/h
1970-01-01 00:00:16.500,830.0RPM,4.0km/h
1970-01-01 00:00:16.600,834.0RPM,4.0km/h
1970-01-01 00:00:16.700,831.0RPM,5.0km/h
1970-01-01 00:00:16.800,842.0RPM,5.0km/h
1970-01-01 00:00:16.900,861.0RPM,5.0km/h
1970-01-01 00:00:17.000,884.0RPM,5.0km/h
1970-01-01 00:00:17.100,929.0RPM,5.0km/h
1970-01-01 00:00:17.200,959.0RPM,5.0km/h
1970-01-01 00:00:17.400,980.0RPM,5.0km/h
1970-01-01 00:00:17.500,989.0RPM,5.0km/h
1970-01-01 00:00:17.600,1038.0RPM,5.0km/h
1970-01-01 00:00:17.700,1112.0RPM,5.0km/h
1970-01-01 00:00:17.800,1210.0RPM,6.0km/h
1970-01-01 00:00:17.900,1258.0RPM,6.0km/h
1970-01-01 00:00:18.000,1367.0RPM,6.0km/h
1970-01-01 00:00:18.100,1419.0RPM,6.0km/h
1970-01-01 00:00:18.200,1495.0RPM,7.0km/h
1970-01-01 00:00:18.300,1519.0RPM,7.0km/h
1970-01-01 00:00:18.400,1568.0RPM,8.0km/h
1970-01-01 00:00:18.500,1604.0RPM,8.0km/h
1970-01-01 00:00:18.600,1619.0RPM,9.0km/h
1970-01-01 00:00:18.700,1661.0RPM,9.0km/h
1970-01-01 00:00:18.800,1689.0RPM,10.0km/h
1970-01-01 00:00:18.900,1736.0RPM,10.0km/h
1970-01-01 00:00:19.000,1765.0RPM,11.0km/h
1970-01-01 00:00:19.100,1730.0RPM,11.0km/h
1970-01-01 00:00:19.200,1688.0RPM,12.0km/h
1970-01-01 00:00:19.300,1621.0RPM,13.0km/h
1970-01-01 00:00:19.500,1597.0RPM,13.0km/h
1970-01-01 00:00:19.600,1569.0RPM,14.0km/h
1970-01-01 00:00:19.700,1573.0RPM,14.0km/h
1970-01-01 00:00:19.800,1584.0RPM,15.0km/h
1970-01-01 00:00:19.900,1581.0RPM,15.0km/h
1970-01-01 00:00:20.000,1571.0RPM,16.0km/h
1970-01-01 00:00:20.100,1550.0RPM,16.0km/h
1970-01-01 00:00:20.200,1530.0RPM,17.0km/h
1970-01-01 00:00:20.300,1493.0RPM,18.0km/h
1970-01-01 00:00:20.500,1439.0RPM,18.0km/h
1970-01-01 00:00:20.600,1426.0RPM,19.0km/h
1970-01-01 00:00:20.700,1410.0RPM,19.0km/h
1970-01-01 00:00:20.800,1404.0RPM,19.0km/h
1970-01-01 00:00:20.900,1392.0RPM,20.0km/h
1970-01-01 00:00:21.000,1386.0RPM,21.0km/h
1970-01-01 00:00:21.100,1376.0RPM,21.0km/h
1970-01-01 00:00:21.200,1368.0RPM,22.0km/h
1970-01-01 00:00:21.300,1366.0RPM,21.0km/h
1970-01-01 00:00:21.400,1356.0RPM,22.0km/h
1970-01-01 00:00:21.500,1356.0RPM,23.0km/h
1970-01-01 00:00:21.700,1331.0RPM,23.0km/h
1970-01-01 00:00:21.800,1320.0RPM,23.0km/h
1970-01-01 00:00:21.900,1286.0RPM,24.0km/h
1970-01-01 00:00:22.000,1282.0RPM,24.0km/h
1970-01-01 00:00:22.100,1292.0RPM,24.0km/h
1970-01-01 00:00:22.200,1304.0RPM,24.0km/h
1970-01-01 00:00:22.300,1319.0RPM,24.0km/h
1970-01-01 00:00:22.400,1325.0RPM,24.0km/h
1970-01-01 00:00:22.500,1319.0RPM,24.0km/h
1970-01-01 00:00:22.600,1227.0RPM,24.0km/h
1970-01-01 00:00:22.800,1197.0RPM,24.0km/h
1970-01-01 00:00:23.000,1110.0RPM,24.0km/h
1970-01-01 00:00:23.100,1167.0RPM,24.0km/h
1970-01-01 00:00:23.200,1206.0RPM,24.0km/h
1970-01-01 00:00:23.300,1254.0RPM,24.0km/h
1970-01-01 00:00:23.400,1263.0RPM,24.0km/h
1970-01-01 00:00:23.500,1253.0RPM,24.0km/h
1970-01-01 00:00:23.600,1206.0RPM,24.0km/h
1970-01-01 00:00:23.700,1192.0RPM,24.0km/h
1970-01-01 00:00:23.800,1156.0RPM,24.0km/h
1970-01-01 00:00:23.900,1115.0RPM,24.0km/h
1970-01-01 00:00:24.100,1120.0RPM,24.0km/h
1970-01-01 00:00:24.200,1111.0RPM,24.0km/h
1970-01-01 00:00:24.300,1096.0RPM,24.0km/h
1970-01-01 00:00:24.400,1106.0RPM,23.0km/h
1970-01-01 00:00:24.500,1144.0RPM,23.0km/h
1970-01-01 00:00:24.600,1153.0RPM,23.0km/h
1970-01-01 00:00:24.700,1154.0RPM,23.0km/h
1970-01-01 00:00:24.800,1153.0RPM,23.0km/h
1970-01-01 00:00:24.900,1152.0RPM,22.0km/h
1970-01-01 00:00:25.000,1149.0RPM,22.0km/h
1970-01-01 00:00:25.100,1143.0RPM,22.0km/h
1970-01-01 00:00:25.200,1140.0RPM,22.0km/h
1970-01-01 00:00:25.300,1135.0RPM,21.0km/h
1970-01-01 00:00:25.400,1131.0RPM,21.0km/h
1970-01-01 00:00:25.600,1131.0RPM,21.0km/h
1970-01-01 00:00:25.700,1136.0RPM,20.0km/h
1970-01-01 00:00:25.800,1124.0RPM,20.0km/h
1970-01-01 00:00:25.900,1113.0RPM,20.0km/h
1970-01-01 00:00:26.000,1123.0RPM,19.0km/h
1970-01-01 00:00:26.100,1117.0RPM,19.0km/h
1970-01-01 00:00:26.200,1112.0RPM,19.0km/h
1970-01-01 00:00:26.300,1117.0RPM,18.0km/h
1970-01-01 00:00:26.400,1112.0RPM,18.0km/h
1970-01-01 00:00:26.500,1099.0RPM,18.0km/h
1970-01-01 00:00:26.600,1107.0RPM,17.0km/h
1970-01-01 00:00:26.700,1113.0RPM,17.0km/h
1970-01-01 00:00:26.800,1092.0RPM,17.0km/h
1970-01-01 00:00:26.900,1096.0RPM,16.0km/h
1970-01-01 00:00:27.100,1100.0RPM,16.0km/h
1970-01-01 00:00:27.200,1116.0RPM,16.0km/h
1970-01-01 00:00:27.300,1107.0RPM,16.0km/h
1970-01-01 00:00:27.400,1114.0RPM,15.0km/h
1970-01-01 00:00:27.500,1125.0RPM,15.0km/h
1970-01-01 00:00:27.600,1123.0RPM,15.0km/h
1970-01-01 00:00:27.700,1116.0RPM,15.0km/h
1970-01-01 00:00:27.800,1090.0RPM,15.0km/h
1970-01-01 00:00:27.900,1085.0RPM,15.0km/h
1970-01-01 00:00:28.000,1081.0RPM,14.0km/h
1970-01-01 00:00:28.100,1080.0RPM,14.0km/h
1970-01-01 00:00:28.200,1075.0RPM,14.0km/h
1970-01-01 00:00:28.300,1070.0RPM,14.0km/h
1970-01-01 00:00:28.400,1149.0RPM,14.0km/h
1970-01-01 00:00:28.600,1228.0RPM,14.0km/h
1970-01-01 00:00:28.800,1286.0RPM,14.0km/h
1970-01-01 00:00:28.900,1299.0RPM,14.0km/h
1970-01-01 00:00:29.000,1300.0RPM,14.0km/h
1970-01-01 00:00:29.100,1284.0RPM,14.0km/h
1970-01-01 00:00:29.200,1283.0RPM,14.0km/h
1970-01-01 00:00:29.300,1291.0RPM,14.0km/h
1970-01-01 00:00:29.400,1299.0RPM,14.0km/h
1970-01-01 00:00:29.500,1353.0RPM,14.0km/h
1970-01-01 00:00:29.700,1424.0RPM,14.0km/h
1970-01-01 00:00:29.800,1478.0RPM,15.0km/h
1970-01-01 00:00:29.900,1497.0RPM,15.0km/h
1970-01-01 00:00:30.000,1497.0RPM,15.0km/h
1970-01-01 00:00:30.100,1493.0RPM,15.0km/h
1970-01-01 00:00:30.200,1497.0RPM,16.0km/h
1970-01-01 00:00:30.300,1495.0RPM,16.0km/h
1970-01-01 00:00:30.400,1486.0RPM,16.0km/h
1970-01-01 00:00:30.500,1470.0RPM,17.0km/h
1970-01-01 00:00:30.600,1444.0RPM,17.0km/h
1970-01-01 00:00:30.700,1416.0RPM,17.0km/h
1970-01-01 00:00:30.900,1380.0RPM,17.5km/h
1970-01-01 00:00:31.100,1324.0RPM,18.0km/h
1970-01-01 00:00:31.200,1257.0RPM,18.0km/h
1970-01-01 00:00:31.300,1248.0RPM,18.0km/h
1970-01-01 00:00:31.400,1207.0RPM,18.0km/h
1970-01-01 00:00:31.500,1213.0RPM,18.0km/h
1970-01-01 00:00:31.600,1257.0RPM,18.0km/h
1970-01-01 00:00:31.700,1279.0RPM,18.0km/h
1970-01-01 00:00:31.800,1282.0RPM,18.0km/h
1970-01-01 00:00:31.900,1257.0RPM,18.0km/h
1970-01-01 00:00:32.000,1251.0RPM,18.0km/h
1970-01-01 00:00:32.100,1223.0RPM,18.0km/h
1970-01-01 00:00:32.200,1213.0RPM,18.0km/h
1970-01-01 00:00:32.300,1193.0RPM,18.0km/h
1970-01-01 00:00:32.400,1159.0RPM,18.0km/h
1970-01-01 00:00:32.500,1142.0RPM,18.0km/h
1970-01-01 00:00:32.600,1097.0RPM,17.0km/h
1970-01-01 00:00:32.700,1094.0RPM,17.0km/h
1970-01-01 00:00:32.800,1076.0RPM,17.0km/h
1970-01-01 00:00:32.900,1056.0RPM,17.0km/h
1970-01-01 00:00:33.000,1040.0RPM,17.0km/h
1970-01-01 00:00:33.100,1065.0RPM,16.0km/h
1970-01-01 00:00:33.300,1051.0RPM,16.0km/h
1970-01-01 00:00:33.400,1065.0RPM,16.0km/h
1970-01-01 00:00:33.500,1059.0RPM,15.0km/h
1970-01-01 00:00:33.600,1038.0RPM,15.0km/h
1970-01-01 00:00:33.700,1050.0RPM,14.0km/h
1970-01-01 00:00:33.800,1046.0RPM,14.0km/h
1970-01-01 00:00:34.000,1042.0RPM,14.0km/h
1970-01-01 00:00:34.100,1025.0RPM,13.0km/h
1970-01-01 00:00:34.200,1012.0RPM,13.0km/h
1970-01-01 00:00:34.300,1005.0RPM,13.0km/h
1970-01-01 00:00:34.400,1016.0RPM,13.0km/h
1970-01-01 00:00:34.500,1024.0RPM,13.0km/h
1970-01-01 00:00:34.600,993.0RPM,13.0km/h
1970-01-01 00:00:34.700,1128.0RPM,13.0km/h
1970-01-01 00:00:34.900,1293.0RPM,13.0km/h
1970-01-01 00:00:35.000,1428.0RPM,13.0km/h
1970-01-01 00:00:35.100,1470.0RPM,13.0km/h
1970-01-01 00:00:35.200,1526.0RPM,13.0km/h
1970-01-01 00:00:35.300,1611.0RPM,14.0km/h
1970-01-01 00:00:35.400,1672.0RPM,14.0km/h
1970-01-01 00:00:35.500,1675.0RPM,15.0km/h
1970-01-01 00:00:35.600,1659.0RPM,15.0km/h
1970-01-01 00:00:35.700,1632.0RPM,15.0km/h
1970-01-01 00:00:35.800,1629.0RPM,15.0km/h
1970-01-01 00:00:35.900,1628.0RPM,16.0km/h
1970-01-01 00:00:36.100,1631.0RPM,16.0km/h
1970-01-01 00:00:36.200,1632.0RPM,17.0km/h
1970-01-01 00:00:36.300,1630.0RPM,17.0km/h
1970-01-01 00:00:36.400,1621.0RPM,18.0km/h
1970-01-01 00:00:36.500,1609.0RPM,18.0km/h
1970-01-01 00:00:36.600,1588.0RPM,19.0km/h
1970-01-01 00:00:36.700,1546.0RPM,19.0km/h
1970-01-01 00:00:36.800,1512.0RPM,19.0km/h
1970-01-01 00:00:36.900,1457.0RPM,20.0km/h
1970-01-01 00:00:37.000,1403.0RPM,20.0km/h
1970-01-01 00:00:37.100,1366.0RPM,21.0km/h
1970-01-01 00:00:37.200,1307.0RPM,21.0km/h
1970-01-01 00:00:37.300,1291.0RPM,21.0km/h
1970-01-01 00:00:37.400,1284.0RPM,21.0km/h
1970-01-01 00:00:37.500,1256.0RPM,22.0km/h
1970-01-01 00:00:37.700,1288.0RPM,22.0km/h
1970-01-01 00:00:37.800,1346.0RPM,22.0km/h
1970-01-01 00:00:37.900,1377.0RPM,22.0km/h
1970-01-01 00:00:38.000,1400.0RPM,21.0km/h
1970-01-01 00:00:38.100,1382.0RPM,21.0km/h
1970-01-01 00:00:38.200,1357.0RPM,22.0km/h
1970-01-01 00:00:38.300,1316.0RPM,21.0km/h
1970-01-01 00:00:38.400,1253.0RPM,21.0km/h
1970-01-01 00:00:38.500,1198.0RPM,21.0km/h
1970-01-01 00:00:38.600,1157.0RPM,21.0km/h
1970-01-01 00:00:38.700,1056.0RPM,20.0km/h
1970-01-01 00:00:38.800,1035.0RPM,20.0km/h
1970-01-01 00:00:38.900,1050.0RPM,20.0km/h
1970-01-01 00:00:39.000,1115.0RPM,19.0km/h
1970-01-01 00:00:39.100,1150.0RPM,18.0km/h
1970-01-01 00:00:39.200,1141.0RPM,18.0km/h
1970-01-01 00:00:39.400,1114.0RPM,17.0km/h
1970-01-01 00:00:39.500,1070.0RPM,17.0km/h
1970-01-01 00:00:39.600,1034.0RPM,16.0km/h
1970-01-01 00:00:39.700,975.0RPM,15.0km/h
1970-01-01 00:00:39.800,957.0RPM,14.0km/h
1970-01-01 00:00:39.900,968.0RPM,14.0km/h
1970-01-01 00:00:40.000,974.0RPM,13.0km/h
1970-01-01 00:00:40.100,992.0RPM,12.0km/h
1970-01-01 00:00:40.200,990.0RPM,11.0km/h
1970-01-01 00:00:40.300,979.0RPM,10.0km/h
1970-01-01 00:00:40.400,950.0RPM,10.0km/h
1970-01-01 00:00:40.500,926.0RPM,9.0km/h
1970-01-01 00:00:40.600,893.0RPM,9.0km/h
1970-01-01 00:00:40.700,852.0RPM,8.0km/h
1970-01-01 00:00:40.800,851.0RPM,7.0km/h
1970-01-01 00:00:40.900,851.0RPM,6.0km/h
1970-01-01 00:00:41.000,834.0RPM,6.0km/h
1970-01-01 00:00:41.100,829.0RPM,5.0km/h
1970-01-01 00:00:41.200,811.0RPM,5.0km/h
1970-01-01 00:00:41.400,787.0RPM,4.0km/h
1970-01-01 00:00:41.500,783.0RPM,4.0km/h
1970-01-01 00:00:41.600,780.0RPM,3.0km/h
1970-01-01 00:00:41.700,779.0RPM,3.0km/h
1970-01-01 00:00:41.800,775.0RPM,2.0km/h
1970-01-01 00:00:41.900,778.0RPM,2.0km/h
1970-01-01 00:00:42.000,763.0RPM,2.0km/h
1970-01-01 00:00:42.100,760.0RPM,2.0km/h
1970-01-01 00:00:42.200,752.0RPM,0.0km/h
1970-01-01 00:00:42.300,748.0RPM,0.0km/h
1970-01-01 00:00:42.400,748.0RPM,0.0km/h
1970-01-01 00:00:42.500,754.0RPM,0.0km/h
1970-01-01 00:00:42.600,753.0RPM,0.0km/h
1970-01-01 00:00:42.700,746.0RPM,0.0km/h
1970-01-01 00:00:42.900,752.0RPM,0.0km/h
1970-01-01 00:00:43.000,765.0RPM,0.0km/h
1970-01-01 00:00:43.100,781.0RPM,0.0km/h
1970-01-01 00:00:43.200,783.0RPM,0.0km/h
1970-01-01 00:00:43.300,782.0RPM,0.0km/h
1970-01-01 00:00:43.400,783.0RPM,0.0km/h
1970-01-01 00:00:43.500,774.0RPM,0.0km/h
1970-01-01 00:00:43.600,778.0RPM,0.0km/h
1970-01-01 00:00:43.700,788.0RPM,0.0km/h
1970-01-01 00:00:43.800,789.0RPM,0.0km/h
1970-01-01 00:00:43.900,795.0RPM,0.0km/h
1970-01-01 00:00:44.100,799.0RPM,0.0km/h
1970-01-01 00:00:44.200,795.0RPM,0.0km/h
1970-01-01 00:00:44.300,794.0RPM,0.0km/h
1970-01-01 00:00:44.400,776.0RPM,0.0km/h
1970-01-01 00:00:44.500,775.0RPM,0.0km/h
1970-01-01 00:00:44.600,781.0RPM,0.0km/h
1970-01-01 00:00:44.800,782.0RPM,0.0km/h
1970-01-01 00:00:44.900,777.0RPM,0.0km/h
1970-01-01 00:00:45.100,776.0RPM,0.0km/h
1970-01-01 00:00:45.300,782.0RPM,0.0km/h
1970-01-01 00:00:45.400,783.0RPM,0.0km/h
1970-01-01 00:00:45.500,783.0RPM,0.0km/h
1970-01-01 00:00:45.600,785.0RPM,0.0km/h
1970-01-01 00:00:45.700,776.0RPM,0.0km/h
1970-01-01 00:00:45.800,774.0RPM,0.0km/h
1970-01-01 00:00:45.900,786.0RPM,0.0km/h
1970-01-01 00:00:46.000,783.0RPM,0.0km/h
1970-01-01 00:00:46.200,779.0RPM,0.0km/h
1970-01-01 00:00:46.300,786.0RPM,0.0km/h
1970-01-01 00:00:46.400,774.0RPM,0.0km/h
1970-01-01 00:00:46.500,776.0RPM,0.0km/h
1970-01-01 00:00:46.600,780.0RPM,0.0km/h
1970-01-01 00:00:46.700,782.0RPM,0.0km/h
1970-01-01 00:00:46.800,774.0RPM,0.0km/h
1970-01-01 00:00:46.900,774.0RPM,0.0km/h
1970-01-01 00:00:47.000,777.0RPM,0.0km/h
1970-01-01 00:00:47.100,782.0RPM,0.0km/h
1970-01-01 00:00:47.200,782.0RPM,0.0km/h
1970-01-01 00:00:47.400,788.0RPM,0.0km/h
1970-01-01 00:00:47.500,783.0RPM,0.0km/h
1970-01-01 00:00:47.600,763.0RPM,0.0km/h
1970-01-01 00:00:47.700,760.0RPM,0.0km/h
1970-01-01 00:00:47.800,766.0RPM,0.0km/h
1970-01-01 00:00:47.900,773.0RPM,0.0km/h
1970-01-01 00:00:48.000,778.0RPM,0.0km/h
1970-01-01 00:00:48.200,770.0RPM,0.0km/h
1970-01-01 00:00:48.300,773.0RPM,0.0km/h
1970-01-01 00:00:48.400,770.0RPM,0.0km/h
1970-01-01 00:00:48.500,776.0RPM,0.0km/h
1970-01-01 00:00:48.600,783.0RPM,0.0km/h
1970-01-01 00:00:48.800,779.0RPM,0.0km/h
1970-01-01 00:00:48.900,776.0RPM,0.0km/h
1970-01-01 00:00:49.000,779.0RPM,0.0km/h
1970-01-01 00:00:49.100,773.0RPM,0.0km/h
1970-01-01 00:00:49.200,770.0RPM,0.0km/h
1970-01-01 00:00:49.300,771.0RPM,0.0km/h
1970-01-01 00:00:49.400,769.0RPM,0.0km/h
1970-01-01 00:00:49.500,761.0RPM,0.0km/h
1970-01-01 00:00:49.600,771.0RPM,0.0km/h
1970-01-01 00:00:49.700,782.0RPM,0.0km/h
1970-01-01 00:00:49.900,802.0RPM,0.0km/h
1970-01-01 00:00:50.000,808.0RPM,0.0km/h
1970-01-01 00:00:50.100,813.0RPM,1.0km/h
1970-01-01 00:00:50.200,812.0RPM,2.0km/h
1970-01-01 00:00:50.300,805.0RPM,2.0km/h
1970-01-01 00:00:50.400,805.0RPM,2.0km/h
1970-01-01 00:00:50.500,785.0RPM,2.0km/h
1970-01-01 00:00:50.600,782.0RPM,3.0km/h
1970-01-01 00:00:50.700,777.0RPM,3.0km/h
1970-01-01 00:00:50.800,780.0RPM,3.0km/h
1970-01-01 00:00:50.900,782.0RPM,3.0km/h
1970-01-01 00:00:51.000,783.0RPM,3.0km/h
1970-01-01 00:00:51.100,791.0RPM,3.0km/h
1970-01-01 00:00:51.300,821.0RPM,4.0km/h
1970-01-01 00:00:51.400,1147.0RPM,4.0km/h
1970-01-01 00:00:51.500,1456.0RPM,5.0km/h
1970-01-01 00:00:51.600,1623.0RPM,6.0km/h
1970-01-01 00:00:51.700,1726.0RPM,7.0km/h
1970-01-01 00:00:51.800,1753.0RPM,7.0km/h
1970-01-01 00:00:51.900,1776.0RPM,8.0km/h
1970-01-01 00:00:52.000,1785.0RPM,9.0km/h
1970-01-01 00:00:52.100,1805.0RPM,10.0km/h
1970-01-01 00:00:52.300,1825.0RPM,11.0km/h
1970-01-01 00:00:52.400,1839.0RPM,12.0km/h
1970-01-01 00:00:52.500,1815.0RPM,12.0km/h
1970-01-01 00:00:52.600,1792.0RPM,13.0km/h
1970-01-01 00:00:52.700,1724.0RPM,14.0km/h
1970-01-01 00:00:52.800,1689.0RPM,15.0km/h
1970-01-01 00:00:53.000,1667.0RPM,15.0km/h
1970-01-01 00:00:53.100,1660.0RPM,16.0km/h
1970-01-01 00:00:53.200,1654.0RPM,16.0km/h
1970-01-01 00:00:53.300,1623.0RPM,17.0km/h
1970-01-01 00:00:53.400,1603.0RPM,18.0km/h
1970-01-01 00:00:53.500,1570.0RPM,18.0km/h
1970-01-01 00:00:53.600,1520.0RPM,19.0km/h
