timestamp,RPM,Speed
250,1354.5RPM,22.0km/h
450,1314.0RPM,22.0km/h
650,1265.0RPM,21.0km/h
850,1227.5RPM,20.5km/h
1050,1246.0RPM,19.5km/h
260,1256.5RPM,19.0km/h
460,1260.0RPM,18.0km/h
660,1259.0RPM,17.0km/h
860,1264.0RPM,17.0km/h
1060,1254.0RPM,16.0km/h
270,1223.0RPM,15.0km/h
470,1211.5RPM,14.0km/h
670,1202.0RPM,12.5km/h
870,1170.0RPM,12.0km/h
1070,1146.0RPM,11.0km/h
280,1122.5RPM,10.0km/h
480,1092.5RPM,9.5km/h
680,1067.0RPM,8.0km/h
880,1058.0RPM,7.0km/h
1080,1048.5RPM,6.5km/h
290,1027.5RPM,6.0km/h
490,1016.0RPM,5.0km/h
690,1006.0RPM,5.0km/h
890,1003.5RPM,4.5km/h
1090,998.0RPM,4.0km/h
300,1004.0RPM,4.0km/h
500,1002.5RPM,4.0km/h
700,1008.5RPM,5.0km/h
900,1017.0RPM,5.0km/h
1100,1018.0RPM,5.0km/h
310,1014.5RPM,5.0km/h
510,1004.0RPM,5.0km/h
710,1012.0RPM,5.0km/h
910,1009.0RPM,4.0km/h
1110,995.0RPM,4.0km/h
320,998.5RPM,4.0km/h
520,1008.5RPM,5.0km/h
720,1005.5RPM,5.0km/h
920,1048.5RPM,6.0km/h
1120,1104.0RPM,6.0km/h
330,1121.0RPM,7.0km/h
530,1161.0RPM,8.0km/h
730,1234.0RPM,8.0km/h
930,1373.0RPM,9.0km/h
1130,1448.0RPM,10.0km/h
340,1481.5RPM,10.5km/h
540,1525.0RPM,12.0km/h
740,1652.0RPM,12.0km/h
940,1676.0RPM,13.0km/h
1140,1623.5RPM,14.0km/h
350,1537.0RPM,14.5km/h
550,1505.5RPM,15.0km/h
750,1456.0RPM,16.0km/h
950,1436.5RPM,17.0km/h
1150,1436.0RPM,18.0km/h
360,1408.5RPM,18.5km/h
560,1384.5RPM,20.0km/h
760,1375.5RPM,21.0km/h
960,1374.0RPM,22.0km/h
1160,1359.5RPM,23.0km/h
370,1353.5RPM,24.0km/h
570,1347.0RPM,25.0km/h
770,1335.0RPM,25.0km/h
970,1342.0RPM,26.0km/h
1170,1353.5RPM,27.0km/h
380,1369.0RPM,28.0km/h
580,1403.0RPM,29.0km/h
780,1427.0RPM,30.0km/h
980,1440.5RPM,30.0km/h
1180,1458.0RPM,31.0km/h
390,1462.0RPM,31.5km/h
590,1475.0RPM,32.5km/h
790,1488.0RPM,33.0km/h
990,1482.0RPM,33.5km/h
1190,1491.5RPM,34.5km/h
400,1490.5RPM,35.0km/h
600,1501.0RPM,36.0km/h
800,1507.0RPM,36.5km/h
1000,1510.0RPM,37.0km/h
1200,1516.5RPM,38.0km/h
410,1529.5RPM,38.5km/h
610,1555.0RPM,39.0km/h
810,1574.0RPM,40.0km/h
1010,1588.5RPM,40.5km/h
1210,1599.0RPM,41.0km/h
420,1600.0RPM,41.5km/h
620,1609.0RPM,42.5km/h
820,1614.0RPM,43.0km/h
1020,1608.5RPM,44.0km/h
1220,1618.0RPM,44.0km/h
430,1608.0RPM,45.0km/h
630,1602.0RPM,45.5km/h
830,1597.0RPM,46.0km/h
1030,1587.0RPM,47.0km/h
1230,1571.0RPM,47.0km/h
440,1522.0RPM,47.0km/h
640,1463.5RPM,48.0km/h
840,1404.0RPM,48.0km/h
1040,1362.5RPM,48.0km/h
1240,1319.5RPM,48.5km/h
450,1282.5RPM,49.0km/h
650,1258.0RPM,49.0km/h
850,1249.5RPM,49.5km/h
1050,1239.0RPM,50.0km/h
1250,1233.0RPM,50.0km/h
460,1220.0RPM,50.0km/h
660,1208.0RPM,50.0km/h
860,1191.5RPM,50.5km/h
1060,1187.5RPM,51.0km/h
1260,1185.5RPM,50.0km/h
470,1197.5RPM,50.5km/h
670,1193.0RPM,51.0km/h
870,1204.0RPM,50.0km/h
1070,1204.5RPM,50.0km/h
1270,1200.0RPM,50.0km/h
480,1214.0RPM,50.0km/h
680,1215.5RPM,50.0km/h
880,1229.0RPM,50.0km/h
1080,1210.5RPM,50.0km/h
1280,1228.5RPM,50.0km/h
490,1227.0RPM,50.0km/h
690,1233.0RPM,49.0km/h
890,1230.5RPM,49.5km/h
1090,1231.0RPM,49.0km/h
1290,1234.0RPM,49.0km/h
500,1231.0RPM,49.0km/h
700,1228.5RPM,49.0km/h
900,1238.0RPM,49.0km/h
1100,1230.0RPM,48.0km/h
1300,1235.0RPM,48.0km/h
510,1232.5RPM,48.0km/h
710,1238.5RPM,48.0km/h
910,1234.0RPM,48.0km/h
1110,1239.0RPM,48.0km/h
1310,1249.0RPM,47.0km/h
520,1243.5RPM,47.0km/h
720,1222.0RPM,46.5km/h
920,1211.0RPM,46.0km/h
1120,1210.0RPM,45.0km/h
1320,1220.0RPM,45.0km/h
530,1236.0RPM,44.0km/h
730,1248.5RPM,44.0km/h
930,1241.5RPM,44.0km/h
1130,1248.0RPM,44.0km/h
1330,1243.5RPM,43.0km/h
540,1229.5RPM,42.5km/h
740,1225.0RPM,42.0km/h
940,1225.5RPM,41.0km/h
1140,1233.0RPM,41.0km/h
1340,1231.5RPM,39.5km/h
550,1218.0RPM,39.0km/h
750,1227.5RPM,38.0km/h
950,1237.5RPM,37.5km/h
1150,1248.0RPM,37.0km/h
1350,1236.5RPM,36.5km/h
560,1224.5RPM,35.5km/h
760,1215.0RPM,34.0km/h
960,1209.0RPM,33.0km/h
1160,1216.0RPM,32.0km/h
1360,1206.5RPM,31.0km/h
570,1212.5RPM,30.0km/h
770,1222.0RPM,29.0km/h
970,1217.0RPM,27.5km/h
1170,1201.0RPM,27.0km/h
1370,1208.5RPM,25.5km/h
580,1213.0RPM,24.5km/h
780,1198.0RPM,22.5km/h
980,1199.5RPM,21.5km/h
1180,1187.5RPM,20.5km/h
1380,1178.5RPM,18.5km/h
590,1149.0RPM,17.0km/h
790,1151.5RPM,15.5km/h
990,1156.0RPM,14.0km/h
1190,1171.0RPM,13.5km/h
1390,1183.5RPM,13.0km/h
600,1198.0RPM,13.0km/h
800,1200.0RPM,13.0km/h
1000,1292.0RPM,13.0km/h
1200,1481.5RPM,13.0km/h
1400,1608.5RPM,13.0km/h
610,1605.5RPM,14.0km/h
810,1550.0RPM,14.0km/h
1010,1547.5RPM,15.0km/h
1210,1566.0RPM,15.5km/h
1410,1589.5RPM,16.5km/h
620,1616.0RPM,17.5km/h
820,1593.0RPM,18.0km/h
1020,1583.5RPM,19.0km/h
1220,1557.0RPM,20.0km/h
1420,1496.0RPM,20.5km/h
630,1420.5RPM,21.5km/h
830,1415.5RPM,22.5km/h
1030,1417.5RPM,23.0km/h
1230,1424.0RPM,24.0km/h
1430,1416.0RPM,25.0km/h
640,1417.5RPM,26.0km/h
840,1424.5RPM,26.5km/h
1040,1440.0RPM,27.5km/h
1240,1455.0RPM,28.0km/h
1440,1456.0RPM,29.0km/h
650,1476.0RPM,29.5km/h
850,1521.5RPM,30.5km/h
1050,1558.5RPM,31.5km/h
1250,1577.0RPM,32.0km/h
1450,1579.5RPM,33.0km/h
660,1581.5RPM,34.0km/h
860,1563.0RPM,35.0km/h
1060,1557.5RPM,35.0km/h
1260,1554.5RPM,36.0km/h
1460,1559.0RPM,37.0km/h
670,1559.5RPM,38.0km/h
870,1554.5RPM,38.5km/h
1070,1541.0RPM,39.0km/h
1270,1521.0RPM,39.5km/h
1470,1485.0RPM,40.0km/h
680,1454.0RPM,41.0km/h
880,1414.0RPM,41.0km/h
1080,1381.5RPM,42.0km/h
1280,1357.5RPM,42.0km/h
1480,1331.0RPM,43.0km/h
690,1289.5RPM,43.0km/h
890,1254.5RPM,43.0km/h
1090,1237.0RPM,43.0km/h
1290,1227.0RPM,43.0km/h
1490,1234.0RPM,43.0km/h
700,1221.0RPM,43.0km/h
900,1196.5RPM,42.5km/h
1100,1180.5RPM,42.0km/h
1300,1161.0RPM,41.0km/h
1500,1160.0RPM,40.0km/h
710,1162.0RPM,39.5km/h
910,1185.5RPM,38.5km/h
1110,1174.0RPM,37.0km/h
1310,1187.5RPM,36.5km/h
1510,1197.0RPM,35.5km/h
720,1200.0RPM,34.0km/h
920,1207.0RPM,33.0km/h
1120,1198.5RPM,32.0km/h
1320,1193.5RPM,30.5km/h
1520,1212.0RPM,30.0km/h
730,1208.0RPM,28.5km/h
930,1216.5RPM,27.5km/h
1130,1188.5RPM,26.5km/h
1330,1195.5RPM,25.5km/h
1530,1216.0RPM,24.5km/h
740,1224.0RPM,23.0km/h
940,1212.0RPM,23.0km/h
1140,1197.5RPM,21.5km/h
1340,1214.5RPM,21.0km/h
1540,1234.5RPM,20.0km/h
750,1253.5RPM,20.0km/h
950,1268.0RPM,20.0km/h
1150,1297.0RPM,20.0km/h
1350,1413.0RPM,20.0km/h
1550,1448.0RPM,20.0km/h
760,1515.0RPM,20.0km/h
960,1605.0RPM,20.5km/h
1160,1704.0RPM,21.0km/h
1360,1793.5RPM,21.5km/h
1560,1804.0RPM,22.0km/h
770,1755.5RPM,23.0km/h
970,1704.0RPM,24.0km/h
1170,1660.5RPM,24.5km/h
1370,1569.0RPM,25.5km/h
1570,1502.0RPM,26.0km/h
780,1492.5RPM,27.0km/h
980,1499.0RPM,28.0km/h
1180,1510.0RPM,29.0km/h
1380,1530.0RPM,29.5km/h
1580,1543.0RPM,30.0km/h
790,1577.0RPM,31.0km/h
990,1598.0RPM,32.0km/h
1190,1613.0RPM,33.0km/h
1390,1618.0RPM,33.5km/h
1590,1619.5RPM,34.0km/h
800,1595.5RPM,35.0km/h
1000,1590.5RPM,36.0km/h
1200,1584.0RPM,37.0km/h
1400,1584.5RPM,37.0km/h
1600,1588.5RPM,38.0km/h
810,1589.0RPM,38.5km/h
1010,1586.5RPM,39.0km/h
1210,1590.0RPM,40.0km/h
1410,1593.0RPM,40.5km/h
1610,1596.5RPM,41.0km/h
820,1601.0RPM,42.0km/h
1020,1604.0RPM,42.0km/h
1220,1602.5RPM,42.5km/h
1420,1608.0RPM,43.5km/h
1620,1613.0RPM,44.0km/h
830,1616.5RPM,44.5km/h
1030,1624.5RPM,45.0km/h
1230,1629.0RPM,46.0km/h
1430,1627.0RPM,46.0km/h
1630,1631.5RPM,47.0km/h
840,1629.0RPM,47.0km/h
1040,1632.0RPM,48.0km/h
1240,1641.5RPM,48.5km/h
1440,1646.0RPM,49.0km/h
1640,1647.5RPM,49.5km/h
850,1654.0RPM,50.0km/h
1050,1653.0RPM,50.5km/h
1250,1652.0RPM,51.0km/h
1450,1659.0RPM,52.0km/h
1650,1660.0RPM,52.0km/h
860,1658.0RPM,52.5km/h
1060,1666.5RPM,53.0km/h
1260,1663.5RPM,53.5km/h
1460,1660.0RPM,54.0km/h
1660,1646.0RPM,54.0km/h
870,1623.0RPM,55.0km/h
1070,1575.0RPM,55.0km/h
1270,1542.0RPM,55.0km/h
1470,1491.0RPM,56.0km/h
1670,1446.5RPM,56.0km/h
880,1410.5RPM,56.0km/h
1080,1383.0RPM,57.0km/h
1280,1371.5RPM,57.0km/h
1480,1360.0RPM,57.0km/h
1680,1351.5RPM,57.5km/h
890,1349.5RPM,58.0km/h
1090,1350.0RPM,58.0km/h
1290,1360.5RPM,58.0km/h
1490,1359.5RPM,58.0km/h
1690,1367.0RPM,58.5km/h
900,1372.0RPM,59.0km/h
1100,1381.5RPM,59.0km/h
1300,1382.5RPM,59.0km/h
1500,1390.5RPM,59.0km/h
1700,1399.0RPM,60.0km/h
910,1404.0RPM,60.0km/h
1110,1406.0RPM,60.0km/h
1310,1393.0RPM,60.0km/h
1510,1378.5RPM,60.0km/h
1710,1344.0RPM,60.0km/h
920,1313.5RPM,60.0km/h
1120,1290.0RPM,60.0km/h
1320,1279.5RPM,60.0km/h
1520,1273.0RPM,60.0km/h
1720,1271.5RPM,60.0km/h
930,1272.5RPM,60.0km/h
1130,1274.0RPM,60.0km/h
1330,1273.5RPM,60.0km/h
1530,1269.5RPM,60.0km/h
1730,1271.0RPM,60.0km/h
940,1269.0RPM,60.0km/h
1140,1272.0RPM,60.0km/h
1340,1275.0RPM,60.0km/h
1540,1271.5RPM,60.0km/h
1740,1273.0RPM,60.0km/h
950,1273.5RPM,60.0km/h
1150,1272.5RPM,60.0km/h
1350,1276.0RPM,60.0km/h
1550,1273.5RPM,60.0km/h
1750,1271.0RPM,60.0km/h
960,1271.5RPM,60.0km/h
1160,1273.5RPM,60.0km/h
1360,1271.0RPM,60.0km/h
1560,1275.0RPM,60.0km/h
1760,1271.5RPM,60.0km/h
970,1274.0RPM,60.0km/h
1170,1269.5RPM,60.0km/h
1370,1270.0RPM,60.0km/h
1570,1265.0RPM,60.0km/h
1770,1267.0RPM,60.0km/h
980,1268.0RPM,60.0km/h
1180,1267.5RPM,60.0km/h
1380,1268.5RPM,60.0km/h
1580,1266.5RPM,60.0km/h
1780,1265.5RPM,60.0km/h
990,1267.0RPM,60.0km/h
1190,1267.5RPM,60.0km/h
1390,1269.0RPM,60.0km/h
1590,1268.5RPM,60.0km/h
1790,1271.5RPM,60.0km/h
1000,1271.5RPM,60.0km/h
1200,1273.0RPM,60.0km/h
1400,1274.5RPM,60.0km/h
1600,1273.0RPM,60.0km/h
1800,1277.0RPM,60.0km/h
1010,1275.0RPM,60.0km/h
1210,1275.5RPM,60.0km/h
1410,1276.0RPM,60.0km/h
1610,1277.5RPM,60.0km/h
1810,1274.5RPM,60.0km/h
1020,1276.0RPM,60.0km/h
1220,1273.0RPM,60.0km/h
1420,1272.5RPM,60.0km/h
1620,1273.5RPM,60.0km/h
1820,1270.0RPM,60.0km/h
1030,1265.0RPM,60.0km/h
1230,1261.5RPM,60.0km/h
1430,1259.0RPM,60.0km/h
1630,1258.0RPM,60.0km/h
1830,1265.5RPM,60.0km/h
1040,1267.0RPM,60.0km/h
1240,1269.0RPM,60.0km/h
1440,1279.0RPM,59.0km/h
1640,1285.5RPM,59.0km/h
1840,1268.0RPM,59.0km/h
1050,1288.0RPM,59.0km/h
1250,1274.0RPM,59.0km/h
1450,1280.0RPM,59.0km/h
1650,1276.5RPM,59.0km/h
1850,1270.0RPM,59.0km/h
1060,1264.5RPM,59.0km/h
1260,1269.0RPM,59.0km/h
1460,1262.5RPM,59.0km/h
1660,1263.5RPM,59.0km/h
1860,1264.0RPM,59.0km/h
1070,1259.0RPM,59.0km/h
1270,1257.0RPM,59.0km/h
1470,1260.0RPM,59.0km/h
1670,1262.5RPM,59.0km/h
1870,1262.5RPM,59.0km/h
1080,1261.0RPM,59.0km/h
1280,1264.0RPM,59.0km/h
1480,1260.5RPM,59.0km/h
1680,1264.0RPM,59.0km/h
1880,1263.0RPM,59.0km/h
1090,1261.0RPM,59.0km/h
1290,1264.0RPM,59.0km/h
1490,1264.5RPM,59.0km/h
1690,1272.0RPM,59.0km/h
1890,1269.0RPM,59.0km/h
1100,1271.0RPM,59.0km/h
1300,1269.0RPM,59.0km/h
1500,1266.0RPM,59.0km/h
1700,1267.5RPM,59.0km/h
1900,1270.0RPM,59.0km/h
1110,1270.5RPM,60.0km/h
1310,1271.0RPM,60.0km/h
1510,1270.5RPM,60.0km/h
1710,1273.0RPM,60.0km/h
1910,1277.0RPM,60.0km/h
1120,1278.0RPM,60.0km/h
1320,1280.5RPM,60.0km/h
1520,1281.0RPM,60.0km/h
1720,1284.5RPM,60.0km/h
1920,1287.0RPM,60.0km/h
1130,1288.5RPM,60.0km/h
1330,1292.0RPM,60.0km/h
1530,1289.0RPM,60.0km/h
1730,1284.0RPM,60.0km/h
1930,1278.5RPM,60.0km/h
1140,1283.0RPM,60.0km/h
1340,1277.5RPM,60.0km/h
1540,1272.5RPM,60.0km/h
1740,1264.5RPM,60.0km/h
1940,1263.0RPM,60.0km/h
1150,1259.0RPM,60.0km/h
1350,1263.0RPM,60.0km/h
1550,1257.5RPM,60.0km/h
1750,1260.0RPM,60.0km/h
1950,1268.5RPM,60.0km/h
1160,1271.0RPM,60.0km/h
1360,1276.0RPM,60.0km/h
1560,1276.0RPM,60.0km/h
1760,1271.0RPM,60.0km/h
1960,1266.33333333RPM,60.0km/h
1170,1261.5RPM,60.0km/h
1370,1262.0RPM,60.0km/h
1570,1262.5RPM,60.0km/h
1770,1264.5RPM,60.0km/h
1970,1272.0RPM,60.0km/h
1180,1282.5RPM,60.0km/h
1380,1294.0RPM,60.0km/h
1580,1302.0RPM,60.0km/h
1780,1305.0RPM,60.0km/h
1980,1312.0RPM,60.0km/h
1190,1309.5RPM,61.0km/h
1390,1306.0RPM,61.0km/h
1590,1302.0RPM,61.0km/h
1790,1303.0RPM,61.0km/h
1990,1302.0RPM,61.0km/h
1200,1300.0RPM,61.0km/h
1400,1301.0RPM,61.0km/h
1600,1304.0RPM,61.0km/h
1800,1299.0RPM,61.0km/h
2000,1299.5RPM,61.0km/h
1210,1300.0RPM,61.0km/h
1410,1298.0RPM,61.0km/h
1610,1300.0RPM,61.0km/h
1810,1300.5RPM,61.0km/h
2010,1302.5RPM,61.0km/h
1220,1300.5RPM,61.0km/h
1420,1300.0RPM,61.0km/h
1620,1300.0RPM,61.0km/h
1820,1303.5RPM,61.0km/h
2020,1300.5RPM,61.0km/h
1230,1300.5RPM,61.0km/h
1430,1306.0RPM,61.0km/h
1630,1305.0RPM,61.0km/h
1830,1305.0RPM,61.0km/h
2030,1304.0RPM,61.0km/h
1240,1304.5RPM,61.0km/h
1440,1306.0RPM,61.0km/h
1640,1303.0RPM,61.0km/h
1840,1305.33333333RPM,61.0km/h
2040,1306.0RPM,61.5km/h
1250,1305.0RPM,61.0km/h
1450,1305.5RPM,61.5km/h
1650,1304.5RPM,61.0km/h
1850,1302.0RPM,61.0km/h
2050,1299.0RPM,61.0km/h
1260,1292.0RPM,61.0km/h
1460,1290.0RPM,61.0km/h
1660,1280.0RPM,61.0km/h
1860,1274.5RPM,61.0km/h
2060,1266.5RPM,61.0km/h
1270,1281.0RPM,60.0km/h
1470,1285.0RPM,60.0km/h
1670,1274.0RPM,60.0km/h
1870,1278.0RPM,60.0km/h
2070,1273.0RPM,60.0km/h
1280,1264.5RPM,59.5km/h
1480,1262.0RPM,59.0km/h
1680,1257.5RPM,59.0km/h
1880,1258.0RPM,59.0km/h
2080,1256.0RPM,59.0km/h
1290,1251.5RPM,59.0km/h
1490,1249.5RPM,59.0km/h
1690,1251.5RPM,58.5km/h
1890,1247.0RPM,58.0km/h
2090,1257.0RPM,58.0km/h
1300,1262.0RPM,58.0km/h
1500,1257.0RPM,58.0km/h
1700,1261.5RPM,58.0km/h
1900,1261.5RPM,58.0km/h
2100,1263.5RPM,58.0km/h
1310,1262.0RPM,58.0km/h
1510,1256.5RPM,58.0km/h
1710,1257.0RPM,58.0km/h
1910,1254.0RPM,58.0km/h
2110,1252.0RPM,58.0km/h
1320,1251.0RPM,58.0km/h
1520,1243.0RPM,58.0km/h
1720,1244.0RPM,58.0km/h
1920,1243.0RPM,58.0km/h
2120,1243.0RPM,58.0km/h
1330,1243.0RPM,58.0km/h
1530,1248.0RPM,58.0km/h
1730,1251.0RPM,58.0km/h
1930,1257.0RPM,58.0km/h
2130,1253.0RPM,58.0km/h
1340,1247.0RPM,58.0km/h
1540,1243.5RPM,58.0km/h
1740,1242.0RPM,58.0km/h
1940,1236.5RPM,58.0km/h
2140,1236.0RPM,58.0km/h
1350,1233.5RPM,58.0km/h
1550,1235.5RPM,58.0km/h
1750,1237.0RPM,58.0km/h
1950,1235.5RPM,58.0km/h
2150,1233.5RPM,58.0km/h
1360,1234.0RPM,58.0km/h
1560,1234.5RPM,58.0km/h
1760,1233.0RPM,58.0km/h
1960,1231.0RPM,57.0km/h
2160,1230.0RPM,58.0km/h
1370,1229.0RPM,57.0km/h
1570,1228.5RPM,57.0km/h
1770,1230.0RPM,57.0km/h
1970,1226.0RPM,57.0km/h
2170,1225.0RPM,57.0km/h
1380,1223.0RPM,57.0km/h
1580,1221.0RPM,57.0km/h
1780,1220.0RPM,57.0km/h
1980,1217.5RPM,57.0km/h
2180,1213.0RPM,57.0km/h
1390,1209.5RPM,57.0km/h
1590,1209.5RPM,56.5km/h
1790,1208.5RPM,56.0km/h
1990,1207.0RPM,56.0km/h
2190,1204.0RPM,56.0km/h
1400,1206.0RPM,56.0km/h
1600,1205.5RPM,56.0km/h
1800,1208.0RPM,56.0km/h
2000,1205.0RPM,56.0km/h
2200,1204.0RPM,56.0km/h
1410,1204.0RPM,56.0km/h
1610,1201.0RPM,56.0km/h
1810,1201.0RPM,56.0km/h
2010,1204.5RPM,56.0km/h
2210,1203.5RPM,56.0km/h
1420,1203.0RPM,55.5km/h
1620,1203.0RPM,55.0km/h
1820,1200.5RPM,55.5km/h
2020,1201.0RPM,55.0km/h
2220,1208.0RPM,55.0km/h
1430,1217.33333333RPM,55.3333333333km/h
1630,1221.0RPM,56.0km/h
1830,1223.5RPM,56.0km/h
2030,1230.0RPM,56.0km/h
2230,1229.0RPM,56.0km/h
1440,1227.5RPM,56.0km/h
1640,1234.0RPM,56.0km/h
1840,1234.5RPM,56.0km/h
2040,1232.0RPM,56.0km/h
2240,1237.0RPM,56.0km/h
1450,1237.0RPM,56.0km/h
1650,1246.0RPM,56.0km/h
1850,1245.0RPM,56.0km/h
2050,1247.0RPM,57.0km/h
2250,1247.0RPM,57.0km/h
1460,1242.5RPM,57.0km/h
1660,1238.0RPM,57.0km/h
1860,1232.5RPM,57.0km/h
2060,1235.0RPM,57.0km/h
2260,1232.0RPM,57.0km/h
1470,1229.5RPM,57.0km/h
1670,1224.5RPM,57.0km/h
1870,1232.0RPM,58.0km/h
2070,1240.0RPM,58.0km/h
2270,1242.0RPM,58.0km/h
1480,1246.0RPM,58.0km/h
1680,1245.0RPM,58.0km/h
1880,1245.5RPM,58.0km/h
2080,1245.5RPM,58.0km/h
2280,1243.0RPM,58.0km/h
1490,1244.0RPM,58.0km/h
1690,1247.0RPM,58.0km/h
1890,1253.0RPM,58.0km/h
2090,1252.0RPM,58.0km/h
2290,1255.0RPM,58.5km/h
1500,1252.5RPM,58.5km/h
1700,1251.5RPM,58.0km/h
1900,1253.5RPM,59.0km/h
2100,1255.0RPM,59.0km/h
2300,1253.0RPM,59.0km/h
1510,1253.0RPM,59.0km/h
1710,1252.0RPM,59.0km/h
1910,1256.5RPM,59.0km/h
2110,1257.5RPM,59.0km/h
2310,1254.0RPM,59.0km/h
1520,1254.5RPM,59.0km/h
1720,1256.5RPM,59.0km/h
1920,1256.0RPM,59.0km/h
2120,1257.5RPM,59.0km/h
2320,1256.0RPM,59.0km/h
1530,1256.33333333RPM,59.0km/h
1730,1257.0RPM,59.0km/h
1930,1256.5RPM,59.0km/h
2130,1259.5RPM,59.0km/h
2330,1259.0RPM,59.0km/h
1540,1262.5RPM,59.0km/h
1740,1262.5RPM,59.0km/h
1940,1261.5RPM,59.0km/h
2140,1267.0RPM,59.0km/h
2340,1270.0RPM,59.0km/h
1550,1268.0RPM,59.0km/h
1750,1273.0RPM,59.0km/h
1950,1279.5RPM,60.0km/h
2150,1280.5RPM,60.0km/h
2350,1284.0RPM,60.0km/h
1560,1287.0RPM,60.0km/h
1760,1288.0RPM,60.0km/h
1960,1300.0RPM,60.0km/h
2160,1307.0RPM,60.0km/h
2360,1318.0RPM,61.0km/h
1570,1318.5RPM,60.5km/h
1770,1327.0RPM,61.0km/h
1970,1329.0RPM,61.0km/h
2170,1332.5RPM,61.0km/h
2370,1339.5RPM,61.0km/h
1580,1335.0RPM,61.0km/h
1780,1342.5RPM,62.0km/h
1980,1347.0RPM,62.0km/h
2180,1349.0RPM,62.0km/h
2380,1351.0RPM,62.0km/h
1590,1349.5RPM,62.0km/h
1790,1348.5RPM,62.0km/h
