system_time,timestamp,lat,lon,speed,bearing
45300,1508954098000.0,43.014076921768854,-78.81856011869716,13.810732000000002,178.60294
45400,,,,,
45500,,,,,
45600,,,,,
45700,,,,,
45800,,,,,
45900,,,,,
46000,,,,,
46100,,,,,
46200,,,,,
46300,1508954099000.0,43.013944674456965,-78.8185595127741,14.282455,180.44695
46400,,,,,
46500,,,,,
46600,,,,,
46700,,,,,
46800,,,,,
46900,,,,,
47000,,,,,
47100,,,,,
47200,,,,,
47300,1508954100000.0,43.01380926841553,-78.81856006483956,14.601328,180.40602
47400,,,,,
47500,,,,,
47600,,,,,
47700,,,,,
47800,,,,,
47900,,,,,
48000,,,,,
48100,,,,,
48200,1508954101000.0,43.01367567839765,-78.81856049322114,14.466361,180.52168
48300,,,,,
48400,,,,,
48500,,,,,
48600,,,,,
48700,,,,,
48800,,,,,
48900,,,,,
49000,,,,,
49100,,,,,
49200,,,,,
49300,1508954102000.0,43.01354483318627,-78.81856248270853,14.202104,180.6704
49400,,,,,
49500,,,,,
49600,,,,,
49700,,,,,
49800,,,,,
49900,,,,,
50000,,,,,
50100,,,,,
50200,1508954103000.0,43.01341620206273,-78.81856592740084,14.046763,180.8524
50300,,,,,
50400,,,,,
50500,,,,,
50600,,,,,
50700,,,,,
50800,,,,,
50900,,,,,
51000,,,,,
51100,,,,,
51200,1508954104000.0,43.01329013283719,-78.81857152884501,13.594265,180.93129
51300,,,,,
51400,,,,,
51500,,,,,
51600,,,,,
51700,,,,,
51800,,,,,
51900,,,,,
52000,,,,,
52100,,,,,
52200,,,,,
52300,1508954105000.0,43.01316871404444,-78.81857546032181,13.353826000000002,181.64432
52400,,,,,
52500,,,,,
52600,,,,,
52700,,,,,
52800,,,,,
52900,,,,,
53000,,,,,
53100,,,,,
53200,1508954106000.0,43.01305172408075,-78.81858206469481,12.717716,181.81145
53300,,,,,
53400,,,,,
53500,,,,,
53600,,,,,
53700,,,,,
53800,,,,,
53900,,,,,
54000,,,,,
54100,,,,,
54200,,,,,
54300,1508954107000.0,43.01293869443621,-78.81858709287717,12.412128,181.42233
54400,,,,,
54500,,,,,
54600,,,,,
54700,,,,,
54800,,,,,
54900,,,,,
55000,,,,,
55100,,,,,
55200,1508954108000.0,43.01283594929709,-78.81859248629186,11.160519,181.05092
55300,,,,,
55400,,,,,
55500,,,,,
55600,,,,,
55700,,,,,
55800,,,,,
55900,,,,,
56000,,,,,
56100,,,,,
56200,1508954109000.0,43.01274273327527,-78.8185949476958,10.118677,180.48268
56300,,,,,
56400,,,,,
56500,,,,,
56600,,,,,
56700,,,,,
56800,,,,,
56900,,,,,
57000,,,,,
57100,,,,,
57200,1508954110000.0,43.01266000979557,-78.81859502466578,8.784677499999999,180.60422
57300,,,,,
57400,,,,,
57500,,,,,
57600,,,,,
57700,,,,,
57800,,,,,
57900,,,,,
58000,1508954064704.0,43.0127603,-78.81887459999999,0.0,0.0
58100,,,,,
58200,1508954111000.0,43.01259265748486,-78.8185912696015,6.891438000000001,176.42899
58300,,,,,
58400,,,,,
58500,,,,,
58600,,,,,
58700,,,,,
58800,,,,,
58900,,,,,
59000,,,,,
59100,,,,,
59200,,,,,
59300,1508954112000.0,43.012540130332624,-78.81859089383623,5.084673,180.29152
59400,,,,,
59500,,,,,
59600,,,,,
59700,,,,,
59800,,,,,
59900,,,,,
60000,,,,,
60100,,,,,
60200,,,,,
60300,1508954113000.0,43.01250322491749,-78.81859252449956,3.3846053999999994,179.84285
60400,,,,,
60500,,,,,
60600,,,,,
60700,,,,,
60800,,,,,
60900,,,,,
61000,,,,,
61100,,,,,
61200,1508954114000.0,43.01247684310285,-78.81859034505088,2.9816437,172.49671999999995
61300,,,,,
61400,,,,,
61500,,,,,
61600,,,,,
61700,,,,,
61800,,,,,
61900,,,,,
62000,,,,,
62100,,,,,
62200,,,,,
62300,1508954115000.0,43.01245155270684,-78.81857937724544,3.11026,155.2444
62400,,,,,
62500,,,,,
62600,,,,,
62700,,,,,
62800,,,,,
62900,,,,,
63000,,,,,
63100,,,,,
63200,1508954116000.0,43.01242459524603,-78.81855223642033,4.2917128,132.72552
63300,,,,,
63400,,,,,
63500,,,,,
63600,,,,,
63700,,,,,
63800,,,,,
63900,,,,,
64000,,,,,
64100,,,,,
64200,1508954117000.0,43.01240411699439,-78.8184976849403,5.459408,108.32502
64300,,,,,
64400,,,,,
64500,,,,,
64600,,,,,
64700,,,,,
64800,,,,,
64900,,,,,
65000,,,,,
65100,,,,,
65200,,,,,
65300,1508954118000.0,43.012392947973225,-78.81841692938005,7.487219,95.79824
65400,,,,,
65500,,,,,
65600,,,,,
65700,,,,,
65800,,,,,
65900,,,,,
66000,,,,,
66100,,,,,
66200,1508954119000.0,43.012391411742136,-78.81831215013703,9.008215,88.15075999999998
66300,,,,,
66400,,,,,
66500,,,,,
66600,,,,,
66700,,,,,
66800,,,,,
66900,,,,,
67000,,,,,
67100,,,,,
67200,,,,,
67300,1508954120000.0,43.012396708792934,-78.81818497871531,10.670924,85.98737
67400,,,,,
67500,,,,,
67600,,,,,
67700,,,,,
67800,,,,,
67900,,,,,
68000,,,,,
68100,,,,,
68200,,,,,
68300,1508954121000.0,43.0123998833037,-78.81803748035333,11.968115,89.13588
68400,,,,,
68500,,,,,
68600,,,,,
68700,,,,,
68800,,,,,
68900,,,,,
69000,,,,,
69100,,,,,
69200,1508954122000.0,43.01239809274952,-78.81787750336733,12.673986,90.334175
69300,,,,,
69400,,,,,
69500,,,,,
69600,,,,,
69700,,,,,
69800,,,,,
69900,,,,,
70000,,,,,
70100,,,,,
70200,1508954123000.0,43.01239568236189,-78.81770660896504,13.277412,90.04133
70300,,,,,
70400,,,,,
70500,,,,,
70600,,,,,
70700,,,,,
70800,,,,,
70900,,,,,
71000,,,,,
71100,,,,,
71200,,,,,
71300,1508954124000.0,43.01239423830754,-78.81753365679361,13.09075,90.690704
71400,,,,,
71500,,,,,
71600,,,,,
71700,,,,,
71800,,,,,
71900,,,,,
72000,,,,,
72100,,,,,
72200,1508954125000.0,43.01239086130447,-78.81737606209562,11.962417,91.94772
72300,,,,,
72400,,,,,
72500,,,,,
72600,,,,,
72700,,,,,
72800,,,,,
72900,,,,,
73000,,,,,
73100,,,,,
73200,,,,,
73300,1508954126000.0,43.0123845945473,-78.8172371964822,10.116462,96.01438
73400,,,,,
73500,,,,,
73600,,,,,
73700,,,,,
73800,,,,,
73900,,,,,
74000,,,,,
74100,,,,,
74200,,,,,
74300,1508954127000.0,43.01237695749656,-78.81712721660146,7.9413795,97.509186
74400,,,,,
74500,,,,,
74600,,,,,
74700,,,,,
74800,,,,,
74900,,,,,
75000,,,,,
75100,,,,,
75200,,,,,
75300,1508954128000.0,43.012368259784715,-78.8170510601229,5.8164625,108.69762
75400,,,,,
75500,,,,,
75600,,,,,
75700,,,,,
75800,,,,,
75900,,,,,
76000,,,,,
76100,,,,,
76200,1508954129000.0,43.01234573431649,-78.81700318174389,4.505085500000002,135.5531
76300,,,,,
76400,,,,,
76500,,,,,
76600,,,,,
76700,,,,,
76800,,,,,
76900,,,,,
77000,,,,,
77100,,,,,
77200,1508954130000.0,43.01230919897319,-78.81698612802995,4.841921,161.65636999999995
77300,,,,,
77400,,,,,
77500,,,,,
77600,,,,,
77700,,,,,
77800,,,,,
77900,,,,,
78000,1508954084723.0,43.0129896,-78.8170162,0.0,0.0
78100,,,,,
78200,,,,,
78300,1508954131000.0,43.01225853640996,-78.81698827543747,6.5666027,181.75284
78400,,,,,
78500,,,,,
78600,,,,,
78700,,,,,
78800,,,,,
78900,,,,,
79000,,,,,
79100,,,,,
79200,1508954132000.0,43.01219414841604,-78.81701073126195,8.285581,185.59213
79300,,,,,
79400,,,,,
79500,,,,,
79600,,,,,
79700,,,,,
79800,,,,,
79900,,,,,
80000,,,,,
80100,,,,,
80200,,,,,
80300,1508954133000.0,43.01211025873378,-78.81703156457024,9.765562,184.6924
80400,,,,,
80500,,,,,
80600,,,,,
80700,,,,,
80800,,,,,
80900,,,,,
81000,,,,,
81100,,,,,
81200,1508954134000.0,43.012013105162666,-78.81704419733633,10.806049,181.24495
81300,,,,,
81400,,,,,
81500,,,,,
81600,,,,,
81700,,,,,
81800,,,,,
81900,,,,,
82000,,,,,
82100,,,,,
82200,,,,,
82300,1508954135000.0,43.01190658110079,-78.81705123659674,12.041441,181.43874
82400,,,,,
82500,,,,,
82600,,,,,
82700,,,,,
82800,,,,,
82900,,,,,
83000,,,,,
83100,,,,,
83200,1508954136000.0,43.01178875342421,-78.81705844361284,12.943902,179.26404
83300,,,,,
83400,,,,,
83500,,,,,
83600,,,,,
83700,,,,,
83800,,,,,
83900,,,,,
84000,,,,,
84100,,,,,
84200,,,,,
84300,1508954137000.0,43.011667710795145,-78.81705814507589,13.58673,176.77153
84400,,,,,
84500,,,,,
84600,,,,,
84700,,,,,
84800,,,,,
84900,,,,,
85000,,,,,
85100,,,,,
85200,1508954138000.0,43.01154126125208,-78.81705051569158,14.136775,176.07532
85300,,,,,
85400,,,,,
85500,,,,,
85600,,,,,
85700,,,,,
85800,,,,,
85900,,,,,
86000,,,,,
86100,,,,,
86200,,,,,
86300,1508954139000.0,43.011408885326574,-78.8170388599966,14.72868,175.26366000000004
86400,,,,,
86500,,,,,
86600,,,,,
86700,,,,,
86800,,,,,
86900,,,,,
87000,,,,,
87100,,,,,
87200,,,,,
87300,1508954140000.0,43.0112730009916,-78.81702229814088,15.233123,174.65111000000005
87400,,,,,
87500,,,,,
87600,,,,,
87700,,,,,
87800,,,,,
87900,,,,,
88000,,,,,
88100,,,,,
88200,1508954141000.0,43.01113456873421,-78.81700320960091,15.7404995,174.69146999999995
88300,,,,,
88400,,,,,
88500,,,,,
88600,,,,,
88700,,,,,
88800,,,,,
88900,,,,,
89000,,,,,
89100,,,,,
89200,1508954142000.0,43.01099291256096,-78.81698362296892,16.012587,174.62796
89300,,,,,
89400,,,,,
89500,,,,,
89600,,,,,
89700,,,,,
89800,,,,,
89900,,,,,
90000,,,,,
90100,,,,,
90200,1508954143000.0,43.010848575193776,-78.81696361051195,16.268063,174.59447
90300,,,,,
90400,,,,,
90500,,,,,
90600,,,,,
90700,,,,,
90800,,,,,
90900,,,,,
91000,,,,,
91100,,,,,
91200,1508954144000.0,43.01070219094162,-78.81694336653644,16.446320999999998,175.06616
91300,,,,,
91400,,,,,
91500,,,,,
91600,,,,,
91700,,,,,
91800,,,,,
91900,,,,,
92000,,,,,
92100,,,,,
92200,,,,,
92300,1508954145000.0,43.01055268998204,-78.81692365450633,16.813935999999998,175.22035
92400,,,,,
92500,,,,,
92600,,,,,
92700,,,,,
92800,,,,,
92900,,,,,
93000,,,,,
93100,,,,,
93200,,,,,
93300,1508954146000.0,43.010403889814185,-78.81690482228619,16.662453,175.73865
93400,,,,,
93500,,,,,
93600,,,,,
93700,,,,,
93800,,,,,
93900,,,,,
94000,,,,,
94100,,,,,
94200,1508954147000.0,43.01025501296883,-78.81688464950494,16.776730999999998,175.64456
94300,,,,,
94400,,,,,
94500,,,,,
94600,,,,,
94700,,,,,
94800,,,,,
94900,,,,,
95000,,,,,
95100,,,,,
95200,,,,,
95300,1508954148000.0,43.010106088098134,-78.81686534314684,16.902288000000002,175.14229
95400,,,,,
95500,,,,,
95600,,,,,
95700,,,,,
95800,,,,,
95900,,,,,
96000,,,,,
96100,,,,,
96200,,,,,
96300,1508954149000.0,43.009956859443626,-78.81684312312285,16.708204000000002,172.97377
96400,,,,,
96500,,,,,
96600,,,,,
96700,,,,,
96800,,,,,
96900,,,,,
97000,,,,,
97100,,,,,
97200,,,,,
97300,1508954150000.0,43.00980850700975,-78.81681038350057,16.85765,169.627
97400,,,,,
97500,,,,,
97600,,,,,
97700,,,,,
97800,,,,,
97900,,,,,
98000,1508954104711.0,43.0094658,-78.81646309999998,0.0,0.0
98100,,,,,
98200,,,,,
98300,1508954151000.0,43.00966281347228,-78.81676465436294,16.603958,166.07867
98400,,,,,
98500,,,,,
98600,,,,,
98700,,,,,
98800,,,,,
98900,,,,,
99000,,,,,
99100,,,,,
99200,,,,,
99300,1508954152000.0,43.00952587938238,-78.81670882710837,15.293397,163.07927
99400,,,,,
99500,,,,,
99600,,,,,
99700,,,,,
99800,,,,,
99900,,,,,
100000,,,,,
100100,,,,,
100200,1508954153000.0,43.009396109031115,-78.81664513702873,15.163031,159.74219
100300,,,,,
100400,,,,,
100500,,,,,
100600,,,,,
100700,,,,,
100800,,,,,
100900,,,,,
101000,,,,,
101100,,,,,
101200,,,,,
101300,1508954154000.0,43.009268982918776,-78.81657977383625,14.907854,160.70198
101400,,,,,
101500,,,,,
101600,,,,,
101700,,,,,
101800,,,,,
101900,,,,,
102000,,,,,
102100,,,,,
102200,,,,,
102300,1508954155000.0,43.00914207838235,-78.81651775735719,14.943951,161.80719
102400,,,,,
102500,,,,,
102600,,,,,
102700,,,,,
102800,,,,,
102900,,,,,
103000,,,,,
103100,,,,,
103200,,,,,
103300,1508954156000.0,43.00900781864117,-78.81645059298448,15.711723,160.68741
103400,,,,,
103500,,,,,
103600,,,,,
103700,,,,,
103800,,,,,
103900,,,,,
104000,,,,,
104100,,,,,
104200,,,,,
104300,1508954157000.0,43.008870077566755,-78.81638267308533,16.133574,161.58308
104400,,,,,
104500,,,,,
104600,,,,,
104700,,,,,
104800,,,,,
104900,,,,,
105000,,,,,
105100,,,,,
105200,,,,,
105300,1508954158000.0,43.008732684923736,-78.8163161330606,15.913113,161.01195
105400,,,,,
105500,,,,,
105600,,,,,
105700,,,,,
105800,,,,,
105900,,,,,
106000,,,,,
106100,,,,,
106200,1508954159000.0,43.00859278745399,-78.81624429512429,16.304577,159.56781
106300,,,,,
106400,,,,,
106500,,,,,
106600,,,,,
106700,,,,,
106800,,,,,
106900,,,,,
107000,,,,,
107100,,,,,
107200,1508954160000.0,43.00844982674679,-78.81617070803442,16.57489,160.52448
107300,,,,,
107400,,,,,
107500,,,,,
107600,,,,,
107700,,,,,
107800,,,,,
107900,,,,,
108000,,,,,
108100,,,,,
108200,,,,,
108300,1508954161000.0,43.008305023575325,-78.81609924332135,16.47256,161.68004
108400,,,,,
108500,,,,,
108600,,,,,
108700,,,,,
108800,,,,,
108900,,,,,
109000,,,,,
109100,,,,,
109200,1508954162000.0,43.008157877871554,-78.8160292293648,16.45778,162.3006
109300,,,,,
109400,,,,,
109500,,,,,
109600,,,,,
109700,,,,,
109800,,,,,
109900,,,,,
110000,,,,,
110100,,,,,
110200,1508954163000.0,43.00801265181228,-78.81596080829608,16.456696,162.24033
110300,,,,,
110400,,,,,
110500,,,,,
110600,,,,,
110700,,,,,
110800,,,,,
110900,,,,,
111000,,,,,
111100,,,,,
111200,,,,,
111300,1508954164000.0,43.007860979103356,-78.8158896838749,17.288836,161.90683
111400,,,,,
111500,,,,,
111600,,,,,
111700,,,,,
111800,,,,,
111900,,,,,
112000,,,,,
112100,,,,,
112200,1508954165000.0,43.007715987272434,-78.81582318809984,15.958961,161.98678999999996
112300,,,,,
112400,,,,,
112500,,,,,
112600,,,,,
112700,,,,,
112800,,,,,
112900,,,,,
113000,,,,,
113100,,,,,
113200,1508954166000.0,43.00757262728096,-78.81575647135091,16.619235999999994,161.74954
113300,,,,,
113400,,,,,
113500,,,,,
113600,,,,,
113700,,,,,
113800,,,,,
113900,,,,,
114000,,,,,
114100,,,,,
114200,1508954167000.0,43.007427202778786,-78.81568728524721,16.688873,161.48836
114300,,,,,
114400,,,,,
114500,,,,,
114600,,,,,
114700,,,,,
114800,,,,,
114900,,,,,
115000,,,,,
115100,,,,,
115200,,,,,
115300,1508954168000.0,43.007283550951406,-78.81561922027659,16.526882,161.03753999999995
115400,,,,,
115500,,,,,
115600,,,,,
115700,,,,,
115800,,,,,
115900,,,,,
116000,,,,,
116100,,,,,
116200,,,,,
116300,1508954169000.0,43.00714311653699,-78.81555433728448,16.388384,161.50665
116400,,,,,
116500,,,,,
116600,,,,,
116700,,,,,
116800,,,,,
116900,,,,,
117000,,,,,
117100,,,,,
117200,,,,,
117300,1508954170000.0,43.00700493553898,-78.8154892321586,15.997765,161.06278999999995
117400,,,,,
117500,,,,,
117600,,,,,
117700,,,,,
117800,,,,,
117900,,,,,
118000,,,,,
118100,1508954124734.0,43.0067997,-78.8152905,0.0,0.0
118200,1508954171000.0,43.00686760130304,-78.81541953981267,16.16755,158.33331
118300,,,,,
118400,,,,,
118500,,,,,
118600,,,,,
118700,,,,,
118800,,,,,
118900,,,,,
119000,,,,,
119100,,,,,
119200,,,,,
119300,1508954172000.0,43.0067319195504,-78.81533205334445,16.759672,152.19579
119400,,,,,
119500,,,,,
119600,,,,,
119700,,,,,
119800,,,,,
119900,,,,,
120000,,,,,
120100,,,,,
120200,1508954173000.0,43.00659960650632,-78.81522750703238,16.978525,146.05125
120300,,,,,
120400,,,,,
120500,,,,,
120600,,,,,
120700,,,,,
120800,,,,,
120900,,,,,
121000,,,,,
121100,,,,,
121200,,,,,
121300,1508954174000.0,43.00647388294406,-78.81510587144088,17.297017999999998,141.27266
121400,,,,,
121500,,,,,
121600,,,,,
121700,,,,,
121800,,,,,
121900,,,,,
122000,,,,,
122100,,,,,
122200,1508954175000.0,43.00635563719389,-78.81497144992939,17.355366,137.36174
122300,,,,,
122400,,,,,
122500,,,,,
122600,,,,,
122700,,,,,
122800,,,,,
122900,,,,,
123000,,,,,
123100,,,,,
123200,1508954176000.0,43.00624239620445,-78.81482564383282,17.188627,135.69765
123300,,,,,
123400,,,,,
123500,,,,,
123600,,,,,
123700,,,,,
123800,,,,,
123900,,,,,
124000,,,,,
124100,,,,,
124200,1508954177000.0,43.0061314286735,-78.81467751529776,17.024185,134.83417
124300,,,,,
124400,,,,,
124500,,,,,
124600,,,,,
124700,,,,,
124800,,,,,
124900,,,,,
125000,,,,,
125100,,,,,
125200,,,,,
125300,1508954178000.0,43.00602313282896,-78.81452857593506,16.887373,133.83064
125400,,,,,
125500,,,,,
125600,,,,,
125700,,,,,
125800,,,,,
125900,,,,,
126000,,,,,
126100,,,,,
126200,1508954179000.0,43.005914665658075,-78.81437936003067,16.980206,134.55858
126300,,,,,
126400,,,,,
126500,,,,,
126600,,,,,
126700,,,,,
126800,,,,,
126900,,,,,
127000,,,,,
127100,,,,,
127200,,,,,
127300,1508954180000.0,43.005806605154845,-78.81423173088366,16.719212,134.2398
127400,,,,,
127500,,,,,
127600,,,,,
127700,,,,,
127800,,,,,
127900,,,,,
128000,,,,,
128100,,,,,
128200,1508954181000.0,43.005700380993346,-78.81408680224105,16.433939000000002,134.81741
128300,,,,,
128400,,,,,
128500,,,,,
128600,,,,,
128700,,,,,
128800,,,,,
128900,,,,,
129000,,,,,
129100,,,,,
129200,,,,,
129300,1508954182000.0,43.005592694392995,-78.81394471055323,16.37951,135.6857
129400,,,,,
129500,,,,,
129600,,,,,
129700,,,,,
129800,,,,,
129900,,,,,
130000,,,,,
130100,,,,,
130200,1508954183000.0,43.00549134878865,-78.81380654974703,15.355523000000002,133.72923
130300,,,,,
130400,,,,,
130500,,,,,
130600,,,,,
130700,,,,,
130800,,,,,
130900,,,,,
131000,,,,,
131100,,,,,
131200,,,,,
131300,1508954184000.0,43.00539030107532,-78.81367153086016,15.58144,136.20107
131400,,,,,
131500,,,,,
131600,,,,,
131700,,,,,
131800,,,,,
131900,,,,,
132000,,,,,
132100,,,,,
132200,,,,,
132300,1508954185000.0,43.005285480833166,-78.81353947721706,15.564725,137.25859
132400,,,,,
132500,,,,,
132600,,,,,
132700,,,,,
132800,,,,,
132900,,,,,
133000,,,,,
133100,,,,,
133200,1508954186000.0,43.00517906154202,-78.8134079050297,15.8847685,136.70078
133300,,,,,
133400,,,,,
133500,,,,,
133600,,,,,
133700,,,,,
133800,,,,,
133900,,,,,
134000,,,,,
134100,,,,,
134200,,,,,
134300,1508954187000.0,43.0050763303498,-78.81327247310443,15.806998000000002,134.7693
134400,,,,,
134500,,,,,
134600,,,,,
134700,,,,,
134800,,,,,
134900,,,,,
135000,,,,,
135100,,,,,
135200,1508954188000.0,43.00497668818196,-78.81312936618862,15.998359,132.17592
135300,,,,,
135400,,,,,
135500,,,,,
135600,,,,,
135700,,,,,
135800,,,,,
135900,,,,,
136000,,,,,
136100,,,,,
136200,1508954189000.0,43.00488312352429,-78.81297601506823,16.081642000000002,127.74487
136300,,,,,
136400,,,,,
136500,,,,,
136600,,,,,
136700,,,,,
136800,,,,,
136900,,,,,
137000,,,,,
137100,,,,,
137200,,,,,
137300,1508954190000.0,43.00480125974406,-78.81281135935474,16.085026,122.11923
137400,,,,,
137500,,,,,
137600,,,,,
137700,,,,,
137800,,,,,
137900,,,,,
138000,,,,,
138100,,,,,
138200,1508954191000.0,43.0047319121343,-78.81263555219066,16.166162,116.32779
138300,,,,,
138400,,,,,
138500,,,,,
138600,,,,,
138700,,,,,
138800,,,,,
138900,,,,,
139000,,,,,
139100,,,,,
139200,,,,,
139300,1508954192000.0,43.004676737640324,-78.81244700074133,16.27673,111.36944
139400,,,,,
139500,,,,,
139600,,,,,
139700,,,,,
139800,,,,,
139900,,,,,
140000,,,,,
140100,,,,,
140200,,,,,
140300,1508954193000.0,43.00462944754676,-78.81225553993747,16.368122,107.50609
140400,,,,,
140500,,,,,
140600,,,,,
140700,,,,,
140800,,,,,
140900,,,,,
141000,,,,,
141100,,,,,
141200,1508954194000.0,43.00459327539125,-78.8120622768832,16.025658,104.0488
141300,,,,,
141400,,,,,
141500,,,,,
141600,,,,,
141700,,,,,
141800,,,,,
141900,,,,,
142000,,,,,
142100,,,,,
142200,1508954195000.0,43.0045660607669,-78.81187133106047,15.284668,100.67211
142300,,,,,
142400,,,,,
142500,,,,,
142600,,,,,
142700,,,,,
142800,,,,,
