sys_time,RPM,Speed
1970-01-01 00:00:07.260000,1033.0RPM,8.0km/h
1970-01-01 00:00:07.380000,1001.0RPM,8.0km/h
1970-01-01 00:00:07.480000,971.0RPM,7.0km/h
1970-01-01 00:00:07.640000,922.0RPM,6.0km/h
1970-01-01 00:00:07.740000,918.0RPM,5.0km/h
1970-01-01 00:00:07.870000,908.0RPM,5.0km/h
1970-01-01 00:00:07.990000,898.0RPM,4.0km/h
1970-01-01 00:00:08.090000,892.0RPM,3.0km/h
1970-01-01 00:00:08.200000,891.0RPM,3.0km/h
1970-01-01 00:00:08.300000,897.0RPM,2.0km/h
1970-01-01 00:00:08.410000,913.0RPM,2.0km/h
1970-01-01 00:00:08.510000,927.0RPM,0.0km/h
1970-01-01 00:00:08.610000,950.0RPM,0.0km/h
1970-01-01 00:00:08.720000,961.0RPM,0.0km/h
1970-01-01 00:00:08.830000,984.0RPM,0.0km/h
1970-01-01 00:00:08.930000,999.0RPM,0.0km/h
1970-01-01 00:00:09.030000,1009.0RPM,0.0km/h
1970-01-01 00:00:09.140000,1023.0RPM,0.0km/h
1970-01-01 00:00:09.240000,1025.0RPM,0.0km/h
1970-01-01 00:00:09.340000,1041.0RPM,0.0km/h
1970-01-01 00:00:09.460000,1118.0RPM,0.0km/h
1970-01-01 00:00:09.600000,1190.0RPM,0.0km/h
1970-01-01 00:00:09.710000,1254.0RPM,0.0km/h
1970-01-01 00:00:09.820000,1292.0RPM,0.0km/h
1970-01-01 00:00:09.950000,1289.0RPM,0.0km/h
1970-01-01 00:00:10.050000,1260.0RPM,0.0km/h
1970-01-01 00:00:10.230000,1164.0RPM,0.0km/h
1970-01-01 00:00:10.420000,1088.0RPM,0.0km/h
1970-01-01 00:00:10.540000,1021.0RPM,0.0km/h
1970-01-01 00:00:10.650000,953.0RPM,0.0km/h
1970-01-01 00:00:10.750000,929.0RPM,0.0km/h
1970-01-01 00:00:10.860000,902.0RPM,0.0km/h
1970-01-01 00:00:10.960000,871.0RPM,0.0km/h
1970-01-01 00:00:11.060000,863.0RPM,0.0km/h
1970-01-01 00:00:11.170000,864.0RPM,0.0km/h
1970-01-01 00:00:11.270000,870.0RPM,0.0km/h
1970-01-01 00:00:11.380000,876.0RPM,0.0km/h
1970-01-01 00:00:11.490000,880.0RPM,0.0km/h
1970-01-01 00:00:11.590000,883.0RPM,0.0km/h
1970-01-01 00:00:11.710000,903.0RPM,0.0km/h
1970-01-01 00:00:11.810000,922.0RPM,0.0km/h
1970-01-01 00:00:11.910000,930.0RPM,0.0km/h
1970-01-01 00:00:12,938.0RPM,2.0km/h
1970-01-01 00:00:12.110000,936.0RPM,2.0km/h
1970-01-01 00:00:12.220000,944.0RPM,2.0km/h
1970-01-01 00:00:12.360000,964.0RPM,2.0km/h
1970-01-01 00:00:12.470000,982.0RPM,2.0km/h
1970-01-01 00:00:12.570000,1006.0RPM,2.0km/h
1970-01-01 00:00:12.670000,1027.0RPM,3.0km/h
1970-01-01 00:00:12.770000,1118.0RPM,3.0km/h
1970-01-01 00:00:12.880000,1154.0RPM,3.0km/h
1970-01-01 00:00:12.980000,1256.0RPM,3.0km/h
1970-01-01 00:00:13.080000,1290.0RPM,3.0km/h
1970-01-01 00:00:13.190000,1275.0RPM,4.0km/h
1970-01-01 00:00:13.280000,1178.0RPM,4.0km/h
1970-01-01 00:00:13.390000,1129.0RPM,4.0km/h
1970-01-01 00:00:13.490000,1070.0RPM,5.0km/h
1970-01-01 00:00:13.590000,1003.0RPM,5.0km/h
1970-01-01 00:00:13.700000,974.0RPM,5.0km/h
1970-01-01 00:00:13.800000,954.0RPM,5.0km/h
1970-01-01 00:00:13.900000,948.0RPM,5.0km/h
1970-01-01 00:00:14.040000,936.0RPM,4.0km/h
1970-01-01 00:00:14.150000,931.0RPM,4.0km/h
1970-01-01 00:00:14.240000,922.0RPM,4.0km/h
1970-01-01 00:00:14.350000,919.0RPM,4.0km/h
1970-01-01 00:00:14.460000,906.0RPM,3.0km/h
1970-01-01 00:00:14.560000,896.0RPM,3.0km/h
1970-01-01 00:00:14.660000,887.0RPM,2.0km/h
1970-01-01 00:00:14.770000,874.0RPM,2.0km/h
1970-01-01 00:00:14.870000,873.0RPM,2.0km/h
1970-01-01 00:00:14.970000,877.0RPM,0.0km/h
1970-01-01 00:00:15.070000,901.0RPM,0.0km/h
1970-01-01 00:00:15.170000,923.0RPM,0.0km/h
1970-01-01 00:00:15.270000,958.0RPM,0.0km/h
1970-01-01 00:00:15.380000,988.0RPM,0.0km/h
1970-01-01 00:00:15.480000,1001.0RPM,0.0km/h
1970-01-01 00:00:15.580000,1008.0RPM,0.0km/h
1970-01-01 00:00:15.690000,1014.0RPM,0.0km/h
1970-01-01 00:00:15.820000,1053.0RPM,0.0km/h
1970-01-01 00:00:15.930000,1091.0RPM,0.0km/h
1970-01-01 00:00:16.040000,1131.0RPM,0.0km/h
1970-01-01 00:00:16.140000,1134.0RPM,0.0km/h
1970-01-01 00:00:16.250000,1122.0RPM,0.0km/h
1970-01-01 00:00:16.360000,1065.0RPM,0.0km/h
1970-01-01 00:00:16.480000,1010.0RPM,0.0km/h
1970-01-01 00:00:16.600000,974.0RPM,0.0km/h
1970-01-01 00:00:16.710000,966.0RPM,0.0km/h
1970-01-01 00:00:16.810000,951.0RPM,0.0km/h
1970-01-01 00:00:16.920000,941.0RPM,0.0km/h
1970-01-01 00:00:17.020000,945.0RPM,0.0km/h
1970-01-01 00:00:17.130000,952.0RPM,0.0km/h
1970-01-01 00:00:17.240000,995.0RPM,0.0km/h
1970-01-01 00:00:17.340000,1085.0RPM,2.0km/h
1970-01-01 00:00:17.440000,1379.0RPM,2.0km/h
1970-01-01 00:00:17.540000,1494.0RPM,3.0km/h
1970-01-01 00:00:17.670000,1662.0RPM,4.0km/h
1970-01-01 00:00:17.770000,1777.0RPM,5.0km/h
1970-01-01 00:00:17.880000,1820.0RPM,6.0km/h
1970-01-01 00:00:18.020000,1808.0RPM,7.0km/h
1970-01-01 00:00:18.120000,1799.0RPM,8.0km/h
1970-01-01 00:00:18.230000,1791.0RPM,8.0km/h
1970-01-01 00:00:18.340000,1819.0RPM,9.0km/h
1970-01-01 00:00:18.440000,1834.0RPM,10.0km/h
1970-01-01 00:00:18.550000,1868.0RPM,11.0km/h
1970-01-01 00:00:18.660000,1889.0RPM,12.0km/h
1970-01-01 00:00:18.760000,1892.0RPM,12.0km/h
1970-01-01 00:00:18.860000,1852.0RPM,13.0km/h
1970-01-01 00:00:18.960000,1789.0RPM,13.0km/h
1970-01-01 00:00:19.060000,1768.0RPM,14.0km/h
1970-01-01 00:00:19.200000,1727.0RPM,14.0km/h
1970-01-01 00:00:19.310000,1657.0RPM,15.0km/h
1970-01-01 00:00:19.410000,1618.0RPM,15.0km/h
1970-01-01 00:00:19.520000,1604.0RPM,16.0km/h
1970-01-01 00:00:19.630000,1563.0RPM,16.0km/h
1970-01-01 00:00:19.730000,1537.0RPM,17.0km/h
1970-01-01 00:00:19.840000,1486.0RPM,17.0km/h
1970-01-01 00:00:19.940000,1426.0RPM,18.0km/h
1970-01-01 00:00:20.040000,1404.0RPM,18.0km/h
1970-01-01 00:00:20.150000,1389.0RPM,19.0km/h
1970-01-01 00:00:20.250000,1366.0RPM,19.0km/h
1970-01-01 00:00:20.350000,1360.0RPM,20.0km/h
1970-01-01 00:00:20.480000,1343.0RPM,20.0km/h
1970-01-01 00:00:20.580000,1330.0RPM,21.0km/h
1970-01-01 00:00:20.680000,1336.0RPM,21.0km/h
1970-01-01 00:00:20.790000,1355.0RPM,21.0km/h
1970-01-01 00:00:20.890000,1330.0RPM,22.0km/h
1970-01-01 00:00:20.990000,1336.0RPM,22.0km/h
1970-01-01 00:00:21.090000,1347.0RPM,23.0km/h
1970-01-01 00:00:21.190000,1325.0RPM,23.0km/h
1970-01-01 00:00:21.290000,1334.0RPM,23.0km/h
1970-01-01 00:00:21.390000,1334.0RPM,24.0km/h
1970-01-01 00:00:21.510000,1317.0RPM,24.0km/h
1970-01-01 00:00:21.610000,1334.0RPM,25.0km/h
1970-01-01 00:00:21.720000,1353.0RPM,25.0km/h
1970-01-01 00:00:21.820000,1375.0RPM,25.0km/h
1970-01-01 00:00:21.920000,1391.0RPM,26.0km/h
1970-01-01 00:00:22.030000,1424.0RPM,26.0km/h
1970-01-01 00:00:22.140000,1449.0RPM,26.0km/h
1970-01-01 00:00:22.260000,1476.0RPM,27.0km/h
1970-01-01 00:00:22.390000,1502.0RPM,27.0km/h
1970-01-01 00:00:22.490000,1530.0RPM,28.0km/h
1970-01-01 00:00:22.620000,1542.0RPM,28.0km/h
1970-01-01 00:00:22.720000,1529.0RPM,29.0km/h
1970-01-01 00:00:22.840000,1534.0RPM,29.0km/h
1970-01-01 00:00:22.930000,1518.0RPM,30.0km/h
1970-01-01 00:00:23.070000,1491.0RPM,30.0km/h
1970-01-01 00:00:23.180000,1487.0RPM,31.0km/h
1970-01-01 00:00:23.300000,1480.0RPM,31.0km/h
1970-01-01 00:00:23.410000,1458.0RPM,32.0km/h
1970-01-01 00:00:23.520000,1445.0RPM,32.0km/h
1970-01-01 00:00:23.610000,1441.0RPM,32.0km/h
1970-01-01 00:00:23.710000,1445.0RPM,33.0km/h
1970-01-01 00:00:23.830000,1439.0RPM,33.0km/h
1970-01-01 00:00:23.920000,1447.0RPM,33.0km/h
1970-01-01 00:00:24.060000,1427.0RPM,34.0km/h
1970-01-01 00:00:24.160000,1451.0RPM,34.0km/h
1970-01-01 00:00:24.280000,1422.0RPM,34.0km/h
1970-01-01 00:00:24.400000,1436.0RPM,35.0km/h
1970-01-01 00:00:24.500000,1410.0RPM,35.0km/h
1970-01-01 00:00:24.600000,1421.0RPM,35.0km/h
1970-01-01 00:00:24.740000,1400.0RPM,35.0km/h
1970-01-01 00:00:24.850000,1388.0RPM,36.0km/h
1970-01-01 00:00:24.980000,1374.0RPM,36.0km/h
1970-01-01 00:00:25.090000,1378.0RPM,36.0km/h
1970-01-01 00:00:25.190000,1366.0RPM,37.0km/h
1970-01-01 00:00:25.310000,1356.0RPM,37.0km/h
1970-01-01 00:00:25.420000,1367.0RPM,37.0km/h
1970-01-01 00:00:25.530000,1369.0RPM,37.0km/h
1970-01-01 00:00:25.650000,1400.0RPM,38.0km/h
1970-01-01 00:00:25.760000,1383.0RPM,38.0km/h
1970-01-01 00:00:25.860000,1402.0RPM,38.0km/h
1970-01-01 00:00:25.950000,1389.0RPM,38.0km/h
1970-01-01 00:00:26.080000,1411.0RPM,38.0km/h
1970-01-01 00:00:26.190000,1391.0RPM,39.0km/h
1970-01-01 00:00:26.290000,1415.0RPM,39.0km/h
1970-01-01 00:00:26.390000,1412.0RPM,39.0km/h
1970-01-01 00:00:26.500000,1416.0RPM,39.0km/h
1970-01-01 00:00:26.590000,1405.0RPM,40.0km/h
1970-01-01 00:00:26.700000,1403.0RPM,40.0km/h
1970-01-01 00:00:26.800000,1396.0RPM,40.0km/h
1970-01-01 00:00:26.900000,1389.0RPM,40.0km/h
1970-01-01 00:00:27.030000,1391.0RPM,41.0km/h
1970-01-01 00:00:27.140000,1389.0RPM,41.0km/h
1970-01-01 00:00:27.250000,1395.0RPM,41.0km/h
1970-01-01 00:00:27.380000,1386.0RPM,41.0km/h
1970-01-01 00:00:27.490000,1401.0RPM,42.0km/h
1970-01-01 00:00:27.580000,1393.0RPM,42.0km/h
1970-01-01 00:00:27.690000,1404.0RPM,42.0km/h
1970-01-01 00:00:27.790000,1400.0RPM,42.0km/h
1970-01-01 00:00:27.880000,1400.0RPM,43.0km/h
1970-01-01 00:00:27.990000,1408.0RPM,43.0km/h
1970-01-01 00:00:28.090000,1396.0RPM,43.0km/h
1970-01-01 00:00:28.230000,1398.0RPM,43.0km/h
1970-01-01 00:00:28.350000,1410.0RPM,43.0km/h
1970-01-01 00:00:28.490000,1390.0RPM,44.0km/h
1970-01-01 00:00:28.590000,1387.0RPM,44.0km/h
1970-01-01 00:00:28.690000,1409.0RPM,44.0km/h
1970-01-01 00:00:28.790000,1394.0RPM,44.0km/h
1970-01-01 00:00:28.900000,1395.0RPM,44.0km/h
1970-01-01 00:00:28.990000,1397.0RPM,44.0km/h
1970-01-01 00:00:29.100000,1405.0RPM,45.0km/h
1970-01-01 00:00:29.210000,1403.0RPM,45.0km/h
1970-01-01 00:00:29.320000,1397.0RPM,45.0km/h
1970-01-01 00:00:29.450000,1391.0RPM,45.0km/h
1970-01-01 00:00:29.550000,1391.0RPM,45.0km/h
1970-01-01 00:00:29.650000,1396.0RPM,46.0km/h
1970-01-01 00:00:29.760000,1391.0RPM,46.0km/h
1970-01-01 00:00:29.850000,1406.0RPM,46.0km/h
1970-01-01 00:00:29.970000,1401.0RPM,46.0km/h
1970-01-01 00:00:30.080000,1419.0RPM,47.0km/h
1970-01-01 00:00:30.180000,1419.0RPM,47.0km/h
1970-01-01 00:00:30.310000,1421.0RPM,47.0km/h
1970-01-01 00:00:30.430000,1425.0RPM,47.0km/h
1970-01-01 00:00:30.520000,1408.0RPM,47.0km/h
1970-01-01 00:00:30.630000,1410.0RPM,48.0km/h
1970-01-01 00:00:30.740000,1406.0RPM,48.0km/h
1970-01-01 00:00:30.910000,1396.0RPM,48.0km/h
1970-01-01 00:00:31.010000,1401.0RPM,48.0km/h
1970-01-01 00:00:31.120000,1393.0RPM,49.0km/h
1970-01-01 00:00:31.220000,1391.0RPM,49.0km/h
1970-01-01 00:00:31.320000,1388.0RPM,49.0km/h
1970-01-01 00:00:31.430000,1382.0RPM,49.0km/h
1970-01-01 00:00:31.520000,1362.0RPM,49.0km/h
1970-01-01 00:00:31.620000,1349.0RPM,49.0km/h
1970-01-01 00:00:31.730000,1317.0RPM,49.0km/h
1970-01-01 00:00:31.830000,1296.0RPM,49.0km/h
1970-01-01 00:00:31.930000,1265.0RPM,50.0km/h
1970-01-01 00:00:32.050000,1239.0RPM,50.0km/h
1970-01-01 00:00:32.150000,1212.0RPM,50.0km/h
1970-01-01 00:00:32.270000,1202.0RPM,50.0km/h
1970-01-01 00:00:32.380000,1185.0RPM,50.0km/h
1970-01-01 00:00:32.470000,1174.0RPM,50.0km/h
1970-01-01 00:00:32.580000,1164.0RPM,50.0km/h
1970-01-01 00:00:32.680000,1156.0RPM,50.0km/h
1970-01-01 00:00:32.780000,1154.0RPM,50.0km/h
1970-01-01 00:00:32.890000,1145.0RPM,50.0km/h
1970-01-01 00:00:33.020000,1142.0RPM,50.0km/h
1970-01-01 00:00:33.120000,1140.0RPM,50.0km/h
1970-01-01 00:00:33.250000,1144.0RPM,50.0km/h
1970-01-01 00:00:33.350000,1145.0RPM,50.0km/h
1970-01-01 00:00:33.470000,1143.0RPM,50.0km/h
1970-01-01 00:00:33.580000,1143.0RPM,50.0km/h
1970-01-01 00:00:33.680000,1147.0RPM,50.0km/h
1970-01-01 00:00:33.780000,1142.0RPM,50.0km/h
1970-01-01 00:00:33.880000,1144.0RPM,50.0km/h
1970-01-01 00:00:33.990000,1149.0RPM,50.0km/h
1970-01-01 00:00:34.110000,1150.0RPM,50.0km/h
1970-01-01 00:00:34.210000,1150.0RPM,50.0km/h
1970-01-01 00:00:34.320000,1151.0RPM,50.0km/h
1970-01-01 00:00:34.420000,1156.0RPM,50.0km/h
1970-01-01 00:00:34.520000,1154.0RPM,50.0km/h
1970-01-01 00:00:34.620000,1155.0RPM,50.0km/h
1970-01-01 00:00:34.770000,1159.0RPM,50.0km/h
1970-01-01 00:00:34.870000,1156.0RPM,50.0km/h
1970-01-01 00:00:34.990000,1157.0RPM,50.0km/h
1970-01-01 00:00:35.080000,1160.0RPM,50.0km/h
1970-01-01 00:00:35.190000,1159.0RPM,50.0km/h
1970-01-01 00:00:35.290000,1162.0RPM,50.0km/h
1970-01-01 00:00:35.390000,1167.0RPM,50.0km/h
1970-01-01 00:00:35.500000,1169.0RPM,51.0km/h
1970-01-01 00:00:35.600000,1176.0RPM,51.0km/h
1970-01-01 00:00:35.730000,1185.0RPM,51.0km/h
1970-01-01 00:00:35.850000,1177.0RPM,51.0km/h
1970-01-01 00:00:35.950000,1181.0RPM,51.0km/h
1970-01-01 00:00:36.050000,1197.0RPM,51.0km/h
1970-01-01 00:00:36.150000,1190.0RPM,51.0km/h
1970-01-01 00:00:36.250000,1190.0RPM,51.0km/h
1970-01-01 00:00:36.350000,1197.0RPM,51.0km/h
1970-01-01 00:00:36.470000,1201.0RPM,51.0km/h
1970-01-01 00:00:36.590000,1198.0RPM,52.0km/h
1970-01-01 00:00:36.690000,1202.0RPM,52.0km/h
1970-01-01 00:00:36.790000,1204.0RPM,52.0km/h
1970-01-01 00:00:36.890000,1212.0RPM,52.0km/h
1970-01-01 00:00:36.990000,1209.0RPM,52.0km/h
1970-01-01 00:00:37.090000,1206.0RPM,52.0km/h
1970-01-01 00:00:37.200000,1213.0RPM,52.0km/h
1970-01-01 00:00:37.310000,1207.0RPM,52.0km/h
1970-01-01 00:00:37.420000,1211.0RPM,52.0km/h
1970-01-01 00:00:37.540000,1205.0RPM,52.0km/h
1970-01-01 00:00:37.630000,1204.0RPM,52.0km/h
1970-01-01 00:00:37.740000,1194.0RPM,52.0km/h
1970-01-01 00:00:37.840000,1197.0RPM,52.0km/h
1970-01-01 00:00:37.940000,1196.0RPM,52.0km/h
1970-01-01 00:00:38.070000,1195.0RPM,53.0km/h
1970-01-01 00:00:38.180000,1191.0RPM,53.0km/h
1970-01-01 00:00:38.280000,1195.0RPM,52.0km/h
1970-01-01 00:00:38.410000,1189.0RPM,53.0km/h
1970-01-01 00:00:38.510000,1186.0RPM,52.0km/h
1970-01-01 00:00:38.610000,1181.0RPM,53.0km/h
1970-01-01 00:00:38.700000,1183.0RPM,53.0km/h
1970-01-01 00:00:38.850000,1183.0RPM,52.0km/h
1970-01-01 00:00:38.950000,1171.0RPM,52.0km/h
1970-01-01 00:00:39.060000,1175.0RPM,52.0km/h
1970-01-01 00:00:39.160000,1175.0RPM,52.0km/h
1970-01-01 00:00:39.260000,1181.0RPM,52.0km/h
1970-01-01 00:00:39.390000,1189.0RPM,52.0km/h
1970-01-01 00:00:39.490000,1221.0RPM,52.0km/h
1970-01-01 00:00:39.640000,1224.0RPM,52.0km/h
1970-01-01 00:00:39.770000,1215.0RPM,52.0km/h
1970-01-01 00:00:39.880000,1219.0RPM,52.0km/h
1970-01-01 00:00:39.980000,1213.0RPM,51.0km/h
1970-01-01 00:00:40.080000,1230.0RPM,51.0km/h
1970-01-01 00:00:40.220000,1222.0RPM,51.0km/h
1970-01-01 00:00:40.310000,1208.0RPM,51.0km/h
1970-01-01 00:00:40.420000,1216.0RPM,51.0km/h
1970-01-01 00:00:40.530000,1217.0RPM,51.0km/h
1970-01-01 00:00:40.620000,1224.0RPM,51.0km/h
1970-01-01 00:00:40.750000,1227.0RPM,51.0km/h
1970-01-01 00:00:40.870000,1229.0RPM,51.0km/h
1970-01-01 00:00:40.970000,1228.0RPM,50.0km/h
1970-01-01 00:00:41.070000,1226.0RPM,50.0km/h
1970-01-01 00:00:41.180000,1229.0RPM,50.0km/h
1970-01-01 00:00:41.320000,1225.0RPM,50.0km/h
1970-01-01 00:00:41.440000,1227.0RPM,50.0km/h
1970-01-01 00:00:41.570000,1228.0RPM,49.0km/h
1970-01-01 00:00:41.710000,1229.0RPM,49.0km/h
1970-01-01 00:00:41.820000,1233.0RPM,49.0km/h
1970-01-01 00:00:41.920000,1230.0RPM,49.0km/h
1970-01-01 00:00:42.020000,1236.0RPM,49.0km/h
1970-01-01 00:00:42.130000,1229.0RPM,48.0km/h
1970-01-01 00:00:42.270000,1235.0RPM,48.0km/h
1970-01-01 00:00:42.370000,1237.0RPM,48.0km/h
1970-01-01 00:00:42.480000,1236.0RPM,48.0km/h
1970-01-01 00:00:42.610000,1241.0RPM,48.0km/h
1970-01-01 00:00:42.700000,1241.0RPM,48.0km/h
1970-01-01 00:00:42.840000,1237.0RPM,47.0km/h
1970-01-01 00:00:42.970000,1240.0RPM,47.0km/h
1970-01-01 00:00:43.060000,1238.0RPM,47.0km/h
1970-01-01 00:00:43.170000,1241.0RPM,47.0km/h
1970-01-01 00:00:43.330000,1238.0RPM,47.0km/h
1970-01-01 00:00:43.420000,1241.0RPM,46.0km/h
1970-01-01 00:00:43.530000,1243.0RPM,46.0km/h
1970-01-01 00:00:43.640000,1238.0RPM,46.0km/h
1970-01-01 00:00:43.740000,1250.0RPM,46.0km/h
1970-01-01 00:00:43.880000,1241.0RPM,45.0km/h
1970-01-01 00:00:43.980000,1238.0RPM,45.0km/h
1970-01-01 00:00:44.070000,1233.0RPM,45.0km/h
1970-01-01 00:00:44.180000,1230.0RPM,45.0km/h
1970-01-01 00:00:44.290000,1239.0RPM,45.0km/h
1970-01-01 00:00:44.380000,1237.0RPM,44.0km/h
1970-01-01 00:00:44.480000,1239.0RPM,44.0km/h
1970-01-01 00:00:44.590000,1231.0RPM,44.0km/h
1970-01-01 00:00:44.710000,1226.0RPM,44.0km/h
1970-01-01 00:00:44.810000,1225.0RPM,43.0km/h
1970-01-01 00:00:44.940000,1221.0RPM,43.0km/h
1970-01-01 00:00:45.030000,1226.0RPM,43.0km/h
1970-01-01 00:00:45.130000,1221.0RPM,42.0km/h
1970-01-01 00:00:45.240000,1230.0RPM,42.0km/h
1970-01-01 00:00:45.390000,1232.0RPM,42.0km/h
1970-01-01 00:00:45.520000,1241.0RPM,41.0km/h
1970-01-01 00:00:45.640000,1241.0RPM,41.0km/h
1970-01-01 00:00:45.740000,1242.0RPM,41.0km/h
1970-01-01 00:00:45.850000,1241.0RPM,41.0km/h
1970-01-01 00:00:45.950000,1242.0RPM,41.0km/h
1970-01-01 00:00:46.050000,1242.0RPM,40.0km/h
1970-01-01 00:00:46.160000,1239.0RPM,40.0km/h
1970-01-01 00:00:46.260000,1238.0RPM,39.0km/h
1970-01-01 00:00:46.360000,1220.0RPM,39.0km/h
1970-01-01 00:00:46.480000,1220.0RPM,38.0km/h
1970-01-01 00:00:46.640000,1211.0RPM,38.0km/h
1970-01-01 00:00:46.750000,1207.0RPM,37.0km/h
1970-01-01 00:00:46.860000,1208.0RPM,37.0km/h
1970-01-01 00:00:46.970000,1219.0RPM,36.0km/h
1970-01-01 00:00:47.070000,1231.0RPM,36.0km/h
1970-01-01 00:00:47.180000,1229.0RPM,35.0km/h
1970-01-01 00:00:47.320000,1246.0RPM,35.0km/h
1970-01-01 00:00:47.460000,1234.0RPM,34.0km/h
1970-01-01 00:00:47.580000,1223.0RPM,34.0km/h
1970-01-01 00:00:47.690000,1221.0RPM,33.0km/h
1970-01-01 00:00:47.810000,1219.0RPM,33.0km/h
1970-01-01 00:00:47.920000,1215.0RPM,32.0km/h
1970-01-01 00:00:48.050000,1217.0RPM,31.0km/h
1970-01-01 00:00:48.170000,1216.0RPM,31.0km/h
1970-01-01 00:00:48.280000,1221.0RPM,30.0km/h
1970-01-01 00:00:48.390000,1219.0RPM,29.0km/h
1970-01-01 00:00:48.510000,1224.0RPM,29.0km/h
1970-01-01 00:00:48.610000,1219.0RPM,28.0km/h
1970-01-01 00:00:48.730000,1220.0RPM,27.0km/h
1970-01-01 00:00:48.850000,1214.0RPM,27.0km/h
1970-01-01 00:00:48.950000,1216.0RPM,26.0km/h
1970-01-01 00:00:49.070000,1222.0RPM,26.0km/h
1970-01-01 00:00:49.160000,1220.0RPM,25.0km/h
1970-01-01 00:00:49.260000,1218.0RPM,24.0km/h
1970-01-01 00:00:49.410000,1217.0RPM,24.0km/h
1970-01-01 00:00:49.520000,1213.0RPM,23.0km/h
1970-01-01 00:00:49.630000,1211.0RPM,22.0km/h
1970-01-01 00:00:49.740000,1206.0RPM,21.0km/h
1970-01-01 00:00:49.880000,1198.0RPM,20.0km/h
1970-01-01 00:00:49.990000,1189.0RPM,20.0km/h
1970-01-01 00:00:50.100000,1150.0RPM,19.0km/h
1970-01-01 00:00:50.200000,1040.0RPM,19.0km/h
1970-01-01 00:00:50.300000,984.0RPM,18.0km/h
1970-01-01 00:00:50.410000,955.0RPM,17.0km/h
1970-01-01 00:00:50.500000,1018.0RPM,17.0km/h
1970-01-01 00:00:50.610000,1103.0RPM,16.0km/h
1970-01-01 00:00:50.750000,1138.0RPM,15.0km/h
1970-01-01 00:00:50.870000,1116.0RPM,14.0km/h
1970-01-01 00:00:50.980000,1079.0RPM,14.0km/h
1970-01-01 00:00:51.080000,1060.0RPM,13.0km/h
1970-01-01 00:00:51.200000,1031.0RPM,12.0km/h
1970-01-01 00:00:51.330000,987.0RPM,12.0km/h
1970-01-01 00:00:51.440000,953.0RPM,11.0km/h
1970-01-01 00:00:51.530000,928.0RPM,11.0km/h
1970-01-01 00:00:51.630000,900.0RPM,11.0km/h
