sys_time,RPM,Speed
34100,1150.0,50.0
34200,1150.0,50.0
34300,1151.0,50.0
34400,1156.0,50.0
34500,1154.0,50.0
34600,1155.0,50.0
34700,1159.0,50.0
34800,1156.0,50.0
34900,1157.0,50.0
35000,1160.0,50.0
35100,1159.0,50.0
35200,1162.0,50.0
35300,1167.0,50.0
35500,1169.0,51.0
35600,1176.0,51.0
35700,1185.0,51.0
35800,1177.0,51.0
35900,1181.0,51.0
36000,1197.0,51.0
36100,1190.0,51.0
36200,1190.0,51.0
36300,1197.0,51.0
36400,1201.0,51.0
36500,1198.0,52.0
36600,1202.0,52.0
36700,1204.0,52.0
36800,1212.0,52.0
36900,1209.0,52.0
37000,1206.0,52.0
37200,1213.0,52.0
37300,1207.0,52.0
37400,1211.0,52.0
37500,1205.0,52.0
37600,1204.0,52.0
37700,1194.0,52.0
37800,1197.0,52.0
37900,1196.0,52.0
38000,1195.0,53.0
38100,1191.0,53.0
38200,1195.0,52.0
38400,1189.0,53.0
38500,1186.0,52.0
38600,1181.0,53.0
38700,1183.0,53.0
38800,1183.0,52.0
38900,1171.0,52.0
39000,1175.0,52.0
39100,1175.0,52.0
39200,1181.0,52.0
39300,1189.0,52.0
39400,1221.0,52.0
39600,1224.0,52.0
39700,1215.0,52.0
39800,1219.0,52.0
39900,1213.0,51.0
40000,1230.0,51.0
40200,1222.0,51.0
40300,1208.0,51.0
40400,1216.0,51.0
40500,1217.0,51.0
40600,1224.0,51.0
40700,1227.0,51.0
40800,1229.0,51.0
40900,1228.0,50.0
41000,1226.0,50.0
41100,1229.0,50.0
41300,1225.0,50.0
41400,1227.0,50.0
41500,1228.0,49.0
41700,1229.0,49.0
41800,1233.0,49.0
41900,1230.0,49.0
42000,1236.0,49.0
42100,1229.0,48.0
42200,1235.0,48.0
42300,1237.0,48.0
42400,1236.0,48.0
42600,1241.0,48.0
42700,1241.0,48.0
42800,1237.0,47.0
42900,1240.0,47.0
43000,1238.0,47.0
43100,1241.0,47.0
43300,1238.0,47.0
43400,1241.0,46.0
43500,1243.0,46.0
43600,1238.0,46.0
43700,1250.0,46.0
43800,1241.0,45.0
43900,1238.0,45.0
44000,1233.0,45.0
44100,1230.0,45.0
44200,1239.0,45.0
44300,1237.0,44.0
44400,1239.0,44.0
44500,1231.0,44.0
44700,1226.0,44.0
44800,1225.0,43.0
44900,1221.0,43.0
45000,1226.0,43.0
45100,1221.0,42.0
45200,1230.0,42.0
45300,1232.0,42.0
45500,1241.0,41.0
45600,1241.0,41.0
45700,1242.0,41.0
45800,1241.0,41.0
45900,1242.0,41.0
46000,1242.0,40.0
46100,1239.0,40.0
46200,1238.0,39.0
46300,1220.0,39.0
46400,1220.0,38.0
46600,1211.0,38.0
46700,1207.0,37.0
46800,1208.0,37.0
46900,1219.0,36.0
47000,1231.0,36.0
47100,1229.0,35.0
47300,1246.0,35.0
47400,1234.0,34.0
47500,1223.0,34.0
47600,1221.0,33.0
47800,1219.0,33.0
47900,1215.0,32.0
48000,1217.0,31.0
48100,1216.0,31.0
48200,1221.0,30.0
48300,1219.0,29.0
48500,1224.0,29.0
48600,1219.0,28.0
48700,1220.0,27.0
48800,1214.0,27.0
48900,1216.0,26.0
49000,1222.0,26.0
49100,1220.0,25.0
49200,1218.0,24.0
49400,1217.0,24.0
49500,1213.0,23.0
49600,1211.0,22.0
49700,1206.0,21.0
49800,1198.0,20.0
49900,1189.0,20.0
50100,1150.0,19.0
50200,1040.0,19.0
50300,984.0,18.0
50400,955.0,17.0
50500,1018.0,17.0
50600,1103.0,16.0
50700,1138.0,15.0
50800,1116.0,14.0
50900,1079.0,14.0
51000,1060.0,13.0
51200,1031.0,12.0
51300,987.0,12.0
51400,953.0,11.0
51500,928.0,11.0
51600,900.0,11.0
51700,889.0,10.0
51800,906.0,10.0
51900,934.0,10.0
52000,976.0,10.0
52100,1116.0,10.0
52200,1176.0,10.0
52400,1452.0,10.0
52500,1516.0,11.0
52600,1631.0,11.0
52700,1688.0,11.0
52800,1706.0,12.0
52900,1728.0,13.0
53000,1749.0,13.0
53100,1792.0,13.0
53200,1798.0,14.0
53400,1797.0,15.0
53500,1786.0,15.0
53600,1772.0,16.0
53700,1767.0,16.0
53800,1747.0,17.0
53900,1731.0,17.0
54000,1707.0,18.0
54100,1697.0,18.0
54200,1664.0,19.0
54300,1620.0,19.0
54400,1565.0,20.0
54500,1546.0,20.0
54700,1452.0,21.0
54800,1378.0,21.0
55000,1365.0,22.0
55100,1373.0,22.0
55200,1348.0,22.0
55300,1345.0,23.0
55400,1356.0,23.0
55500,1349.0,24.0
55700,1354.0,24.0
55800,1399.0,24.0
55900,1419.0,25.0
56000,1423.0,25.0
56100,1435.0,26.0
56200,1474.0,26.0
56300,1491.0,27.0
56400,1510.0,27.0
56500,1517.0,27.0
56600,1526.0,28.0
56800,1533.0,29.0
56900,1564.0,29.0
57000,1570.0,30.0
57100,1560.0,30.0
57200,1581.0,30.0
57300,1570.0,31.0
57400,1582.0,32.0
57500,1571.0,32.0
57600,1598.0,33.0
57700,1575.0,33.0
57800,1594.0,33.0
57900,1603.0,34.0
58100,1640.0,35.0
58200,1664.0,35.0
58300,1690.0,36.0
58400,1709.0,36.0
58500,1720.0,37.0
58600,1740.0,37.0
58700,1757.0,38.0
58800,1769.0,38.0
58900,1768.0,38.0
59000,1765.0,39.0
59100,1766.0,39.0
59200,1760.0,40.0
59300,1765.0,40.0
59400,1761.0,41.0
59500,1757.0,41.0
59600,1750.0,42.0
59700,1757.0,42.0
59900,1752.0,42.0
60000,1746.0,43.0
60100,1750.0,43.0
60200,1736.0,44.0
60300,1738.0,44.0
60400,1734.0,45.0
60500,1735.0,45.0
60700,1695.0,45.0
60800,1688.0,46.0
60900,1642.0,46.0
61000,1563.0,46.0
61100,1531.0,46.0
61300,1449.0,46.0
61400,1368.0,46.0
61500,1359.0,46.0
61600,1312.0,46.0
61700,1296.0,45.0
61800,1263.0,45.0
61900,1237.0,45.0
62100,1212.0,45.0
62200,1202.0,45.0
62300,1205.0,44.0
62400,1190.0,44.0
62500,1182.0,43.0
62600,1164.0,43.0
62700,1153.0,42.0
62800,1147.0,42.0
62900,1145.0,41.0
63000,1151.0,41.0
63100,1151.0,40.0
63200,1159.0,40.0
63300,1158.0,39.0
63400,1163.0,39.0
63500,1175.0,38.0
63600,1174.0,37.0
63700,1169.0,37.0
63800,1173.0,36.0
64000,1178.0,36.0
64100,1180.0,35.0
64200,1184.0,35.0
64300,1178.0,34.0
64400,1183.0,33.0
64500,1183.0,32.0
64600,1193.0,31.0
64800,1183.0,31.0
64900,1188.0,30.0
65000,1193.0,29.0
65100,1191.0,29.0
65200,1193.0,28.0
65300,1195.0,27.0
65400,1207.0,27.0
65500,1226.0,26.0
65600,1229.0,26.0
65700,1230.0,25.0
65800,1225.0,25.0
66000,1221.0,25.0
66100,1222.0,24.0
66200,1206.0,23.0
66300,1212.0,23.0
66400,1207.0,23.0
66500,1204.0,22.0
66600,1233.0,21.0
66700,1227.0,21.0
66800,1194.0,21.0
66900,1170.0,21.0
67000,1084.0,21.0
67100,1044.0,21.0
67200,948.0,20.0
67300,1169.0,20.0
67400,1246.0,20.0
67500,1321.0,20.0
67600,1348.0,20.0
67800,1410.0,20.0
67900,1549.0,20.0
68100,1711.5,20.0
68200,1848.0,21.0
68300,1936.0,21.0
68500,1968.0,22.0
68600,1967.0,22.0
68700,1943.0,23.0
68800,1928.0,23.0
68900,1899.0,23.0
69000,1868.0,24.0
69100,1849.0,24.0
69200,1811.0,25.0
69300,1785.0,25.0
69400,1761.0,26.0
69500,1741.0,26.0
69600,1699.0,27.0
69800,1634.0,27.0
69900,1547.0,28.0
70000,1525.0,28.0
70100,1541.0,29.0
70200,1537.0,29.0
70300,1545.0,29.0
70400,1552.0,30.0
70500,1538.0,30.0
70600,1577.0,30.0
70700,1560.0,31.0
70800,1573.0,32.0
70900,1577.0,32.0
71000,1567.0,32.0
71100,1569.0,33.0
71200,1569.0,33.0
71300,1560.0,34.0
71400,1553.0,34.0
71600,1558.0,35.0
71700,1547.0,35.0
71800,1554.0,35.0
71900,1529.0,36.0
72000,1559.0,36.0
72100,1545.0,36.0
72200,1540.0,37.0
72300,1540.0,37.0
72400,1533.0,38.0
72500,1553.0,38.0
72600,1519.0,38.0
72700,1574.0,39.0
72800,1549.0,39.0
72900,1581.0,39.0
73000,1565.0,40.0
73200,1588.0,40.0
73300,1584.0,40.0
73400,1593.0,41.0
73500,1576.0,41.0
73600,1585.0,41.0
73700,1580.0,42.0
73800,1590.0,42.0
73900,1582.0,43.0
74000,1587.0,43.0
74200,1585.0,43.0
74300,1588.0,44.0
74400,1578.0,44.0
74500,1597.0,44.0
74600,1581.0,45.0
74700,1592.0,45.0
74800,1565.0,45.0
74900,1579.0,46.0
75000,1570.0,46.0
75100,1575.0,46.0
75200,1564.0,46.0
75300,1558.0,47.0
75400,1553.0,47.0
75500,1540.0,47.0
75600,1532.0,48.0
75700,1517.0,48.0
75800,1505.0,48.0
75900,1484.0,48.0
76000,1476.0,48.0
76100,1462.0,49.0
76200,1447.0,49.0
76300,1426.0,49.0
76400,1429.0,49.0
76500,1424.0,49.0
76600,1434.0,50.0
76800,1444.0,50.0
76900,1436.0,50.0
77000,1443.0,50.0
77100,1447.0,51.0
77200,1465.0,51.0
77300,1467.0,51.0
77400,1464.0,51.0
77500,1476.0,51.0
77600,1484.0,51.0
77700,1472.0,52.0
77800,1486.0,52.0
77900,1486.0,52.0
78100,1472.0,52.0
78200,1475.0,52.0
78300,1465.5,52.5
78400,1448.0,53.0
78600,1439.0,53.0
78700,1426.0,53.0
78800,1403.0,53.0
78900,1377.0,53.0
79000,1364.0,54.0
79100,1342.0,54.0
79200,1332.0,54.0
79300,1325.0,54.0
79400,1314.0,54.0
79500,1305.0,54.0
79600,1302.0,55.0
79700,1297.0,55.0
79900,1287.0,55.0
80000,1277.0,55.0
80100,1258.0,55.0
80200,1247.0,55.0
80300,1228.0,55.0
80400,1223.0,55.0
80500,1212.0,55.0
80600,1210.0,55.0
80700,1202.0,55.0
80800,1203.0,55.0
80900,1204.0,55.0
81000,1201.0,55.0
81100,1202.0,55.0
81300,1208.0,55.0
81400,1204.0,55.0
81500,1213.0,55.0
81600,1212.0,55.0
81700,1216.0,55.0
81800,1213.0,56.0
81900,1217.0,56.0
82000,1220.0,56.0
82100,1226.0,56.0
82200,1226.0,56.0
82300,1230.0,56.0
82400,1233.0,56.0
82600,1234.0,56.0
82700,1235.0,56.0
82800,1236.0,56.0
82900,1237.0,56.0
83000,1242.0,56.0
83100,1247.0,57.0
83200,1245.0,57.0
83300,1247.0,57.0
83400,1250.0,57.0
83500,1251.0,57.0
83600,1249.0,57.0
83800,1258.0,57.0
83900,1250.0,57.0
84000,1253.0,57.0
84100,1258.0,57.0
84200,1261.0,57.0
84300,1261.0,57.0
84400,1261.0,57.0
84500,1265.0,57.0
84600,1266.0,57.0
84700,1262.0,57.0
84900,1269.0,57.0
85000,1259.0,57.0
85100,1263.0,57.0
85200,1260.0,57.0
85300,1260.0,57.0
85400,1256.0,57.0
85500,1253.0,57.0
85600,1248.0,57.0
85700,1246.0,57.0
85800,1245.0,57.0
85900,1240.0,57.0
86000,1246.0,57.0
86100,1239.0,57.0
86200,1240.0,57.0
86300,1235.0,57.0
86400,1236.0,57.0
86500,1235.0,57.0
86600,1238.0,57.0
86700,1234.0,57.0
86800,1233.0,57.0
86900,1234.0,57.0
87000,1234.0,57.0
87100,1232.0,57.0
87200,1228.0,57.0
87400,1229.0,57.0
87500,1229.0,57.0
87600,1223.0,57.0
87700,1226.0,57.0
87800,1224.0,57.0
87900,1228.0,57.0
88000,1227.0,57.0
88100,1226.0,57.0
88200,1230.0,57.0
88300,1224.0,57.0
88400,1224.0,57.0
88500,1232.0,57.0
88600,1230.0,57.0
88700,1225.0,57.0
88900,1227.0,57.0
89000,1227.0,57.0
89100,1225.0,57.0
89300,1223.0,57.0
89400,1227.0,57.0
89500,1230.0,57.0
89600,1230.0,57.0
89700,1223.0,57.0
89800,1226.0,57.0
89900,1226.0,57.0
90000,1230.0,57.0
90100,1232.0,57.0
90200,1229.0,57.0
90300,1234.0,57.0
90500,1235.0,57.0
90600,1232.0,57.0
90700,1238.0,57.0
90800,1236.0,57.0
90900,1240.0,57.0
91000,1236.0,57.0
91100,1236.0,57.0
91300,1238.0,57.0
91400,1243.0,57.0
91500,1244.0,57.0
91600,1246.0,57.0
91700,1245.0,57.0
91800,1247.0,58.0
91900,1249.0,58.0
92000,1251.0,58.0
92100,1251.0,58.0
92200,1250.0,58.0
92300,1250.0,58.0
92500,1258.0,58.0
92600,1256.0,58.0
92700,1254.0,58.0
92800,1254.0,58.0
92900,1260.0,58.0
93000,1257.0,58.0
93100,1253.0,58.0
93200,1258.0,58.0
93400,1257.0,58.0
93500,1256.0,58.0
93600,1257.0,58.0
93700,1251.0,58.0
93800,1254.0,58.0
93900,1256.0,58.0
94000,1258.0,58.0
94100,1252.0,58.0
94200,1250.0,58.0
94300,1255.0,58.0
94400,1258.0,58.0
94600,1251.0,58.0
94700,1253.0,58.0
94800,1254.0,58.0
94900,1252.0,58.0
95000,1253.0,58.0
95100,1252.0,58.0
95200,1244.0,58.0
95300,1248.0,58.0
95500,1247.0,58.0
95600,1235.0,58.0
95700,1239.0,58.0
95800,1236.0,58.0
95900,1236.0,58.0
96000,1237.0,58.0
96100,1233.0,58.0
96200,1232.0,58.0
96300,1234.0,58.0
96400,1230.0,58.0
96500,1232.0,57.0
96600,1232.0,57.0
96800,1227.0,58.0
96900,1230.0,57.0
97000,1228.0,57.0
97100,1228.0,57.0
97200,1225.0,57.0
97300,1229.0,57.0
97400,1224.0,57.0
97600,1225.0,57.0
97700,1224.0,57.0
97800,1224.0,57.0
97900,1221.0,57.0
98000,1223.0,57.0
98100,1224.0,57.0
98200,1226.0,57.0
98300,1221.0,57.0
98400,1221.0,57.0
98500,1223.0,57.0
98600,1225.0,57.0
98700,1224.0,57.0
98800,1224.0,57.0
99000,1219.0,57.0
99100,1225.0,57.0
99200,1224.0,57.0
99300,1229.0,57.0
99400,1230.0,57.0
99500,1228.0,57.0
99600,1230.0,57.0
99700,1231.0,57.0
99800,1234.0,57.0
99900,1231.0,57.0
100000,1233.0,57.0
100100,1234.0,57.0
100200,1233.0,57.0
100300,1229.0,57.0
100400,1231.0,57.0
100500,1228.0,57.0
100600,1235.0,57.0
100700,1233.0,57.0
100800,1231.0,57.0
100900,1236.0,57.0
101000,1235.0,57.0
101100,1232.0,57.0
101300,1238.0,57.0
101400,1232.0,57.0
101500,1235.0,57.0
101600,1234.0,58.0
101700,1237.0,58.0
101800,1239.0,58.0
102000,1234.0,58.0
102100,1235.0,58.0
102200,1239.0,58.0
102300,1234.0,58.0
102400,1239.0,58.0
102500,1235.0,58.0
102600,1230.0,58.0
102700,1227.0,58.0
102800,1231.0,58.0
102900,1230.0,57.0
103100,1233.0,57.0
103200,1231.0,57.0
103300,1231.0,57.0
103400,1229.0,57.0
103500,1228.0,57.0
103600,1231.0,57.0
103700,1231.0,57.0
103800,1227.0,57.0
103900,1234.0,57.0
104000,1231.0,57.0
104100,1232.0,57.0
104200,1234.0,57.0
104400,1232.0,57.0
104500,1236.0,57.0
104600,1229.0,57.0
104700,1232.0,57.0
104800,1233.0,58.0
104900,1235.0,58.0
105100,1239.0,58.0
105200,1236.0,58.0
105300,1239.0,58.0
105400,1237.0,58.0
105500,1239.0,58.0
105600,1242.0,58.0
105700,1243.0,58.0
105800,1241.0,58.0
105900,1243.0,58.0
106000,1250.0,58.0
106100,1246.0,58.0
106200,1248.0,58.0
106300,1249.0,58.0
106400,1243.0,58.0
106500,1249.0,58.0
106600,1249.0,58.0
106700,1250.0,58.0
106800,1249.0,58.0
107000,1249.0,58.0
107100,1250.0,58.0
107200,1245.0,58.0
107300,1244.0,58.0
107400,1244.0,58.0
107500,1244.0,58.0
107600,1242.0,58.0
107800,1247.0,58.0
107900,1246.0,58.0
108000,1246.0,58.0
108100,1249.0,58.0
108200,1253.0,58.0
108300,1247.0,58.0
108400,1252.0,58.0
108500,1248.0,58.0
108600,1246.0,58.0
108800,1247.0,58.0
108900,1245.0,58.0
109000,1253.0,58.0
109100,1246.0,58.0
109200,1250.0,58.0
109300,1246.0,58.0
109400,1249.0,58.0
109600,1251.0,58.0
109700,1253.0,59.0
109800,1255.0,59.0
109900,1257.0,59.0
110000,1259.0,59.0
110100,1260.0,59.0
110200,1258.0,59.0
110400,1258.0,59.0
110500,1259.0,59.0
110600,1258.0,59.0
110700,1255.0,59.0
110800,1257.0,59.0
110900,1259.0,59.0
111000,1256.0,59.0
111100,1257.0,59.0
111200,1257.0,59.0
111400,1259.0,59.0
111500,1256.0,59.0
111600,1257.0,59.0
111700,1252.0,59.0
111800,1262.0,59.0
111900,1259.0,59.0
112000,1259.0,59.0
112100,1262.0,59.0
112300,1263.0,59.0
112400,1263.0,59.0
112500,1258.0,59.0
112600,1256.0,59.0
112700,1262.0,59.0
112800,1257.0,59.0
112900,1262.0,59.0
113000,1258.0,59.0
113100,1260.0,59.0
113300,1260.0,59.0
113400,1262.0,59.0
113500,1260.0,59.0
113600,1260.0,59.0
113700,1263.0,59.0
113800,1258.0,59.0
113900,1262.0,59.0
114000,1259.0,59.0
114100,1264.0,59.0
114200,1263.0,59.0
114300,1264.0,59.0
114500,1265.0,59.0
114600,1266.0,59.0
114700,1264.0,59.0
114800,1263.0,59.0
114900,1265.0,59.0
115000,1267.0,59.0
115100,1269.0,59.0
115200,1267.0,59.0
115300,1265.0,59.0
115400,1267.0,60.0
115600,1267.0,60.0
115700,1263.0,59.0
115800,1262.0,60.0
115900,1264.0,59.0
116000,1259.0,59.0
116100,1259.0,59.0
116200,1258.0,59.0
116300,1260.0,59.0
116400,1256.0,59.0
116500,1254.0,59.0
116600,1254.0,59.0
116800,1246.0,59.0
116900,1251.0,59.0
117000,1247.0,59.0
117100,1246.0,59.0
117200,1247.0,59.0
117300,1245.0,59.0
117400,1239.0,58.0
117500,1237.0,58.0
117600,1237.0,58.0
117700,1237.0,58.0
117800,1234.0,58.0
117900,1231.0,58.0
118000,1239.0,58.0
118100,1225.0,58.0
118200,1228.0,58.0
118400,1226.0,58.0
118500,1226.0,58.0
118600,1224.0,57.0
118700,1223.0,57.0
118800,1216.0,57.0
118900,1214.0,57.0
119000,1214.0,57.0
119100,1217.0,57.0
119200,1213.0,57.0
119300,1213.0,57.0
119400,1210.0,57.0
119500,1212.0,57.0
119600,1206.0,57.0
119800,1205.5,56.5
119900,1208.0,56.0
120100,1203.0,56.0
120200,1206.0,56.0
120300,1204.0,56.0
120400,1205.0,56.0
120500,1202.0,56.0
120600,1203.0,56.0
120700,1201.0,56.0
120900,1205.0,56.0
121000,1199.0,56.0
121100,1203.0,56.0
121200,1203.0,56.0
121300,1201.0,56.0
121400,1195.0,56.0
121500,1202.0,56.0
121600,1201.0,56.0
121700,1198.0,56.0
121900,1196.0,56.0
122000,1201.0,56.0
122100,1203.0,56.0
122200,1203.0,56.0
122300,1207.0,56.0
122400,1203.0,56.0
122500,1205.0,56.0
122600,1208.0,56.0
122700,1209.0,56.0
122800,1210.0,56.0
123000,1207.0,56.0
123100,1213.0,56.0
123200,1213.0,56.0
123300,1217.0,56.0
123400,1218.0,56.0
123500,1218.0,56.0
123600,1220.0,56.0
123700,1222.0,56.0
123800,1224.0,56.0
123900,1227.0,56.0
124000,1228.0,56.0
124100,1231.0,56.0
124200,1231.0,56.0
124400,1232.0,57.0
124500,1232.0,57.0
124600,1234.0,57.0
124700,1232.5,57.0
124900,1230.0,57.0
125000,1232.0,57.0
125100,1228.0,57.0
125200,1228.0,57.0
125300,1223.0,57.0
125400,1225.0,57.0
125500,1222.0,57.0
125600,1197.0,56.0
125700,1231.0,56.0
125900,1211.0,56.0
126000,1228.0,56.0
126100,1224.0,56.0
126200,1229.0,56.0
126300,1214.0,56.0
126400,1229.0,56.0
126500,1231.0,56.0
126600,1217.0,56.0
126800,1220.0,55.0
126900,1217.0,55.0
127000,1214.0,55.0
127100,1219.0,55.0
127200,1214.0,55.0
127300,1212.0,55.0
127400,1208.0,55.0
127500,1211.0,55.0
127600,1207.0,55.0
127700,1209.0,55.0
127800,1207.0,55.0
128000,1205.0,55.0
128100,1199.0,55.0
128200,1203.0,55.0
128300,1198.0,54.0
128400,1203.0,54.0
128500,1200.0,54.0
128600,1203.0,54.0
128700,1197.0,54.0
128800,1201.0,54.0
128900,1200.0,54.0
129000,1207.0,54.0
129100,1213.0,54.0
129300,1214.0,54.5
129500,1219.0,55.0
129600,1221.0,55.0
129700,1220.0,55.0
129800,1224.0,55.0
129900,1223.0,55.0
130000,1223.0,55.0
130100,1223.0,55.0
130300,1232.5,55.0
130500,1233.0,55.0
130600,1229.0,55.0
130700,1231.0,55.0
130800,1231.0,55.0
