system_time,timestamp,lat,lon,speed,bearing
1970-01-01 00:00:13.100,,,,,
1970-01-01 00:00:13.200,,,,,
1970-01-01 00:00:13.300,1508975990000.0,43.015846938044646,-78.81853120196428,0.48058069999999997,51.373444
1970-01-01 00:00:13.400,,,,,
1970-01-01 00:00:13.500,,,,,
1970-01-01 00:00:13.600,,,,,
1970-01-01 00:00:13.700,,,,,
1970-01-01 00:00:13.800,,,,,
1970-01-01 00:00:13.900,,,,,
1970-01-01 00:00:14.000,,,,,
1970-01-01 00:00:14.100,,,,,
1970-01-01 00:00:14.200,,,,,
1970-01-01 00:00:14.300,1508975991000.0,43.0158401528205,-78.8185139792388,0.81663185,88.69526
1970-01-01 00:00:14.400,,,,,
1970-01-01 00:00:14.500,,,,,
1970-01-01 00:00:14.600,,,,,
1970-01-01 00:00:14.700,,,,,
1970-01-01 00:00:14.800,,,,,
1970-01-01 00:00:14.900,,,,,
1970-01-01 00:00:15.000,,,,,
1970-01-01 00:00:15.100,,,,,
1970-01-01 00:00:15.200,,,,,
1970-01-01 00:00:15.300,1508975992000.0,43.01583859029273,-78.81849939736006,0.7605255999999999,98.03990999999999
1970-01-01 00:00:15.400,,,,,
1970-01-01 00:00:15.500,,,,,
1970-01-01 00:00:15.600,,,,,
1970-01-01 00:00:15.700,,,,,
1970-01-01 00:00:15.800,,,,,
1970-01-01 00:00:15.900,,,,,
1970-01-01 00:00:16.000,,,,,
1970-01-01 00:00:16.100,,,,,
1970-01-01 00:00:16.200,,,,,
1970-01-01 00:00:16.300,1508975993000.0,43.01582960660574,-78.81848113871861,0.6659644,71.4865
1970-01-01 00:00:16.400,,,,,
1970-01-01 00:00:16.500,,,,,
1970-01-01 00:00:16.600,,,,,
1970-01-01 00:00:16.700,,,,,
1970-01-01 00:00:16.800,,,,,
1970-01-01 00:00:16.900,,,,,
1970-01-01 00:00:17.000,,,,,
1970-01-01 00:00:17.100,1508975992283.0,43.0156502,-78.81889670000001,0.0,0.0
1970-01-01 00:00:17.200,,,,,
1970-01-01 00:00:17.300,1508975994000.0,43.015819201919136,-78.81847117436033,0.24508326,73.54425
1970-01-01 00:00:17.400,,,,,
1970-01-01 00:00:17.500,,,,,
1970-01-01 00:00:17.600,,,,,
1970-01-01 00:00:17.700,,,,,
1970-01-01 00:00:17.800,,,,,
1970-01-01 00:00:17.900,,,,,
1970-01-01 00:00:18.000,,,,,
1970-01-01 00:00:18.100,,,,,
1970-01-01 00:00:18.200,,,,,
1970-01-01 00:00:18.300,,,,,
1970-01-01 00:00:18.400,,,,,
1970-01-01 00:00:18.500,,,,,
1970-01-01 00:00:18.600,,,,,
1970-01-01 00:00:18.700,,,,,
1970-01-01 00:00:18.800,,,,,
1970-01-01 00:00:18.900,,,,,
1970-01-01 00:00:19.000,,,,,
1970-01-01 00:00:19.100,,,,,
1970-01-01 00:00:19.200,,,,,
1970-01-01 00:00:19.300,1508975996000.0,43.01580152004826,-78.8184779895986,1.8970431,211.93765
1970-01-01 00:00:19.400,,,,,
1970-01-01 00:00:19.500,,,,,
1970-01-01 00:00:19.600,,,,,
1970-01-01 00:00:19.700,,,,,
1970-01-01 00:00:19.800,,,,,
1970-01-01 00:00:19.900,,,,,
1970-01-01 00:00:20.000,,,,,
1970-01-01 00:00:20.100,,,,,
1970-01-01 00:00:20.200,,,,,
1970-01-01 00:00:20.300,1508975997000.0,43.01577451726354,-78.8184905268743,3.5669824999999995,194.82535
1970-01-01 00:00:20.400,,,,,
1970-01-01 00:00:20.500,,,,,
1970-01-01 00:00:20.600,,,,,
1970-01-01 00:00:20.700,,,,,
1970-01-01 00:00:20.800,,,,,
1970-01-01 00:00:20.900,,,,,
1970-01-01 00:00:21.000,,,,,
1970-01-01 00:00:21.100,,,,,
1970-01-01 00:00:21.200,,,,,
1970-01-01 00:00:21.300,1508975998000.0,43.01572797578327,-78.81850052733516,5.5429907,187.28581
1970-01-01 00:00:21.400,,,,,
1970-01-01 00:00:21.500,,,,,
1970-01-01 00:00:21.600,,,,,
1970-01-01 00:00:21.700,,,,,
1970-01-01 00:00:21.800,,,,,
1970-01-01 00:00:21.900,,,,,
1970-01-01 00:00:22.000,,,,,
1970-01-01 00:00:22.100,,,,,
1970-01-01 00:00:22.200,,,,,
1970-01-01 00:00:22.300,1508975999000.0,43.01566324090252,-78.8185066205717,7.1763697,183.82008000000002
1970-01-01 00:00:22.400,,,,,
1970-01-01 00:00:22.500,,,,,
1970-01-01 00:00:22.600,,,,,
1970-01-01 00:00:22.700,,,,,
1970-01-01 00:00:22.800,,,,,
1970-01-01 00:00:22.900,,,,,
1970-01-01 00:00:23.000,,,,,
1970-01-01 00:00:23.100,,,,,
1970-01-01 00:00:23.200,,,,,
1970-01-01 00:00:23.300,1508976000000.0,43.015583906468,-78.81851031711588,8.673741,181.96147
1970-01-01 00:00:23.400,,,,,
1970-01-01 00:00:23.500,,,,,
1970-01-01 00:00:23.600,,,,,
1970-01-01 00:00:23.700,,,,,
1970-01-01 00:00:23.800,,,,,
1970-01-01 00:00:23.900,,,,,
1970-01-01 00:00:24.000,,,,,
1970-01-01 00:00:24.100,,,,,
1970-01-01 00:00:24.200,,,,,
1970-01-01 00:00:24.300,1508976001000.0,43.01548871987526,-78.81851613408413,9.878492,180.96939
1970-01-01 00:00:24.400,,,,,
1970-01-01 00:00:24.500,,,,,
1970-01-01 00:00:24.600,,,,,
1970-01-01 00:00:24.700,,,,,
1970-01-01 00:00:24.800,,,,,
1970-01-01 00:00:24.900,,,,,
1970-01-01 00:00:25.000,,,,,
1970-01-01 00:00:25.100,,,,,
1970-01-01 00:00:25.200,,,,,
1970-01-01 00:00:25.300,1508976002000.0,43.01538801248904,-78.81851723289894,10.872686,179.16171
1970-01-01 00:00:25.400,,,,,
1970-01-01 00:00:25.500,,,,,
1970-01-01 00:00:25.600,,,,,
1970-01-01 00:00:25.700,,,,,
1970-01-01 00:00:25.800,,,,,
1970-01-01 00:00:25.900,,,,,
1970-01-01 00:00:26.000,,,,,
1970-01-01 00:00:26.100,,,,,
1970-01-01 00:00:26.200,,,,,
1970-01-01 00:00:26.300,1508976003000.0,43.015282229792014,-78.81851898675725,11.620592,180.68059
1970-01-01 00:00:26.400,,,,,
1970-01-01 00:00:26.500,,,,,
1970-01-01 00:00:26.600,,,,,
1970-01-01 00:00:26.700,,,,,
1970-01-01 00:00:26.800,,,,,
1970-01-01 00:00:26.900,,,,,
1970-01-01 00:00:27.000,,,,,
1970-01-01 00:00:27.100,,,,,
1970-01-01 00:00:27.200,,,,,
1970-01-01 00:00:27.300,1508976004000.0,43.01516911354877,-78.8185210342617,12.17101,181.64183
1970-01-01 00:00:27.400,,,,,
1970-01-01 00:00:27.500,,,,,
1970-01-01 00:00:27.600,,,,,
1970-01-01 00:00:27.700,,,,,
1970-01-01 00:00:27.800,,,,,
1970-01-01 00:00:27.900,,,,,
1970-01-01 00:00:28.000,,,,,
1970-01-01 00:00:28.100,,,,,
1970-01-01 00:00:28.200,,,,,
1970-01-01 00:00:28.300,1508976005000.0,43.01505580033306,-78.818524913954,12.221735,181.73358000000002
1970-01-01 00:00:28.400,,,,,
1970-01-01 00:00:28.500,,,,,
1970-01-01 00:00:28.600,,,,,
1970-01-01 00:00:28.700,,,,,
1970-01-01 00:00:28.800,,,,,
1970-01-01 00:00:28.900,,,,,
1970-01-01 00:00:29.000,,,,,
1970-01-01 00:00:29.100,,,,,
1970-01-01 00:00:29.200,,,,,
1970-01-01 00:00:29.300,1508976006000.0,43.01494160110265,-78.81853095943144,12.627892999999998,182.38663
1970-01-01 00:00:29.400,,,,,
1970-01-01 00:00:29.500,,,,,
1970-01-01 00:00:29.600,,,,,
1970-01-01 00:00:29.700,,,,,
1970-01-01 00:00:29.800,,,,,
1970-01-01 00:00:29.900,,,,,
1970-01-01 00:00:30.000,,,,,
1970-01-01 00:00:30.100,,,,,
1970-01-01 00:00:30.200,,,,,
1970-01-01 00:00:30.300,1508976007000.0,43.014826945966746,-78.81853604526816,12.731836,181.78305
1970-01-01 00:00:30.400,,,,,
1970-01-01 00:00:30.500,,,,,
1970-01-01 00:00:30.600,,,,,
1970-01-01 00:00:30.700,,,,,
1970-01-01 00:00:30.800,,,,,
1970-01-01 00:00:30.900,,,,,
1970-01-01 00:00:31.000,,,,,
1970-01-01 00:00:31.100,,,,,
1970-01-01 00:00:31.200,,,,,
1970-01-01 00:00:31.300,1508976008000.0,43.01471096406967,-78.81853849635642,13.0347185,181.35616000000002
1970-01-01 00:00:31.400,,,,,
1970-01-01 00:00:31.500,,,,,
1970-01-01 00:00:31.600,,,,,
1970-01-01 00:00:31.700,,,,,
1970-01-01 00:00:31.800,,,,,
1970-01-01 00:00:31.900,,,,,
1970-01-01 00:00:32.000,,,,,
1970-01-01 00:00:32.100,,,,,
1970-01-01 00:00:32.200,,,,,
1970-01-01 00:00:32.300,1508976009000.0,43.01459152088126,-78.81853913887609,13.644423999999999,181.0902
1970-01-01 00:00:32.400,,,,,
1970-01-01 00:00:32.500,,,,,
1970-01-01 00:00:32.600,,,,,
1970-01-01 00:00:32.700,,,,,
1970-01-01 00:00:32.800,,,,,
1970-01-01 00:00:32.900,,,,,
1970-01-01 00:00:33.000,,,,,
1970-01-01 00:00:33.100,,,,,
1970-01-01 00:00:33.200,,,,,
1970-01-01 00:00:33.300,1508976010000.0,43.01446846071085,-78.81854079892919,13.852921499999999,180.83754
1970-01-01 00:00:33.400,,,,,
1970-01-01 00:00:33.500,,,,,
1970-01-01 00:00:33.600,,,,,
1970-01-01 00:00:33.700,,,,,
1970-01-01 00:00:33.800,,,,,
1970-01-01 00:00:33.900,,,,,
1970-01-01 00:00:34.000,,,,,
1970-01-01 00:00:34.100,,,,,
1970-01-01 00:00:34.200,,,,,
1970-01-01 00:00:34.300,1508976011000.0,43.01434526133048,-78.81853988561338,13.882069,180.53984
1970-01-01 00:00:34.400,,,,,
1970-01-01 00:00:34.500,,,,,
1970-01-01 00:00:34.600,,,,,
1970-01-01 00:00:34.700,,,,,
1970-01-01 00:00:34.800,,,,,
1970-01-01 00:00:34.900,,,,,
1970-01-01 00:00:35.000,,,,,
1970-01-01 00:00:35.100,,,,,
1970-01-01 00:00:35.200,,,,,
1970-01-01 00:00:35.300,1508976012000.0,43.014221813952304,-78.81853929685019,13.874476000000001,180.5988
1970-01-01 00:00:35.400,,,,,
1970-01-01 00:00:35.500,,,,,
1970-01-01 00:00:35.600,,,,,
1970-01-01 00:00:35.700,,,,,
1970-01-01 00:00:35.800,,,,,
1970-01-01 00:00:35.900,,,,,
1970-01-01 00:00:36.000,,,,,
1970-01-01 00:00:36.100,,,,,
1970-01-01 00:00:36.200,,,,,
1970-01-01 00:00:36.300,1508976013000.0,43.01409678145091,-78.81853980014209,14.088028,181.27219
1970-01-01 00:00:36.400,,,,,
1970-01-01 00:00:36.500,1508976003099.0,43.0151164,-78.8188082,0.0,0.0
1970-01-01 00:00:36.600,,,,,
1970-01-01 00:00:36.700,,,,,
1970-01-01 00:00:36.800,,,,,
1970-01-01 00:00:36.900,,,,,
1970-01-01 00:00:37.000,,,,,
1970-01-01 00:00:37.100,,,,,
1970-01-01 00:00:37.200,,,,,
1970-01-01 00:00:37.300,1508976014000.0,43.013970371018495,-78.81854163236899,14.258095,180.9511
1970-01-01 00:00:37.400,,,,,
1970-01-01 00:00:37.500,,,,,
1970-01-01 00:00:37.600,,,,,
1970-01-01 00:00:37.700,,,,,
1970-01-01 00:00:37.800,,,,,
1970-01-01 00:00:37.900,,,,,
1970-01-01 00:00:38.000,,,,,
1970-01-01 00:00:38.100,,,,,
1970-01-01 00:00:38.200,,,,,
1970-01-01 00:00:38.300,1508976015000.0,43.01384140008878,-78.81854496461584,14.530342999999998,181.20512
1970-01-01 00:00:38.400,,,,,
1970-01-01 00:00:38.500,,,,,
1970-01-01 00:00:38.600,,,,,
1970-01-01 00:00:38.700,,,,,
1970-01-01 00:00:38.800,,,,,
1970-01-01 00:00:38.900,,,,,
1970-01-01 00:00:39.000,,,,,
1970-01-01 00:00:39.100,,,,,
1970-01-01 00:00:39.200,,,,,
1970-01-01 00:00:39.300,1508976016000.0,43.013712142780975,-78.81854875756498,14.681415,181.27036999999999
1970-01-01 00:00:39.400,,,,,
1970-01-01 00:00:39.500,,,,,
1970-01-01 00:00:39.600,,,,,
1970-01-01 00:00:39.700,,,,,
1970-01-01 00:00:39.800,,,,,
1970-01-01 00:00:39.900,,,,,
1970-01-01 00:00:40.000,,,,,
1970-01-01 00:00:40.100,,,,,
1970-01-01 00:00:40.200,,,,,
1970-01-01 00:00:40.300,1508976017000.0,43.01358171653615,-78.81855227739283,14.49436,180.91821000000002
1970-01-01 00:00:40.400,,,,,
1970-01-01 00:00:40.500,,,,,
1970-01-01 00:00:40.600,,,,,
1970-01-01 00:00:40.700,,,,,
1970-01-01 00:00:40.800,,,,,
1970-01-01 00:00:40.900,,,,,
1970-01-01 00:00:41.000,,,,,
1970-01-01 00:00:41.100,,,,,
1970-01-01 00:00:41.200,,,,,
1970-01-01 00:00:41.300,1508976018000.0,43.013455679137756,-78.81855334433166,13.703664999999999,179.91505
1970-01-01 00:00:41.400,,,,,
1970-01-01 00:00:41.500,,,,,
1970-01-01 00:00:41.600,,,,,
1970-01-01 00:00:41.700,,,,,
1970-01-01 00:00:41.800,,,,,
1970-01-01 00:00:41.900,,,,,
1970-01-01 00:00:42.000,,,,,
1970-01-01 00:00:42.100,,,,,
1970-01-01 00:00:42.200,,,,,
1970-01-01 00:00:42.300,1508976019000.0,43.01333262238532,-78.81855670471012,13.707123999999999,181.31627
1970-01-01 00:00:42.400,,,,,
1970-01-01 00:00:42.500,,,,,
1970-01-01 00:00:42.600,,,,,
1970-01-01 00:00:42.700,,,,,
1970-01-01 00:00:42.800,,,,,
1970-01-01 00:00:42.900,,,,,
1970-01-01 00:00:43.000,,,,,
1970-01-01 00:00:43.100,,,,,
1970-01-01 00:00:43.200,,,,,
1970-01-01 00:00:43.300,1508976020000.0,43.013213402114964,-78.81855899141841,12.928355,180.18976999999998
1970-01-01 00:00:43.400,,,,,
1970-01-01 00:00:43.500,,,,,
1970-01-01 00:00:43.600,,,,,
1970-01-01 00:00:43.700,,,,,
1970-01-01 00:00:43.800,,,,,
1970-01-01 00:00:43.900,,,,,
1970-01-01 00:00:44.000,,,,,
1970-01-01 00:00:44.100,,,,,
1970-01-01 00:00:44.200,,,,,
1970-01-01 00:00:44.300,1508976021000.0,43.01309945313142,-78.81856212600796,12.653252,180.89307
1970-01-01 00:00:44.400,,,,,
1970-01-01 00:00:44.500,,,,,
1970-01-01 00:00:44.600,,,,,
1970-01-01 00:00:44.700,,,,,
1970-01-01 00:00:44.800,,,,,
1970-01-01 00:00:44.900,,,,,
1970-01-01 00:00:45.000,,,,,
1970-01-01 00:00:45.100,,,,,
1970-01-01 00:00:45.200,,,,,
1970-01-01 00:00:45.300,1508976022000.0,43.01298847065724,-78.81856662899426,12.130245,181.70811
1970-01-01 00:00:45.400,,,,,
1970-01-01 00:00:45.500,,,,,
1970-01-01 00:00:45.600,,,,,
1970-01-01 00:00:45.700,,,,,
1970-01-01 00:00:45.800,,,,,
1970-01-01 00:00:45.900,,,,,
1970-01-01 00:00:46.000,,,,,
1970-01-01 00:00:46.100,,,,,
1970-01-01 00:00:46.200,,,,,
1970-01-01 00:00:46.300,1508976023000.0,43.01288389083415,-78.81856874674216,11.266802,180.46778999999998
1970-01-01 00:00:46.400,,,,,
1970-01-01 00:00:46.500,,,,,
1970-01-01 00:00:46.600,,,,,
1970-01-01 00:00:46.700,,,,,
1970-01-01 00:00:46.800,,,,,
1970-01-01 00:00:46.900,,,,,
1970-01-01 00:00:47.000,,,,,
1970-01-01 00:00:47.100,,,,,
1970-01-01 00:00:47.200,,,,,
1970-01-01 00:00:47.300,1508976024000.0,43.01278877394285,-78.81856807568977,10.118414,179.48166
1970-01-01 00:00:47.400,,,,,
1970-01-01 00:00:47.500,,,,,
1970-01-01 00:00:47.600,,,,,
1970-01-01 00:00:47.700,,,,,
1970-01-01 00:00:47.800,,,,,
1970-01-01 00:00:47.900,,,,,
1970-01-01 00:00:48.000,,,,,
1970-01-01 00:00:48.100,,,,,
1970-01-01 00:00:48.200,,,,,
1970-01-01 00:00:48.300,1508976025000.0,43.012704098208616,-78.81856892068318,9.128200999999999,180.49908
1970-01-01 00:00:48.400,,,,,
1970-01-01 00:00:48.500,,,,,
1970-01-01 00:00:48.600,,,,,
1970-01-01 00:00:48.700,,,,,
1970-01-01 00:00:48.800,,,,,
1970-01-01 00:00:48.900,,,,,
1970-01-01 00:00:49.000,,,,,
1970-01-01 00:00:49.100,,,,,
1970-01-01 00:00:49.200,,,,,
1970-01-01 00:00:49.300,1508976026000.0,43.01263027569839,-78.81857255600835,7.7977,182.23477
1970-01-01 00:00:49.400,,,,,
1970-01-01 00:00:49.500,,,,,
1970-01-01 00:00:49.600,,,,,
1970-01-01 00:00:49.700,,,,,
1970-01-01 00:00:49.800,,,,,
1970-01-01 00:00:49.900,,,,,
1970-01-01 00:00:50.000,,,,,
1970-01-01 00:00:50.100,,,,,
1970-01-01 00:00:50.200,,,,,
1970-01-01 00:00:50.300,1508976027000.0,43.012572160087615,-78.81857495315718,5.991729299999999,180.38116000000002
1970-01-01 00:00:50.400,,,,,
1970-01-01 00:00:50.500,,,,,
1970-01-01 00:00:50.600,,,,,
1970-01-01 00:00:50.700,,,,,
1970-01-01 00:00:50.800,,,,,
1970-01-01 00:00:50.900,,,,,
1970-01-01 00:00:51.000,,,,,
1970-01-01 00:00:51.100,,,,,
1970-01-01 00:00:51.200,,,,,
1970-01-01 00:00:51.300,1508976028000.0,43.012532564891615,-78.81857533616812,3.856064,177.49283
1970-01-01 00:00:51.400,,,,,
1970-01-01 00:00:51.500,,,,,
1970-01-01 00:00:51.600,,,,,
1970-01-01 00:00:51.700,,,,,
1970-01-01 00:00:51.800,,,,,
1970-01-01 00:00:51.900,,,,,
1970-01-01 00:00:52.000,,,,,
1970-01-01 00:00:52.100,,,,,
1970-01-01 00:00:52.200,,,,,
1970-01-01 00:00:52.300,1508976029000.0,43.01250885465321,-78.81857893772965,2.4091334,183.23691000000002
1970-01-01 00:00:52.400,,,,,
1970-01-01 00:00:52.500,,,,,
1970-01-01 00:00:52.600,,,,,
1970-01-01 00:00:52.700,,,,,
1970-01-01 00:00:52.800,,,,,
1970-01-01 00:00:52.900,,,,,
1970-01-01 00:00:53.000,,,,,
1970-01-01 00:00:53.100,,,,,
1970-01-01 00:00:53.200,,,,,
1970-01-01 00:00:53.300,1508976030000.0,43.012491525109795,-78.8185849920981,2.0312479,187.91394
1970-01-01 00:00:53.400,,,,,
1970-01-01 00:00:53.500,,,,,
1970-01-01 00:00:53.600,,,,,
1970-01-01 00:00:53.700,,,,,
1970-01-01 00:00:53.800,,,,,
1970-01-01 00:00:53.900,,,,,
1970-01-01 00:00:54.000,,,,,
1970-01-01 00:00:54.100,,,,,
1970-01-01 00:00:54.200,,,,,
1970-01-01 00:00:54.300,1508976031000.0,43.01247617325046,-78.81858742135013,2.2097807,174.36702
1970-01-01 00:00:54.400,,,,,
1970-01-01 00:00:54.500,,,,,
1970-01-01 00:00:54.600,,,,,
1970-01-01 00:00:54.700,,,,,
1970-01-01 00:00:54.800,,,,,
1970-01-01 00:00:54.900,,,,,
1970-01-01 00:00:55.000,,,,,
1970-01-01 00:00:55.100,,,,,
1970-01-01 00:00:55.200,,,,,
1970-01-01 00:00:55.300,1508976032000.0,43.01245539192847,-78.81856440111967,4.1666837,128.19066
1970-01-01 00:00:55.400,,,,,
1970-01-01 00:00:55.500,,,,,
1970-01-01 00:00:55.600,,,,,
1970-01-01 00:00:55.700,,,,,
1970-01-01 00:00:55.800,,,,,
1970-01-01 00:00:55.900,,,,,
1970-01-01 00:00:56.000,,,,,
1970-01-01 00:00:56.100,,,,,
1970-01-01 00:00:56.200,,,,,
1970-01-01 00:00:56.300,1508976033000.0,43.012439090689014,-78.81851307378557,4.941847,108.35661999999999
1970-01-01 00:00:56.400,,,,,
1970-01-01 00:00:56.500,,,,,
1970-01-01 00:00:56.600,,,,,
1970-01-01 00:00:56.700,,,,,
1970-01-01 00:00:56.800,,,,,
1970-01-01 00:00:56.900,,,,,
1970-01-01 00:00:57.000,1508976032417.0,43.0127612,-78.8190737,0.0,0.0
1970-01-01 00:00:57.100,,,,,
1970-01-01 00:00:57.200,,,,,
1970-01-01 00:00:57.300,1508976034000.0,43.01243132704329,-78.81844033892122,6.430643,94.864365
1970-01-01 00:00:57.400,,,,,
1970-01-01 00:00:57.500,,,,,
1970-01-01 00:00:57.600,,,,,
1970-01-01 00:00:57.700,,,,,
1970-01-01 00:00:57.800,,,,,
1970-01-01 00:00:57.900,,,,,
1970-01-01 00:00:58.000,,,,,
1970-01-01 00:00:58.100,,,,,
1970-01-01 00:00:58.200,,,,,
1970-01-01 00:00:58.300,1508976035000.0,43.01243184643757,-78.81834145436058,8.866714,87.93422
1970-01-01 00:00:58.400,,,,,
1970-01-01 00:00:58.500,,,,,
1970-01-01 00:00:58.600,,,,,
1970-01-01 00:00:58.700,,,,,
1970-01-01 00:00:58.800,,,,,
1970-01-01 00:00:58.900,,,,,
1970-01-01 00:00:59.000,,,,,
1970-01-01 00:00:59.100,,,,,
1970-01-01 00:00:59.200,,,,,
1970-01-01 00:00:59.300,1508976036000.0,43.012434107384394,-78.81821448783332,10.6481285,86.82744
1970-01-01 00:00:59.400,,,,,
1970-01-01 00:00:59.500,,,,,
1970-01-01 00:00:59.600,,,,,
1970-01-01 00:00:59.700,,,,,
1970-01-01 00:00:59.800,,,,,
1970-01-01 00:00:59.900,,,,,
1970-01-01 00:01:00.000,,,,,
1970-01-01 00:01:00.100,,,,,
1970-01-01 00:01:00.200,,,,,
1970-01-01 00:01:00.300,1508976037000.0,43.01243840285628,-78.81806559389027,12.329667,87.17750500000001
1970-01-01 00:01:00.400,,,,,
1970-01-01 00:01:00.500,,,,,
1970-01-01 00:01:00.600,,,,,
1970-01-01 00:01:00.700,,,,,
1970-01-01 00:01:00.800,,,,,
1970-01-01 00:01:00.900,,,,,
1970-01-01 00:01:01.000,,,,,
1970-01-01 00:01:01.100,,,,,
1970-01-01 00:01:01.200,,,,,
1970-01-01 00:01:01.300,1508976038000.0,43.01244053204,-78.81789643161001,13.544204999999998,88.83818000000001
1970-01-01 00:01:01.400,,,,,
1970-01-01 00:01:01.500,,,,,
1970-01-01 00:01:01.600,,,,,
